"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","White","Project Delivery","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","EO","30","[c]","24530","24750"
"New entrant CS","2022","Declared disabled","White","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Property","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","AA","60","[c]","21040","21050"
"New entrant CS","2022","Declared disabled","White","Unknown","AO","100","[c]","22070","21260"
"New entrant CS","2022","Declared disabled","White","Unknown","EO","115","[c]","27180","27230"
"New entrant CS","2022","Declared disabled","White","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","HEO","60","[c]","32700","31540"
"New entrant CS","2022","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","HEO","35","[c]","33160","33000"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Analysis","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","EO","100","[c]","26580","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","AO","65","[c]","23930","25110"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","EO","75","[c]","28420","27570"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Debt","AO","130","[c]","21280","21250"
"New entrant CS","2022","Declared non-disabled","Asian","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Debt","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","EO","40","[c]","26870","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","G7","50","[c]","55850","54700"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","HEO","55","[c]","32880","33080"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","SEO","55","[c]","39930","40120"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Grants Management","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","AO","30","[c]","21110","20500"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","EO","35","[c]","27050","26950"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","G7","50","[c]","52230","50500"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","No function","AA","60","[c]","21020","20890"
"New entrant CS","2022","Declared non-disabled","Asian","No function","AO","845","[c]","22050","21260"
"New entrant CS","2022","Declared non-disabled","Asian","No function","EO","920","[c]","28080","27570"
"New entrant CS","2022","Declared non-disabled","Asian","No function","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","No function","G7","50","[c]","53990","52610"
"New entrant CS","2022","Declared non-disabled","Asian","No function","HEO","300","[c]","32880","33080"
"New entrant CS","2022","Declared non-disabled","Asian","No function","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","No function","SEO","120","[c]","40010","40060"
"New entrant CS","2022","Declared non-disabled","Asian","No function","Unknown","195","[c]","27370","24090"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Property","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","AO","90","[c]","22590","21260"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","EO","65","[c]","28080","27570"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","SEO","15","[c]","[c]","[c]"
