"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","200","190","52720","51830"
"In post","2022","Declared disabled","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","East Midlands (England)","40","35","38610","31710"
"In post","2022","Declared disabled","Health and Safety Executive","East of England","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","North East (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","North West (England)","145","135","36380","32360"
"In post","2022","Declared disabled","Health and Safety Executive","Scotland","25","20","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","South East (England)","15","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Wales","10","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","West Midlands (England)","15","10","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","40","40","35760","32500"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","190","170","23650","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","East of England","120","105","24740","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","London","455","425","30170","24310"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","North East (England)","105","95","24850","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","North West (England)","290","260","25130","21410"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Scotland","35","30","23200","21490"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","South East (England)","180","165","24510","21490"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","South West (England)","120","110","24560","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Wales","125","115","23180","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","300","270","24140","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","155","135","24480","20970"
"In post","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","East Midlands (England)","85","80","29900","27130"
"In post","2022","Declared disabled","HM Land Registry","East of England","25","25","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","25","20","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","North East (England)","85","75","28470","27130"
"In post","2022","Declared disabled","HM Land Registry","North West (England)","95","85","28370","27130"
"In post","2022","Declared disabled","HM Land Registry","South West (England)","155","135","31030","27130"
"In post","2022","Declared disabled","HM Land Registry","Wales","70","60","28200","27130"
"In post","2022","Declared disabled","HM Land Registry","West Midlands (England)","90","80","30460","27130"
"In post","2022","Declared disabled","HM Land Registry","Yorkshire and The Humber","35","30","26870","27130"
"In post","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","715","665","30040","28200"
"In post","2022","Declared disabled","HM Prison and Probation Service","East of England","665","620","29750","28200"
"In post","2022","Declared disabled","HM Prison and Probation Service","London","895","860","35720","33890"
"In post","2022","Declared disabled","HM Prison and Probation Service","North East (England)","420","390","30320","28320"
"In post","2022","Declared disabled","HM Prison and Probation Service","North West (England)","955","890","29800","28200"
"In post","2022","Declared disabled","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Prison and Probation Service","South East (England)","1010","950","30730","29230"
"In post","2022","Declared disabled","HM Prison and Probation Service","South West (England)","595","550","30300","28200"
"In post","2022","Declared disabled","HM Prison and Probation Service","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Prison and Probation Service","Wales","395","365","29370","27380"
"In post","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","775","725","30370","28200"
"In post","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","805","750","30250","28200"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","380","355","33900","33370"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","145","130","33930","33080"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","805","755","44180","39500"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","965","845","28450","26590"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","1325","1205","31940","28920"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","210","190","30420","27870"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","675","595","29170","26820"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","235","205","30950","28920"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","150","140","37090","33370"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","420","380","30410","26820"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","390","355","34650","33370"
"In post","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","405","365","31420","26820"
"In post","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury (excl. agencies)","London","195","190","46760","43150"
"In post","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","East of England","160","145","26790","25130"
"In post","2022","Declared disabled","Home Office","London","1165","1090","38620","35050"
"In post","2022","Declared disabled","Home Office","North East (England)","130","115","25000","21680"
"In post","2022","Declared disabled","Home Office","North West (England)","620","570","28320","25040"
"In post","2022","Declared disabled","Home Office","Northern Ireland","45","40","27490","25310"
"In post","2022","Declared disabled","Home Office","Overseas","15","15","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Scotland","110","100","27090","24890"
"In post","2022","Declared disabled","Home Office","South East (England)","260","240","28280","27370"
"In post","2022","Declared disabled","Home Office","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Wales","65","60","28550","25310"
"In post","2022","Declared disabled","Home Office","West Midlands (England)","90","85","29370","26160"
"In post","2022","Declared disabled","Home Office","Yorkshire and The Humber","330","305","28880","25040"
"In post","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","10","10","[c]","[c]"
