"Status","Year","Age","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Property","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Property","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Derbyshire and Nottinghamshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Dorset and Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Wales","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Eastern Scotland","Heterosexual / straight","30","[c]","34660","33440"
"Leaver CS","2022","30-39","Unknown","Eastern Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Eastern Scotland","Unknown","105","[c]","31550","31060"
"Leaver CS","2022","30-39","Unknown","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","30","[c]","32000","30370"
"Leaver CS","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Greater Manchester","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - East","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - West","Heterosexual / straight","45","[c]","47010","42710"
"Leaver CS","2022","30-39","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Inner London - West","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Merseyside","Heterosexual / straight","60","[c]","24860","24880"
"Leaver CS","2022","30-39","Unknown","Merseyside","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Merseyside","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Northumberland, and Tyne and Wear","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - South","Heterosexual / straight","35","[c]","37760","35050"
"Leaver CS","2022","30-39","Unknown","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - South","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - West and North West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Southern Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","65","[c]","34150","32700"
"Leaver CS","2022","30-39","Unknown","West Central Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Central Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Yorkshire","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","East Anglia","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","West Midlands","LGBO","[c]","[c]","[c]","[c]"
