"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","West Midlands","Heterosexual / straight","510","[c]","34740","27570"
"Leaver CS","2022","White","West Midlands","LGBO","40","[c]","30190","27570"
"Leaver CS","2022","White","West Midlands","Undeclared","65","[c]","32310","27570"
"Leaver CS","2022","White","West Midlands","Unknown","200","[c]","43450","34290"
"Leaver CS","2022","White","West Wales and The Valleys","Heterosexual / straight","405","[c]","29720","26120"
"Leaver CS","2022","White","West Wales and The Valleys","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Unknown","45","[c]","24530","21260"
"Leaver CS","2022","White","West Yorkshire","Heterosexual / straight","710","[c]","31520","27570"
"Leaver CS","2022","White","West Yorkshire","LGBO","60","[c]","27560","26310"
"Leaver CS","2022","White","West Yorkshire","Undeclared","75","[c]","28940","25080"
"Leaver CS","2022","White","West Yorkshire","Unknown","265","[c]","33350","27570"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","90","[c]","34920","28840"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Heterosexual / straight","110","[c]","27240","25260"
"Leaver Dept.","2022","Asian","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Greater Manchester","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Heterosexual / straight","265","[c]","40280","32330"
"Leaver Dept.","2022","Asian","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Heterosexual / straight","475","[c]","40860","35070"
"Leaver Dept.","2022","Asian","Inner London - West","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - West","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","Heterosexual / straight","40","[c]","29980","31060"
"Leaver Dept.","2022","Asian","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - South","Heterosexual / straight","45","[c]","36840","31060"
"Leaver Dept.","2022","Asian","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - West and North West","Heterosexual / straight","260","[c]","37310","32330"
"Leaver Dept.","2022","Asian","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - West and North West","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - West and North West","Unknown","55","[c]","49610","40570"
"Leaver Dept.","2022","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands","Heterosexual / straight","235","[c]","27770","25350"
"Leaver Dept.","2022","Asian","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Yorkshire","Heterosexual / straight","105","[c]","30840","27570"
"Leaver Dept.","2022","Asian","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Bedfordshire and Hertfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Derbyshire and Nottinghamshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Anglia","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","55","[c]","35400","35000"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Heterosexual / straight","60","[c]","29390","27570"
"Leaver Dept.","2022","Black","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Heterosexual / straight","215","[c]","38240","32490"
"Leaver Dept.","2022","Black","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Heterosexual / straight","255","[c]","38410","35060"
"Leaver Dept.","2022","Black","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
