"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","AO","Female","40","[c]","21980","21460"
"Leaver CS","2022","Finance","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","EO","Female","60","[c]","26010","26670"
"Leaver CS","2022","Finance","Outside London","EO","Male","55","[c]","25130","26670"
"Leaver CS","2022","Finance","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","HEO","Female","50","[c]","33410","33300"
"Leaver CS","2022","Finance","Outside London","HEO","Male","60","[c]","34260","33300"
"Leaver CS","2022","Finance","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","SEO","Male","45","[c]","43450","42060"
"Leaver CS","2022","Finance","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","AO","Female","65","[c]","21690","21260"
"Leaver CS","2022","Human Resources","Outside London","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","EO","Female","50","[c]","25190","26350"
"Leaver CS","2022","Human Resources","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","HEO","Female","55","[c]","32400","32430"
"Leaver CS","2022","Human Resources","Outside London","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outside London","SEO","Female","35","[c]","41940","40580"
"Leaver CS","2022","Human Resources","Outside London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outside London","SEO","Female","40","[c]","49570","51360"
"Leaver CS","2022","Inspector of Education and Training","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","EO","Female","5","[c]","[c]","[c]"
