"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","EO","EO","15","[c]","28070","27570"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","AA/AO","AA","10","[c]","19560","19530"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","AA/AO","AO","35","[c]","21750","21990"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","EO","EO","60","[c]","27140","27900"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","G6/G7","G6","60","[c]","72400","70860"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","G6/G7","G7","80","[c]","53890","53230"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SCS level","SCS level","65","[c]","121300","114980"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SEO/HEO","HEO","60","[c]","33880","34340"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SEO/HEO","SEO","65","[c]","40510","40070"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","SEO/HEO","SEO","10","[c]","40770","40680"
"Leaver Dept.","2022","60-64","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","AO","25","[c]","21620","21930"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","EO","25","[c]","27750","27920"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","G6","20","[c]","71920","71890"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","G7","30","[c]","54050","54050"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","SCS level","30","[c]","114630","110680"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","HEO","25","[c]","31790","30460"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","SEO","30","[c]","40320","40070"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","AO","30","[c]","21230","20370"
"New entrant CS","2022","16-19","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","EO","15","[c]","25510","25520"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","AO","25","[c]","20920","21300"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","AA","55","[c]","18310","18310"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","AO","25","[c]","21250","21840"
"New entrant CS","2022","16-19","Department for Transport","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","AO","120","[c]","21640","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","EO","25","[c]","26880","27570"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","AA/AO","AO","120","[c]","21430","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","EO","EO","20","[c]","26830","26590"
"New entrant CS","2022","16-19","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","AA/AO","AO","20","[c]","22720","21680"
"New entrant CS","2022","16-19","Home Office","EO","EO","15","[c]","26300","24880"
"New entrant CS","2022","16-19","Ministry of Defence","AA/AO","AA","15","[c]","17370","17540"
"New entrant CS","2022","16-19","Ministry of Defence","AA/AO","AO","15","[c]","22280","22230"
"New entrant CS","2022","16-19","Ministry of Defence","EO","EO","70","[c]","18210","17140"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","Unknown","25","[c]","16550","16190"
"New entrant CS","2022","16-19","Ministry of Justice","AA/AO","AA","60","[c]","20820","20890"
"New entrant CS","2022","16-19","Ministry of Justice","AA/AO","AO","135","[c]","24080","23140"
"New entrant CS","2022","16-19","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","AA/AO","AA","40","[c]","21070","21050"
"New entrant CS","2022","16-19","Scottish Government","AA/AO","AO","25","[c]","21760","21340"
"New entrant CS","2022","16-19","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","AA/AO","AO","225","[c]","21540","21250"
"New entrant CS","2022","20-29","Attorney General's Departments","EO","EO","190","[c]","26860","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","G6/G7","G7","20","[c]","51380","50500"
"New entrant CS","2022","20-29","Attorney General's Departments","SEO/HEO","HEO","65","[c]","39210","40000"
"New entrant CS","2022","20-29","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","AA/AO","AO","115","[c]","20470","21010"
"New entrant CS","2022","20-29","Cabinet Office","EO","EO","170","[c]","25900","26040"
"New entrant CS","2022","20-29","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","G6/G7","G7","45","[c]","55130","54700"
"New entrant CS","2022","20-29","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","SEO/HEO","HEO","675","[c]","29020","28000"
"New entrant CS","2022","20-29","Cabinet Office","SEO/HEO","SEO","55","[c]","39180","38330"
"New entrant CS","2022","20-29","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","AA/AO","AO","15","[c]","17350","17140"
"New entrant CS","2022","20-29","Charity Commission","EO","EO","15","[c]","24440","24440"
"New entrant CS","2022","20-29","Charity Commission","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","AA/AO","AO","20","[c]","22610","22520"
"New entrant CS","2022","20-29","Competition and Markets Authority","EO","EO","10","[c]","27260","26750"
"New entrant CS","2022","20-29","Competition and Markets Authority","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","SEO/HEO","HEO","25","[c]","33260","33120"
"New entrant CS","2022","20-29","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AA","45","[c]","17700","17900"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AO","145","[c]","21340","21130"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","EO","205","[c]","26460","26200"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","G7","15","[c]","54770","55500"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","230","[c]","33440","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","75","[c]","40980","40050"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","EO","EO","85","[c]","26050","26180"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","G6/G7","G7","15","[c]","53660","52900"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","160","[c]","34620","34020"
"New entrant CS","2022","20-29","Department for Education","AA/AO","AO","25","[c]","21610","21250"
"New entrant CS","2022","20-29","Department for Education","EO","EO","240","[c]","25670","25000"
"New entrant CS","2022","20-29","Department for Education","G6/G7","G7","25","[c]","52280","53420"
"New entrant CS","2022","20-29","Department for Education","SEO/HEO","HEO","145","[c]","31140","29360"
"New entrant CS","2022","20-29","Department for Education","SEO/HEO","SEO","60","[c]","37880","36500"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","AA/AO","AO","360","[c]","21710","21300"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","EO","EO","265","[c]","25700","24920"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","G6/G7","G7","75","[c]","51590","52290"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","465","[c]","31510","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","135","[c]","38190","37310"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","EO","EO","135","[c]","26050","26250"
"New entrant CS","2022","20-29","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","SEO/HEO","HEO","115","[c]","31780","31800"
"New entrant CS","2022","20-29","Department for International Trade","SEO/HEO","SEO","25","[c]","39160","38160"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","AA/AO","AA","10","[c]","18200","18200"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","AA/AO","AO","30","[c]","22570","23320"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","EO","EO","100","[c]","26910","27850"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","G6/G7","G7","15","[c]","51660","53130"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","140","[c]","32280","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","40","[c]","38900","39600"
"New entrant CS","2022","20-29","Department for Transport","AA/AO","AA","125","[c]","18410","18310"
"New entrant CS","2022","20-29","Department for Transport","AA/AO","AO","240","[c]","22410","21840"
"New entrant CS","2022","20-29","Department for Transport","EO","EO","135","[c]","26910","26130"
"New entrant CS","2022","20-29","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","G6/G7","G7","55","[c]","53590","54110"
"New entrant CS","2022","20-29","Department for Transport","SEO/HEO","HEO","170","[c]","32830","34710"
"New entrant CS","2022","20-29","Department for Transport","SEO/HEO","SEO","75","[c]","41790","42470"
"New entrant CS","2022","20-29","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","AA/AO","AO","1995","[c]","21630","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","EO","EO","1815","[c]","28230","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","G6/G7","G7","15","[c]","53570","53000"
"New entrant CS","2022","20-29","Department for Work and Pensions","SEO/HEO","HEO","180","[c]","34030","34290"
"New entrant CS","2022","20-29","Department for Work and Pensions","SEO/HEO","SEO","55","[c]","38160","38000"
"New entrant CS","2022","20-29","Department of Health and Social Care","AA/AO","AA","45","[c]","20220","19100"
"New entrant CS","2022","20-29","Department of Health and Social Care","AA/AO","AO","160","[c]","21670","19940"
"New entrant CS","2022","20-29","Department of Health and Social Care","EO","EO","435","[c]","26140","26880"
"New entrant CS","2022","20-29","Department of Health and Social Care","G6/G7","G6","10","[c]","62650","65310"
"New entrant CS","2022","20-29","Department of Health and Social Care","G6/G7","G7","60","[c]","52780","53360"
"New entrant CS","2022","20-29","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","SEO/HEO","HEO","415","[c]","31530","32330"
"New entrant CS","2022","20-29","Department of Health and Social Care","SEO/HEO","SEO","165","[c]","39350","40070"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","EO","EO","15","[c]","25530","25610"
"New entrant CS","2022","20-29","Food Standards Agency","SEO/HEO","HEO","35","[c]","31080","30350"
"New entrant CS","2022","20-29","Food Standards Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","AA/AO","AA","10","[c]","21140","19380"
"New entrant CS","2022","20-29","HM Land Registry","AA/AO","AO","95","[c]","22710","22600"
"New entrant CS","2022","20-29","HM Land Registry","EO","EO","55","[c]","28290","27130"
"New entrant CS","2022","20-29","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","SEO/HEO","HEO","10","[c]","34870","33840"
"New entrant CS","2022","20-29","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","AA/AO","AO","1935","[c]","21340","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","EO","EO","1185","[c]","26960","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","G6/G7","G7","30","[c]","55450","55850"
"New entrant CS","2022","20-29","HM Revenue and Customs","SEO/HEO","HEO","665","[c]","33660","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","SEO/HEO","SEO","55","[c]","41730","40180"
"New entrant CS","2022","20-29","HM Treasury","AA/AO","AO","45","[c]","22300","22750"
"New entrant CS","2022","20-29","HM Treasury","EO","EO","35","[c]","25030","24300"
"New entrant CS","2022","20-29","HM Treasury","G6/G7","G7","10","[c]","53380","52500"
"New entrant CS","2022","20-29","HM Treasury","SEO/HEO","HEO","130","[c]","30500","28500"
"New entrant CS","2022","20-29","HM Treasury","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","AA/AO","AA","60","[c]","21250","22460"
