"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Property","Outside London","SEO/HEO","430","420","36540","35900"
"In post","2022","Unknown","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","London","AA/AO","90","85","28540","24660"
"In post","2022","Unknown","Security","London","EO","90","85","29340","28700"
"In post","2022","Unknown","Security","London","G6/G7","45","45","58490","58040"
"In post","2022","Unknown","Security","London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Security","London","SEO/HEO","145","145","40030","39070"
"In post","2022","Unknown","Security","London","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Outside London","AA/AO","1395","1370","28570","25000"
"In post","2022","Unknown","Security","Outside London","EO","160","155","31860","26670"
"In post","2022","Unknown","Security","Outside London","G6/G7","55","55","58450","55210"
"In post","2022","Unknown","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Outside London","SEO/HEO","205","195","36750","33640"
"In post","2022","Unknown","Security","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","London","AA/AO","230","225","24470","25630"
"In post","2022","Unknown","Unknown","London","EO","700","685","29310","28650"
"In post","2022","Unknown","Unknown","London","G6/G7","595","585","60820","57430"
"In post","2022","Unknown","Unknown","London","SCS level","45","45","98460","89290"
"In post","2022","Unknown","Unknown","London","SEO/HEO","1020","1010","38860","37980"
"In post","2022","Unknown","Unknown","London","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","AA/AO","3175","3035","22150","21680"
"In post","2022","Unknown","Unknown","Outside London","EO","3465","3300","27070","26670"
"In post","2022","Unknown","Unknown","Outside London","G6/G7","1515","1445","62960","62170"
"In post","2022","Unknown","Unknown","Outside London","SCS level","110","105","92110","83230"
"In post","2022","Unknown","Unknown","Outside London","SEO/HEO","3005","2900","38510","37450"
"In post","2022","Unknown","Unknown","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","G6/G7","35","35","68260","66700"
"In post","2022","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Overseas","SEO/HEO","185","180","42990","41600"
"In post","2022","Unknown","Unknown","Overseas","Unknown","165","165","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","1765","1765","37430","34160"
"Leaver CS","2022","Declared disabled","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
