"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Inner London - West","London","SEO/HEO","15","[c]","41930","43830"
"New entrant CS","2022","Internal Audit","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Eastern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Inner London - West","London","EO","55","[c]","26050","26250"
"New entrant CS","2022","International Trade","Inner London - West","London","G6/G7","15","[c]","56200","51720"
"New entrant CS","2022","International Trade","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Inner London - West","London","SEO/HEO","90","[c]","33850","31800"
"New entrant CS","2022","International Trade","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","15","[c]","30830","29230"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","London","SEO/HEO","20","[c]","34540","35610"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","London","EO","10","[c]","28210","27630"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","London","SEO/HEO","15","[c]","37810","36650"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Merseyside","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Merseyside","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outer London - West and North West","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","AA/AO","20","[c]","20590","20970"
"New entrant CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Derbyshire and Nottinghamshire","Outside London","G6/G7","10","[c]","48800","48080"
"New entrant CS","2022","Legal","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","20","[c]","35000","33370"
"New entrant CS","2022","Legal","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Wales","Outside London","EO","10","[c]","26160","26220"
"New entrant CS","2022","Legal","East Wales","Outside London","G6/G7","10","[c]","52980","51380"
"New entrant CS","2022","Legal","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Eastern Scotland","Outside London","EO","15","[c]","27080","27230"
"New entrant CS","2022","Legal","Eastern Scotland","Outside London","SEO/HEO","25","[c]","41500","41750"
"New entrant CS","2022","Legal","Essex","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","50670","50080"
"New entrant CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Greater Manchester","Outside London","EO","20","[c]","26430","26590"
"New entrant CS","2022","Legal","Greater Manchester","Outside London","G6/G7","25","[c]","51510","52080"
"New entrant CS","2022","Legal","Greater Manchester","Outside London","SEO/HEO","10","[c]","35210","38000"
"New entrant CS","2022","Legal","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hampshire and Isle of Wight","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - East","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - East","London","EO","25","[c]","30330","30750"
"New entrant CS","2022","Legal","Inner London - East","London","G6/G7","35","[c]","59600","58600"
"New entrant CS","2022","Legal","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - East","London","SEO/HEO","20","[c]","35790","37610"
"New entrant CS","2022","Legal","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - West","London","EO","50","[c]","28660","29280"
"New entrant CS","2022","Legal","Inner London - West","London","G6/G7","190","[c]","54440","50500"
"New entrant CS","2022","Legal","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - West","London","SEO/HEO","85","[c]","40050","41000"
"New entrant CS","2022","Legal","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lancashire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lancashire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Merseyside","Outside London","SEO/HEO","10","[c]","34590","36050"
"New entrant CS","2022","Legal","North Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northumberland, and Tyne and Wear","Outside London","EO","10","[c]","26590","26590"
"New entrant CS","2022","Legal","Northumberland, and Tyne and Wear","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - South","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - South","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Southern Scotland","Outside London","SEO/HEO","10","[c]","41750","41750"
"New entrant CS","2022","Legal","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Surrey, East and West Sussex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Central Scotland","Outside London","EO","10","[c]","26910","26910"
"New entrant CS","2022","Legal","West Central Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Central Scotland","Outside London","SEO/HEO","20","[c]","42370","41750"
"New entrant CS","2022","Legal","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Midlands","Outside London","G6/G7","15","[c]","50460","48080"
"New entrant CS","2022","Legal","West Midlands","Outside London","SEO/HEO","10","[c]","37660","38000"
"New entrant CS","2022","Legal","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Wales and The Valleys","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Wales and The Valleys","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Yorkshire","Outside London","G6/G7","10","[c]","49220","48530"
"New entrant CS","2022","Legal","West Yorkshire","Outside London","SEO/HEO","15","[c]","38530","38000"
"New entrant CS","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","10","[c]","38270","37010"
"New entrant CS","2022","Medicine","Devon","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","10","[c]","21930","21780"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - East","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - East","London","SCS level","15","[c]","96680","89860"
"New entrant CS","2022","Medicine","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
