"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Companies House","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Criminal Injuries Compensation Authority","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Commercial Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","Heterosexual / straight","85","[c]","29680","31230"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Prosecution Service","Heterosexual / straight","130","[c]","37250","38000"
"New entrant CS","2022","30-39","Crown Prosecution Service","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Prosecution Service","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","Heterosexual / straight","145","[c]","33800","33000"
"New entrant CS","2022","30-39","Defence Equipment and Support","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Equipment and Support","Unknown","50","[c]","31440","31500"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","Heterosexual / straight","50","[c]","34190","32630"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Defence Science and Technology Laboratory","Unknown","50","[c]","35920","33900"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","125","[c]","41470","39570"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","65","[c]","39700","34020"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","Heterosexual / straight","175","[c]","36800","36500"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Education (excl. agencies)","Unknown","45","[c]","36920","36500"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","285","[c]","39050","35900"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","35","[c]","39710","35900"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","30","[c]","42660","39400"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","95","[c]","41520","38630"
"New entrant CS","2022","30-39","Department for International Trade","Heterosexual / straight","50","[c]","44260","41880"
"New entrant CS","2022","30-39","Department for International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","110","[c]","40130","36340"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","Heterosexual / straight","115","[c]","46870","48770"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport (excl. agencies)","Unknown","70","[c]","48700","48770"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","1840","[c]","26990","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","LGBO","185","[c]","26800","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Undeclared","110","[c]","28160","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","380","[c]","27750","27570"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","80","[c]","37950","32790"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Undeclared","145","[c]","40090","36820"
"New entrant CS","2022","30-39","Disclosure Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Heterosexual / straight","110","[c]","24630","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","40","[c]","22460","21840"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Heterosexual / straight","60","[c]","27230","26130"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Driver and Vehicle Standards Agency","Unknown","70","[c]","25910","26130"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education and Skills Funding Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Education Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Heterosexual / straight","45","[c]","31940","30350"
"New entrant CS","2022","30-39","Food Standards Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Actuary's Department","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Heterosexual / straight","85","[c]","45970","50500"
"New entrant CS","2022","30-39","Government Legal Department","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Government Property Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Heterosexual / straight","50","[c]","35490","31660"
"New entrant CS","2022","30-39","Health and Safety Executive","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Health and Safety Executive","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Heterosexual / straight","200","[c]","25750","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Unknown","155","[c]","25110","20970"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Heterosexual / straight","80","[c]","27290","27130"
"New entrant CS","2022","30-39","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Unknown","60","[c]","27990","27130"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Heterosexual / straight","1810","[c]","26230","24430"
"New entrant CS","2022","30-39","HM Prison and Probation Service","LGBO","195","[c]","25690","24090"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Undeclared","95","[c]","28080","26140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","1285","[c]","26140","24800"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","1185","[c]","28230","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","LGBO","120","[c]","28710","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Undeclared","70","[c]","26900","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","940","[c]","27360","26590"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Heterosexual / straight","40","[c]","36640","32320"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Heterosexual / straight","135","[c]","30540","24880"
"New entrant CS","2022","30-39","Home Office","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Unknown","410","[c]","30290","24880"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Heterosexual / straight","35","[c]","28610","24030"
"New entrant CS","2022","30-39","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Heterosexual / straight","435","[c]","31280","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","230","[c]","32600","26350"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Heterosexual / straight","105","[c]","39190","36050"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","60","[c]","38310","36050"
"New entrant CS","2022","30-39","National Crime Agency","Heterosexual / straight","110","[c]","35820","34140"
"New entrant CS","2022","30-39","National Crime Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","50","[c]","48260","46360"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","100","[c]","36910","31010"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","Unknown","40","[c]","21950","20970"
"New entrant CS","2022","30-39","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Heterosexual / straight","55","[c]","38880","36330"
"New entrant CS","2022","30-39","Public Health England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","Heterosexual / straight","35","[c]","22110","21300"
"New entrant CS","2022","30-39","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","Unknown","85","[c]","21700","21300"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Heterosexual / straight","225","[c]","35590","31540"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","LGBO","35","[c]","38150","39660"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Unknown","175","[c]","36880","31540"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","Unknown","105","[c]","23010","21640"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Security Scotland","Heterosexual / straight","235","[c]","28060","27230"
"New entrant CS","2022","30-39","Social Security Scotland","LGBO","35","[c]","27900","27230"
"New entrant CS","2022","30-39","Social Security Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Security Scotland","Unknown","150","[c]","27580","27230"
"New entrant CS","2022","30-39","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Heterosexual / straight","40","[c]","36840","35950"
"New entrant CS","2022","30-39","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
