"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Public Health England","60","[c]","28410","26880"
"Leaver Dept.","2022","20-29","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Public Health England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Public Health England","45","[c]","30890","28590"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Statistics Authority","30","[c]","30320","29540"
"Leaver Dept.","2022","20-29","Unknown","Advisory, Conciliation and Arbitration Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cabinet Office (excl. agencies)","535","[c]","32770","32000"
"Leaver Dept.","2022","20-29","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Companies House","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Defence Equipment and Support","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Education (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for International Trade","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Transport (excl. agencies)","50","[c]","37760","34710"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions (excl. agencies)","95","[c]","28690","27570"
