"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","G6/G7","80","[c]","59100","55120"
"Leaver Dept.","2022","Unknown","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","SEO/HEO","75","[c]","37260","36960"
"Leaver Dept.","2022","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","AA/AO","75","[c]","23110","23720"
"Leaver Dept.","2022","Unknown","Unknown","London","EO","255","[c]","29010","28660"
"Leaver Dept.","2022","Unknown","Unknown","London","G6/G7","560","[c]","58700","54760"
"Leaver Dept.","2022","Unknown","Unknown","London","SCS level","100","[c]","86800","79130"
"Leaver Dept.","2022","Unknown","Unknown","London","SEO/HEO","1030","[c]","34370","32750"
"Leaver Dept.","2022","Unknown","Unknown","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","AA/AO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","EO","65","[c]","26750","27570"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","SEO/HEO","55","[c]","33030","32000"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","AA/AO","90","[c]","22190","21260"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","SEO/HEO","40","[c]","36190","34600"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","G6/G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","SEO/HEO","225","[c]","32060","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wales","SEO/HEO","30","[c]","35040","32000"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","AA/AO","55","[c]","20750","20970"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","EO","40","[c]","26140","27570"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","EO","60","[c]","26460","27570"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","G6/G7","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","SEO/HEO","180","[c]","33750","32000"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","SEO/HEO","30","[c]","37570","38200"
"Leaver Dept.","2022","Unknown","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","London","EO","60","[c]","28490","27920"
"Leaver Dept.","2022","Unknown","White","London","G6/G7","220","[c]","59110","56180"
"Leaver Dept.","2022","Unknown","White","London","SCS level","50","[c]","111510","107720"
"Leaver Dept.","2022","Unknown","White","London","SEO/HEO","220","[c]","38440","40050"
"Leaver Dept.","2022","Unknown","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","North West (England)","SEO/HEO","60","[c]","34550","34530"
"Leaver Dept.","2022","Unknown","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South East (England)","G6/G7","60","[c]","58770","56500"
"Leaver Dept.","2022","Unknown","White","South East (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South East (England)","SEO/HEO","45","[c]","38200","40000"
"Leaver Dept.","2022","Unknown","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South West (England)","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South West (England)","G6/G7","95","[c]","58160","55930"
"Leaver Dept.","2022","Unknown","White","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","South West (England)","SEO/HEO","110","[c]","37680","37980"
"Leaver Dept.","2022","Unknown","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","SEO/HEO","50","[c]","36430","36820"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","EO","40","[c]","29520","31060"
"New entrant CS","2022","Declared disabled","Asian","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","SEO/HEO","35","[c]","36350","34550"
"New entrant CS","2022","Declared disabled","Asian","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","EO","15","[c]","[c]","[c]"
