"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Transport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Work and Pensions (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Food Standards Agency","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Public Health England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Scottish Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Serious Fraud Office","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Serious Fraud Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Statistics Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Water Services Regulation Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Wilton Park","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Rural Payments Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Government Actuary's Department","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Medicines and Healthcare Products Regulatory Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","National Savings and Investments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Queen Elizabeth II Centre","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Scottish Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Scottish Prison Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Serious Fraud Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Submarine Delivery Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Valuation Office Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Maritime and Coastguard Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","UK Debt Management Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","UK Hydrographic Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Government Legal Department","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Government Legal Department","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Crown Prosecution Service Inspectorate","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Crown Prosecution Service Inspectorate","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Met Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scottish Prison Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","UK Debt Management Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Animal and Plant Health Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Animal and Plant Health Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Animal and Plant Health Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Companies House","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Companies House","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Companies House","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Criminal Injuries Compensation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
