"Status","Year","Ethnicity","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - South","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Disclosure Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Education and Skills Funding Agency","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Estyn","Estyn","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Estyn","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Forestry and Land Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Internal Audit Agency","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Legal Department","Attorney General's Departments","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Legal Department","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Government Property Agency","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
