"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","London","Hackney and Newham","AO","160","140","24790","25110"
"In post","2022","Declared disabled","London","Hackney and Newham","EO","225","210","31210","31060"
"In post","2022","Declared disabled","London","Hackney and Newham","G6","25","20","[c]","[c]"
"In post","2022","Declared disabled","London","Hackney and Newham","G7","85","80","61170","62120"
"In post","2022","Declared disabled","London","Hackney and Newham","HEO","120","115","38410","37930"
"In post","2022","Declared disabled","London","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Hackney and Newham","SEO","75","70","44500","43810"
"In post","2022","Declared disabled","London","Hackney and Newham","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","AO","55","55","28630","25130"
"In post","2022","Declared disabled","London","Haringey and Islington","EO","80","75","31590","31060"
"In post","2022","Declared disabled","London","Haringey and Islington","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Haringey and Islington","Unknown","40","35","36560","38230"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","AO","55","50","25190","25630"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","EO","185","165","29470","29510"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","HEO","50","45","35780","35540"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","AA","25","25","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","AO","60","55","27420","25630"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","EO","85","80","30440","30110"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","HEO","45","45","35930","35200"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","EO","35","35","32440","31060"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","AO","35","35","28500","27360"
"In post","2022","Declared disabled","London","Lambeth","EO","105","95","32200","31060"
"In post","2022","Declared disabled","London","Lambeth","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","HEO","40","40","38730","40170"
"In post","2022","Declared disabled","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","London","Lambeth","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","EO","75","70","30640","31060"
"In post","2022","Declared disabled","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Lewisham and Southwark","Unknown","75","75","34610","32090"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","EO","50","50","30650","31060"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","AO","50","40","24500","25110"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","EO","70","65","30750","31060"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Redbridge and Waltham Forest","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","London","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Tower Hamlets","AO","45","40","24100","23720"
"In post","2022","Declared disabled","London","Tower Hamlets","EO","75","70","29430","30000"
"In post","2022","Declared disabled","London","Tower Hamlets","G6","35","35","70260","70100"
"In post","2022","Declared disabled","London","Tower Hamlets","G7","120","115","57190","56510"
"In post","2022","Declared disabled","London","Tower Hamlets","HEO","105","105","35590","34570"
"In post","2022","Declared disabled","London","Tower Hamlets","SCS level","25","25","[c]","[c]"
"In post","2022","Declared disabled","London","Tower Hamlets","SEO","70","65","44140","42010"
"In post","2022","Declared disabled","London","Tower Hamlets","Unknown","25","20","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","AO","50","45","28790","28210"
"In post","2022","Declared disabled","London","Wandsworth","EO","30","25","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","London","Wandsworth","Unknown","10","5","[c]","[c]"
"In post","2022","Declared disabled","London","Westminster","AA","35","30","22330","22460"
"In post","2022","Declared disabled","London","Westminster","AO","250","235","25170","24490"
"In post","2022","Declared disabled","London","Westminster","EO","745","720","29360","29260"
"In post","2022","Declared disabled","London","Westminster","G6","545","520","67900","66580"
"In post","2022","Declared disabled","London","Westminster","G7","1220","1185","56130","54700"
"In post","2022","Declared disabled","London","Westminster","HEO","1140","1115","35270","34600"
"In post","2022","Declared disabled","London","Westminster","SCS level","260","250","88490","79100"
"In post","2022","Declared disabled","London","Westminster","SEO","855","835","42650","41750"
"In post","2022","Declared disabled","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","EO","30","25","26460","26060"
"In post","2022","Declared disabled","North East (England)","Darlington","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","HEO","35","35","30590","30190"
"In post","2022","Declared disabled","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","SEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Darlington","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Durham","AA","35","30","19710","19200"
"In post","2022","Declared disabled","North East (England)","Durham","AO","270","230","23080","21680"
"In post","2022","Declared disabled","North East (England)","Durham","EO","185","165","27370","27570"
"In post","2022","Declared disabled","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Durham","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Durham","HEO","50","45","33400","33840"
"In post","2022","Declared disabled","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Durham","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Durham","Unknown","30","30","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","AA","10","5","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","AO","95","80","23710","21260"
