"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Counter Fraud","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Devon","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","23090","21790"
"New entrant CS","2022","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Cheshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","20","[c]","21860","21250"
"New entrant CS","2022","16-19","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Devon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","East Anglia","AA/AO","20","[c]","22740","22870"
"New entrant CS","2022","16-19","Operational Delivery","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","East Wales","AA/AO","20","[c]","20950","21250"
"New entrant CS","2022","16-19","Operational Delivery","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Eastern Scotland","AA/AO","15","[c]","21360","21190"
"New entrant CS","2022","16-19","Operational Delivery","Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","21980","21260"
"New entrant CS","2022","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Greater Manchester","AA/AO","25","[c]","21410","21250"
"New entrant CS","2022","16-19","Operational Delivery","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Hampshire and Isle of Wight","AA/AO","20","[c]","21710","19860"
"New entrant CS","2022","16-19","Operational Delivery","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Kent","AA/AO","25","[c]","23860","21790"
"New entrant CS","2022","16-19","Operational Delivery","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Lancashire","AA/AO","15","[c]","21280","21260"
"New entrant CS","2022","16-19","Operational Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","21540","20970"
"New entrant CS","2022","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Merseyside","AA/AO","35","[c]","21070","21250"
"New entrant CS","2022","16-19","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","20","[c]","20800","21250"
"New entrant CS","2022","16-19","Operational Delivery","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outer London - East and North East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outer London - West and North West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Shropshire and Staffordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","South Yorkshire","AA/AO","10","[c]","21400","20890"
"New entrant CS","2022","16-19","Operational Delivery","Southern Scotland","AA/AO","10","[c]","21200","21050"
"New entrant CS","2022","16-19","Operational Delivery","Surrey, East and West Sussex","AA/AO","15","[c]","24020","21530"
"New entrant CS","2022","16-19","Operational Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Tees Valley and Durham","AA/AO","10","[c]","21610","22200"
"New entrant CS","2022","16-19","Operational Delivery","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","West Central Scotland","AA/AO","15","[c]","21310","21260"
"New entrant CS","2022","16-19","Operational Delivery","West Midlands","AA/AO","25","[c]","21410","21260"
"New entrant CS","2022","16-19","Operational Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","West Wales and The Valleys","AA/AO","65","[c]","19050","18310"
"New entrant CS","2022","16-19","Operational Delivery","West Yorkshire","AA/AO","40","[c]","21380","21250"
"New entrant CS","2022","16-19","Operational Delivery","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Unknown","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Other","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Inner London - West","EO","15","[c]","26200","25170"
"New entrant CS","2022","16-19","Policy","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","18620","19810"
"New entrant CS","2022","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","17140","17140"
"New entrant CS","2022","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","AA/AO","25","[c]","21060","21050"
"New entrant CS","2022","16-19","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Inner London - West","EO","10","[c]","24420","23970"
"New entrant CS","2022","16-19","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northumberland, and Tyne and Wear","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Central Scotland","AA/AO","15","[c]","21140","21050"
"New entrant CS","2022","16-19","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","45","[c]","24030","24000"
"New entrant CS","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","[c]","32870","35000"
"New entrant CS","2022","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Hampshire and Isle of Wight","EO","10","[c]","24750","23880"
"New entrant CS","2022","20-29","Commercial","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - West","EO","20","[c]","26580","27200"
"New entrant CS","2022","20-29","Commercial","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Inner London - West","SEO/HEO","45","[c]","37340","39020"
"New entrant CS","2022","20-29","Commercial","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
