"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Counter Fraud","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Redbridge and Waltham Forest","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scottish Borders","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Sheffield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Teesside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Sunderland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wakefield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Westminster","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Westminster","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Westminster","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Westminster","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wiltshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wirral","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Berkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Berkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Birmingham","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Blackpool","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Blackpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Blackpool","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bradford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bradford","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bristol, City of","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bristol, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Bristol, City of","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Camden and City of London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Camden and City of London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Hampshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cheshire East","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","City of Edinburgh","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Coventry","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Coventry","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Croydon","London","Heterosexual / straight","30","[c]","47770","41970"
"Leaver CS","2022","Digital, Data and Technology","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Croydon","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Croydon","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Darlington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Devon CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Devon CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Devon CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Dorset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Dorset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Glasgow City","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gloucestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester South West","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Greater Manchester South West","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Herefordshire, County of","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hertfordshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lambeth","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leeds","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leeds","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leeds","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leicester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lewisham and Southwark","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lincolnshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Lincolnshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Liverpool","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Manchester","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Manchester","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Manchester","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Milton Keynes","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Heterosexual / straight","35","[c]","36930","30710"
"Leaver CS","2022","Digital, Data and Technology","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Unknown","35","[c]","34000","33870"
"Leaver CS","2022","Digital, Data and Technology","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
