"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Rail and Road","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
