"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","Outside London","AO","10","[c]","21260","21260"
"New entrant CS","2022","Analysis","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Manchester","Outside London","HEO","40","[c]","33180","33080"
"New entrant CS","2022","Analysis","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","AO","45","[c]","19840","19860"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","EO","25","[c]","23910","23880"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","G7","15","[c]","50230","50210"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","HEO","135","[c]","30690","30710"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","SEO","60","[c]","38360","38340"
"New entrant CS","2022","Analysis","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","HEO","55","[c]","30730","30710"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","SEO","10","[c]","38230","38340"
"New entrant CS","2022","Analysis","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Stoke-on-Trent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","AO","10","[c]","20430","20430"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","EO","10","[c]","25850","25460"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","HEO","15","[c]","29840","29750"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Torbay","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","London","AO","10","[c]","23480","22770"
"New entrant CS","2022","Analysis","Tower Hamlets","London","EO","45","[c]","28290","28310"
"New entrant CS","2022","Analysis","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","London","HEO","45","[c]","34260","34260"
"New entrant CS","2022","Analysis","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tyneside","Outside London","HEO","15","[c]","31910","31830"
"New entrant CS","2022","Analysis","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wakefield","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","London","AO","45","[c]","24240","25010"
"New entrant CS","2022","Analysis","Westminster","London","EO","80","[c]","27910","27680"
"New entrant CS","2022","Analysis","Westminster","London","G6","15","[c]","67540","66230"
"New entrant CS","2022","Analysis","Westminster","London","G7","50","[c]","54560","53740"
"New entrant CS","2022","Analysis","Westminster","London","HEO","165","[c]","34240","33850"
"New entrant CS","2022","Analysis","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","London","SEO","40","[c]","41640","41170"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Worcestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","30","[c]","24890","26670"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","10","[c]","31340","33000"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","10","[c]","39590","39000"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","15","[c]","32980","27500"
"New entrant CS","2022","Commercial","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","EO","15","[c]","25040","26350"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Falkirk","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","G7","15","[c]","62490","62610"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Haringey and Islington","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heart of Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heart of Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","EO","10","[c]","25330","25120"
"New entrant CS","2022","Commercial","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","G7","20","[c]","64950","65000"
"New entrant CS","2022","Commercial","Leeds","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","SEO","30","[c]","37410","36820"
"New entrant CS","2022","Commercial","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lisburn and Castlereagh","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","HEO","10","[c]","30520","30420"
"New entrant CS","2022","Commercial","Liverpool","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","EO","10","[c]","25000","25000"
"New entrant CS","2022","Commercial","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South and West Derbyshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Stoke-on-Trent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Stoke-on-Trent","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
