"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","EO","50","[c]","26590","26590"
"New entrant CS","2022","Communications","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","Outside London","SEO/HEO","20","[c]","32680","33080"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","AA/AO","65","[c]","21250","21250"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","EO","130","[c]","26640","26590"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","Outside London","SEO/HEO","55","[c]","33040","33080"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","EO","90","[c]","26480","26590"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","53100","49530"
"New entrant CS","2022","Communications","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","33920","33080"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","EO","40","[c]","26960","26590"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","Outside London","SEO/HEO","15","[c]","34270","33080"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","AA/AO","25","[c]","21490","21250"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","EO","25","[c]","27650","27570"
"New entrant CS","2022","Counter Fraud","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","AA/AO","100","[c]","25120","25110"
"New entrant CS","2022","Counter Fraud","London","London","EO","155","[c]","30340","30750"
"New entrant CS","2022","Counter Fraud","London","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","London","SEO/HEO","50","[c]","37140","37610"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","EO","110","[c]","27330","27570"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","Outside London","SEO/HEO","10","[c]","35130","33080"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","AA/AO","45","[c]","21250","21250"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","EO","145","[c]","26880","26590"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","Outside London","SEO/HEO","30","[c]","33730","33080"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","AA/AO","15","[c]","21250","21250"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","EO","25","[c]","26590","26590"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","AA/AO","130","[c]","21250","21260"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","EO","80","[c]","27060","27570"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","Outside London","SEO/HEO","20","[c]","33340","33080"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","AA/AO","90","[c]","22990","24250"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","EO","50","[c]","27580","27080"
"New entrant CS","2022","Counter Fraud","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","EO","25","[c]","27100","27570"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","AA/AO","50","[c]","21100","21260"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","EO","50","[c]","26520","26590"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","EO","70","[c]","27090","27570"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","Outside London","SEO/HEO","10","[c]","36590","37350"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","AA/AO","30","[c]","21250","21250"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","EO","65","[c]","26890","26590"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","33400","33080"
"New entrant CS","2022","Debt","East Midlands (England)","Outside London","AA/AO","105","[c]","21250","21260"
"New entrant CS","2022","Debt","East of England","Outside London","AA/AO","10","[c]","24250","24250"
"New entrant CS","2022","Debt","London","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North East (England)","Outside London","AA/AO","150","[c]","21260","21250"
"New entrant CS","2022","Debt","North East (England)","Outside London","EO","20","[c]","26740","26590"
"New entrant CS","2022","Debt","North West (England)","Outside London","AA/AO","140","[c]","21250","21250"
"New entrant CS","2022","Debt","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Outside London","AA/AO","140","[c]","21250","21250"
"New entrant CS","2022","Debt","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","South West (England)","Outside London","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Debt","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Wales","Outside London","AA/AO","100","[c]","21250","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","AA/AO","190","[c]","21250","21250"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","AA/AO","120","[c]","21260","21250"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","EO","20","[c]","26370","26130"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","G6/G7","10","[c]","52140","51220"
"New entrant CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","SEO/HEO","45","[c]","34810","33370"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","EO","20","[c]","26960","26690"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East of England","Outside London","SEO/HEO","20","[c]","34040","33080"
"New entrant CS","2022","Digital, Data & Technology","London","London","AA/AO","40","[c]","21740","20910"
"New entrant CS","2022","Digital, Data & Technology","London","London","EO","110","[c]","28100","27910"
"New entrant CS","2022","Digital, Data & Technology","London","London","G6/G7","215","[c]","58780","55000"
"New entrant CS","2022","Digital, Data & Technology","London","London","SCS level","15","[c]","102670","93000"
"New entrant CS","2022","Digital, Data & Technology","London","London","SEO/HEO","345","[c]","38190","37930"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","AA/AO","20","[c]","21260","21260"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","EO","35","[c]","26680","27570"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","G6/G7","50","[c]","53860","53000"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North East (England)","Outside London","SEO/HEO","90","[c]","35130","34290"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","AA/AO","25","[c]","21010","21250"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","EO","100","[c]","26440","26590"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","G6/G7","100","[c]","55410","54800"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North West (England)","Outside London","SEO/HEO","205","[c]","35020","33370"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","SEO/HEO","25","[c]","33630","33080"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","EO","20","[c]","27460","26590"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","G6/G7","25","[c]","54890","52100"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scotland","Outside London","SEO/HEO","55","[c]","35530","33370"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","AA/AO","25","[c]","21260","21170"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","EO","25","[c]","25490","23880"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","G6/G7","35","[c]","53260","52080"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South East (England)","Outside London","SEO/HEO","50","[c]","36110","34040"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","AA/AO","105","[c]","19520","19380"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","EO","105","[c]","25280","24920"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","G6/G7","70","[c]","51910","49700"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","SEO/HEO","155","[c]","34630","33290"
"New entrant CS","2022","Digital, Data & Technology","South West (England)","Outside London","Unknown","15","[c]","33100","32000"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","SEO/HEO","15","[c]","35740","34550"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","AA/AO","25","[c]","20770","21840"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","EO","55","[c]","25710","25110"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","G6/G7","40","[c]","53540","50210"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wales","Outside London","SEO/HEO","105","[c]","36490","36840"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","AA/AO","15","[c]","21020","21170"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","EO","40","[c]","26710","26590"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","G6/G7","40","[c]","53730","52080"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","SEO/HEO","100","[c]","35440","36050"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","EO","50","[c]","26680","26590"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","G6/G7","70","[c]","53000","50490"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","SEO/HEO","105","[c]","35650","36290"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","Outside London","SEO/HEO","15","[c]","36340","35930"
"New entrant CS","2022","Finance","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","London","EO","60","[c]","28110","27270"
"New entrant CS","2022","Finance","London","London","G6/G7","55","[c]","59190","57460"
"New entrant CS","2022","Finance","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","London","SEO/HEO","140","[c]","38560","39300"
"New entrant CS","2022","Finance","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Outside London","EO","20","[c]","26110","26590"
"New entrant CS","2022","Finance","North East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","Outside London","SEO/HEO","35","[c]","34020","33080"
"New entrant CS","2022","Finance","North West (England)","Outside London","AA/AO","25","[c]","21200","21260"
"New entrant CS","2022","Finance","North West (England)","Outside London","EO","30","[c]","25770","26350"
"New entrant CS","2022","Finance","North West (England)","Outside London","G6/G7","10","[c]","56060","55000"
"New entrant CS","2022","Finance","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","Outside London","SEO/HEO","60","[c]","35440","35600"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","AA/AO","50","[c]","21330","21250"
"New entrant CS","2022","Finance","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","Outside London","SEO/HEO","15","[c]","35880","35050"
"New entrant CS","2022","Finance","South East (England)","Outside London","AA/AO","10","[c]","21440","21170"
"New entrant CS","2022","Finance","South East (England)","Outside London","EO","20","[c]","26440","26350"
"New entrant CS","2022","Finance","South East (England)","Outside London","G6/G7","10","[c]","54560","53500"
"New entrant CS","2022","Finance","South East (England)","Outside London","SEO/HEO","25","[c]","36710","35000"
"New entrant CS","2022","Finance","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Outside London","EO","60","[c]","22820","23390"
"New entrant CS","2022","Finance","South West (England)","Outside London","G6/G7","10","[c]","53540","49860"
"New entrant CS","2022","Finance","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","Outside London","SEO/HEO","35","[c]","34510","32490"
"New entrant CS","2022","Finance","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","Outside London","AA/AO","20","[c]","20030","20100"
"New entrant CS","2022","Finance","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","Outside London","SEO/HEO","20","[c]","37890","37350"
"New entrant CS","2022","Finance","West Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","Outside London","EO","30","[c]","24580","25000"
"New entrant CS","2022","Finance","West Midlands (England)","Outside London","G6/G7","20","[c]","51970","49860"
"New entrant CS","2022","Finance","West Midlands (England)","Outside London","SEO/HEO","55","[c]","35260","36500"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Outside London","AA/AO","45","[c]","21090","21250"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Outside London","EO","70","[c]","24650","23690"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Outside London","G6/G7","25","[c]","53600","50080"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","Outside London","SEO/HEO","80","[c]","34830","35680"
"New entrant CS","2022","Grants Management","East Midlands (England)","Outside London","AA/AO","35","[c]","20800","21300"
"New entrant CS","2022","Grants Management","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","East of England","Outside London","AA/AO","15","[c]","21300","21300"
"New entrant CS","2022","Grants Management","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North East (England)","Outside London","AA/AO","125","[c]","21180","21300"
"New entrant CS","2022","Grants Management","North East (England)","Outside London","EO","10","[c]","24920","24920"
"New entrant CS","2022","Grants Management","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North West (England)","Outside London","AA/AO","155","[c]","21300","21300"
"New entrant CS","2022","Grants Management","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South East (England)","Outside London","AA/AO","20","[c]","21300","21300"
"New entrant CS","2022","Grants Management","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","South West (England)","Outside London","AA/AO","25","[c]","21300","21300"
"New entrant CS","2022","Grants Management","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Midlands (England)","Outside London","AA/AO","45","[c]","21300","21300"
"New entrant CS","2022","Grants Management","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","Outside London","AA/AO","65","[c]","21230","21300"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","Outside London","EO","10","[c]","25290","25850"
"New entrant CS","2022","Human Resources","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","Outside London","SEO/HEO","25","[c]","33460","32530"
"New entrant CS","2022","Human Resources","East of England","Outside London","AA/AO","10","[c]","21430","20750"
"New entrant CS","2022","Human Resources","East of England","Outside London","EO","15","[c]","25700","25790"
"New entrant CS","2022","Human Resources","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","Outside London","SEO/HEO","10","[c]","33690","34450"
"New entrant CS","2022","Human Resources","London","London","AA/AO","40","[c]","23420","23570"
"New entrant CS","2022","Human Resources","London","London","EO","140","[c]","27120","27270"
"New entrant CS","2022","Human Resources","London","London","G6/G7","50","[c]","59630","58770"
"New entrant CS","2022","Human Resources","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","London","SEO/HEO","155","[c]","35170","34260"
"New entrant CS","2022","Human Resources","North East (England)","Outside London","AA/AO","60","[c]","21040","21050"
"New entrant CS","2022","Human Resources","North East (England)","Outside London","EO","40","[c]","25980","26590"
"New entrant CS","2022","Human Resources","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","Outside London","SEO/HEO","15","[c]","34210","32000"
"New entrant CS","2022","Human Resources","North West (England)","Outside London","AA/AO","85","[c]","21010","21170"
"New entrant CS","2022","Human Resources","North West (England)","Outside London","EO","50","[c]","26560","26820"
"New entrant CS","2022","Human Resources","North West (England)","Outside London","G6/G7","15","[c]","54570","53500"
"New entrant CS","2022","Human Resources","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","Outside London","SEO/HEO","55","[c]","34040","33080"
"New entrant CS","2022","Human Resources","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","Outside London","AA/AO","35","[c]","21480","21170"
"New entrant CS","2022","Human Resources","Scotland","Outside London","EO","20","[c]","26270","26590"
"New entrant CS","2022","Human Resources","Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","Outside London","SEO/HEO","25","[c]","34770","32770"
"New entrant CS","2022","Human Resources","South East (England)","Outside London","AA/AO","10","[c]","21360","21170"
"New entrant CS","2022","Human Resources","South East (England)","Outside London","EO","15","[c]","25880","26240"
"New entrant CS","2022","Human Resources","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","Outside London","SEO/HEO","20","[c]","33340","31970"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","AA/AO","35","[c]","20910","21170"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","EO","40","[c]","24250","24320"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","G6/G7","20","[c]","51780","51400"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","SEO/HEO","55","[c]","34240","33080"
"New entrant CS","2022","Human Resources","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","Outside London","AA/AO","15","[c]","21150","21810"
"New entrant CS","2022","Human Resources","Wales","Outside London","EO","20","[c]","25310","25120"
"New entrant CS","2022","Human Resources","Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","Outside London","SEO/HEO","30","[c]","35410","35420"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","EO","15","[c]","26310","27000"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","G6/G7","10","[c]","52930","51250"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","SEO/HEO","25","[c]","32720","30730"
"New entrant CS","2022","Human Resources","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","Outside London","EO","25","[c]","25210","25000"
