"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Eastern Scotland","SEO","10","[c]","52530","53490"
"Leaver CS","2022","Legal","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","West Central Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Hampshire and Isle of Wight","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Kent","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","East Wales","G7","10","[c]","55950","55610"
"Leaver CS","2022","Legal","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","AO","10","[c]","22500","22200"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","G7","10","[c]","57160","56310"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","AA","45","[c]","17740","17210"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","AO","285","[c]","20930","21010"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","EO","180","[c]","27170","27570"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","G7","15","[c]","58840","59000"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","35","[c]","32330","32070"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","25","[c]","42210","40490"
"Leaver CS","2022","No function","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","75","[c]","18650","19200"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","305","[c]","20760","20970"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","135","[c]","27280","27570"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","10","[c]","59690","54860"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","25","[c]","34240","33840"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","35","[c]","41630","40060"
"Leaver CS","2022","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","AO","70","[c]","21040","20970"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","EO","45","[c]","27290","27570"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Lincolnshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","AA","45","[c]","18630","18680"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","AO","135","[c]","21910","21160"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","EO","140","[c]","28800","29290"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","G7","10","[c]","59790","53970"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","HEO","40","[c]","34390","33090"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","SEO","20","[c]","42170","40850"
"Leaver CS","2022","No function","East of England","Bedfordshire and Hertfordshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","East Anglia","AA","100","[c]","18530","19200"
"Leaver CS","2022","No function","East of England","East Anglia","AO","440","[c]","21330","21260"
"Leaver CS","2022","No function","East of England","East Anglia","EO","220","[c]","27030","27570"
"Leaver CS","2022","No function","East of England","East Anglia","G6","15","[c]","66730","64520"
"Leaver CS","2022","No function","East of England","East Anglia","G7","40","[c]","55620","54270"
"Leaver CS","2022","No function","East of England","East Anglia","HEO","50","[c]","31330","31590"
"Leaver CS","2022","No function","East of England","East Anglia","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","East Anglia","SEO","60","[c]","40360","38400"
"Leaver CS","2022","No function","East of England","East Anglia","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex","AO","115","[c]","23040","24250"
"Leaver CS","2022","No function","East of England","Essex","EO","135","[c]","29190","29290"
"Leaver CS","2022","No function","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex","G7","10","[c]","57300","53220"
"Leaver CS","2022","No function","East of England","Essex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East of England","Essex","SEO","30","[c]","43050","40070"
"Leaver CS","2022","No function","East of England","Essex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Inner London - East","AA","35","[c]","20340","20600"
"Leaver CS","2022","No function","London","Inner London - East","AO","255","[c]","23080","23460"
"Leaver CS","2022","No function","London","Inner London - East","EO","425","[c]","29340","31060"
"Leaver CS","2022","No function","London","Inner London - East","G6","95","[c]","70130","67000"
"Leaver CS","2022","No function","London","Inner London - East","G7","255","[c]","54550","53620"
"Leaver CS","2022","No function","London","Inner London - East","HEO","260","[c]","33400","32330"
"Leaver CS","2022","No function","London","Inner London - East","SCS level","105","[c]","97010","92020"
"Leaver CS","2022","No function","London","Inner London - East","SEO","265","[c]","41110","40070"
"Leaver CS","2022","No function","London","Inner London - East","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Inner London - West","AA","75","[c]","19690","19060"
"Leaver CS","2022","No function","London","Inner London - West","AO","370","[c]","23280","23720"
"Leaver CS","2022","No function","London","Inner London - West","EO","410","[c]","28670","28500"
"Leaver CS","2022","No function","London","Inner London - West","G6","175","[c]","67360","66230"
"Leaver CS","2022","No function","London","Inner London - West","G7","450","[c]","55130","53870"
"Leaver CS","2022","No function","London","Inner London - West","HEO","555","[c]","33480","33710"
"Leaver CS","2022","No function","London","Inner London - West","SCS level","130","[c]","90370","81460"
"Leaver CS","2022","No function","London","Inner London - West","SEO","290","[c]","41510","40810"
"Leaver CS","2022","No function","London","Inner London - West","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - East and North East","AA","35","[c]","20370","21650"
"Leaver CS","2022","No function","London","Outer London - East and North East","AO","125","[c]","24600","25110"
"Leaver CS","2022","No function","London","Outer London - East and North East","EO","150","[c]","30790","31060"
"Leaver CS","2022","No function","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - East and North East","HEO","15","[c]","34970","34260"
"Leaver CS","2022","No function","London","Outer London - East and North East","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - East and North East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - South","AA","15","[c]","20350","21120"
"Leaver CS","2022","No function","London","Outer London - South","AO","85","[c]","23900","23720"
"Leaver CS","2022","No function","London","Outer London - South","EO","115","[c]","31080","31060"
"Leaver CS","2022","No function","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - South","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - South","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - South","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - West and North West","AA","45","[c]","19990","20120"
"Leaver CS","2022","No function","London","Outer London - West and North West","AO","140","[c]","23560","23720"
"Leaver CS","2022","No function","London","Outer London - West and North West","EO","235","[c]","30110","31060"
"Leaver CS","2022","No function","London","Outer London - West and North West","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - West and North West","G7","20","[c]","54870","53860"
"Leaver CS","2022","No function","London","Outer London - West and North West","HEO","50","[c]","32070","32330"
"Leaver CS","2022","No function","London","Outer London - West and North West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","London","Outer London - West and North West","SEO","30","[c]","41110","40560"
"Leaver CS","2022","No function","London","Outer London - West and North West","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","AA","15","[c]","18980","19200"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","AO","410","[c]","21140","21260"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","EO","160","[c]","27030","27570"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","G7","35","[c]","52700","52330"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","HEO","45","[c]","32240","32320"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","SEO","30","[c]","39980","39510"
"Leaver CS","2022","No function","North East (England)","Northumberland, and Tyne and Wear","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","AA","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","AO","255","[c]","21200","21260"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","EO","90","[c]","27150","27570"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","HEO","25","[c]","32790","33840"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","SEO","25","[c]","42630","39680"
"Leaver CS","2022","No function","North East (England)","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cheshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cheshire","AO","95","[c]","21120","21010"
"Leaver CS","2022","No function","North West (England)","Cheshire","EO","85","[c]","28770","27570"
"Leaver CS","2022","No function","North West (England)","Cheshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cheshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cheshire","HEO","25","[c]","37030","35660"
"Leaver CS","2022","No function","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cheshire","SEO","10","[c]","44330","45480"
"Leaver CS","2022","No function","North West (England)","Cheshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","AO","35","[c]","21430","21260"
"Leaver CS","2022","No function","North West (England)","Cumbria","EO","25","[c]","27240","27570"
"Leaver CS","2022","No function","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Cumbria","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","AA","45","[c]","18280","18200"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","AO","355","[c]","20880","21010"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","EO","245","[c]","26820","27570"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","G7","30","[c]","52630","50260"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","HEO","40","[c]","31100","30410"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","SCS level","15","[c]","93060","95140"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","SEO","35","[c]","39890","37320"
"Leaver CS","2022","No function","North West (England)","Greater Manchester","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Lancashire","AA","55","[c]","18860","19200"
"Leaver CS","2022","No function","North West (England)","Lancashire","AO","475","[c]","21110","21260"
"Leaver CS","2022","No function","North West (England)","Lancashire","EO","175","[c]","27230","27570"
"Leaver CS","2022","No function","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Lancashire","HEO","30","[c]","33420","33510"
"Leaver CS","2022","No function","North West (England)","Lancashire","SEO","25","[c]","42270","42240"
"Leaver CS","2022","No function","North West (England)","Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Merseyside","AA","15","[c]","18110","17980"
"Leaver CS","2022","No function","North West (England)","Merseyside","AO","195","[c]","21110","21260"
"Leaver CS","2022","No function","North West (England)","Merseyside","EO","155","[c]","26910","27570"
"Leaver CS","2022","No function","North West (England)","Merseyside","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Merseyside","G7","20","[c]","59190","57430"
"Leaver CS","2022","No function","North West (England)","Merseyside","HEO","40","[c]","32600","31990"
"Leaver CS","2022","No function","North West (England)","Merseyside","SEO","50","[c]","42920","40670"
"Leaver CS","2022","No function","North West (England)","Merseyside","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","AA","30","[c]","21190","20950"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","AO","260","[c]","22170","21260"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","EO","185","[c]","30150","27570"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","G7","10","[c]","57690","54440"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","HEO","40","[c]","36710","36940"
"Leaver CS","2022","No function","Scotland","Eastern Scotland","SEO","25","[c]","44270","46020"
"Leaver CS","2022","No function","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Highlands and Islands","AO","25","[c]","22700","21640"
"Leaver CS","2022","No function","Scotland","Highlands and Islands","EO","30","[c]","28480","27570"
"Leaver CS","2022","No function","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","AO","30","[c]","23130","21740"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","EO","25","[c]","28900","27570"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","North Eastern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Southern Scotland","AO","55","[c]","22610","22080"
"Leaver CS","2022","No function","Scotland","Southern Scotland","EO","80","[c]","28120","27570"
"Leaver CS","2022","No function","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Southern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Southern Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","West Central Scotland","AA","15","[c]","20900","20950"
"Leaver CS","2022","No function","Scotland","West Central Scotland","AO","225","[c]","21790","21260"
"Leaver CS","2022","No function","Scotland","West Central Scotland","EO","185","[c]","28740","27570"
"Leaver CS","2022","No function","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","West Central Scotland","G7","15","[c]","56690","54330"
"Leaver CS","2022","No function","Scotland","West Central Scotland","HEO","40","[c]","35090","34290"
"Leaver CS","2022","No function","Scotland","West Central Scotland","SEO","25","[c]","44780","44920"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","295","[c]","21270","21260"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","190","[c]","28230","27570"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","30","[c]","32550","31420"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","25","[c]","43380","40810"
"Leaver CS","2022","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","No function","South East (England)","Hampshire and Isle of Wight","AA","120","[c]","19240","19050"
"Leaver CS","2022","No function","South East (England)","Hampshire and Isle of Wight","AO","280","[c]","20810","20350"
