"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Water Services Regulation Authority","Outside London","EO","5","5","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Outside London","SEO/HEO","30","30","45710","43290"
"In post","2022","30-39","Welsh Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government (excl. agencies)","Outside London","AA/AO","180","170","24110","24630"
"In post","2022","30-39","Welsh Government (excl. agencies)","Outside London","EO","280","265","28760","29430"
"In post","2022","30-39","Welsh Government (excl. agencies)","Outside London","G6/G7","170","165","59860","61440"
"In post","2022","30-39","Welsh Government (excl. agencies)","Outside London","SCS level","10","10","77360","76510"
"In post","2022","30-39","Welsh Government (excl. agencies)","Outside London","SEO/HEO","585","555","40060","38160"
"In post","2022","30-39","Welsh Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Revenue Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Revenue Authority","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Welsh Revenue Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Revenue Authority","Outside London","SEO/HEO","10","10","40700","41040"
"In post","2022","30-39","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Wilton Park","Outside London","EO","5","5","[c]","[c]"
"In post","2022","30-39","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Accountant in Bankruptcy","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Accountant in Bankruptcy","Outside London","EO","15","10","30220","30040"
"In post","2022","40-49","Accountant in Bankruptcy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Accountant in Bankruptcy","Outside London","SEO/HEO","15","15","37750","36130"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","London","G6/G7","10","10","60300","59470"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","30","30","42640","42670"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","10","10","20500","20140"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","EO","75","70","24720","24250"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","115","110","33920","31440"
"In post","2022","40-49","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","London","EO","15","15","31210","31630"
"In post","2022","40-49","Animal and Plant Health Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","London","SEO/HEO","15","15","37580","38160"
"In post","2022","40-49","Animal and Plant Health Agency","Outside London","AA/AO","155","145","21760","21300"
"In post","2022","40-49","Animal and Plant Health Agency","Outside London","EO","165","155","26280","25480"
"In post","2022","40-49","Animal and Plant Health Agency","Outside London","G6/G7","80","75","53050","52290"
"In post","2022","40-49","Animal and Plant Health Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","Outside London","SEO/HEO","275","260","35470","35900"
"In post","2022","40-49","Animal and Plant Health Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Office","London","G6/G7","5","5","[c]","[c]"
"In post","2022","40-49","Attorney General's Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office (excl. agencies)","London","AA/AO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office (excl. agencies)","London","EO","55","50","27950","28330"
"In post","2022","40-49","Cabinet Office (excl. agencies)","London","G6/G7","675","660","61390","59250"
"In post","2022","40-49","Cabinet Office (excl. agencies)","London","SCS level","245","240","96650","93000"
"In post","2022","40-49","Cabinet Office (excl. agencies)","London","SEO/HEO","240","235","38310","38580"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Outside London","AA/AO","60","55","21100","21050"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Outside London","EO","60","55","25450","25550"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Outside London","G6/G7","340","335","61770","60690"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Outside London","SCS level","55","55","103190","95900"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","215","210","35480","34550"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Unknown","G6/G7","25","25","56490","53920"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","25","20","33810","33390"
"In post","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","40","35","25250","25010"
"In post","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","35","30","49850","48080"
"In post","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","100","95","33500","35900"
"In post","2022","40-49","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","G6/G7","15","15","57320","55320"
"In post","2022","40-49","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","40-49","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","Outside London","EO","20","20","24530","24440"
"In post","2022","40-49","Charity Commission","Outside London","G6/G7","20","20","54460","51070"
"In post","2022","40-49","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","Outside London","SEO/HEO","70","65","32280","29250"
"In post","2022","40-49","Companies House","Outside London","AA/AO","75","65","22070","22740"
"In post","2022","40-49","Companies House","Outside London","EO","75","65","27610","25460"
"In post","2022","40-49","Companies House","Outside London","G6/G7","35","35","58250","55830"
"In post","2022","40-49","Companies House","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Companies House","Outside London","SEO/HEO","100","95","38550","38000"
"In post","2022","40-49","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","London","G6/G7","115","105","69590","72430"
"In post","2022","40-49","Competition and Markets Authority","London","SCS level","55","50","106670","99920"
"In post","2022","40-49","Competition and Markets Authority","London","SEO/HEO","30","30","39320","37430"
"In post","2022","40-49","Competition and Markets Authority","Outside London","G6/G7","15","15","67990","71370"
"In post","2022","40-49","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Outside London","AA/AO","30","25","20980","21410"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Outside London","EO","15","15","25430","25120"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2022","40-49","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","25","25","31160","30450"
"In post","2022","40-49","Crown Commercial Service","London","G6/G7","10","10","60220","59090"
"In post","2022","40-49","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Outside London","EO","10","10","26620","26210"
"In post","2022","40-49","Crown Commercial Service","Outside London","G6/G7","60","60","53980","52070"
"In post","2022","40-49","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Crown Commercial Service","Outside London","SEO/HEO","90","90","36310","38330"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","110","100","22850","23230"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Outside London","EO","65","65","28820","28990"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","85","80","69560","69780"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","195","185","44860","41750"
"In post","2022","40-49","Crown Prosecution Service","London","AA/AO","60","50","23690","23770"
"In post","2022","40-49","Crown Prosecution Service","London","EO","85","75","29210","30110"
"In post","2022","40-49","Crown Prosecution Service","London","G6/G7","260","245","59920","58970"
"In post","2022","40-49","Crown Prosecution Service","London","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Crown Prosecution Service","London","SEO/HEO","60","60","36870","38000"
"In post","2022","40-49","Crown Prosecution Service","Outside London","AA/AO","230","200","22560","22200"
"In post","2022","40-49","Crown Prosecution Service","Outside London","EO","245","225","27700","28430"
"In post","2022","40-49","Crown Prosecution Service","Outside London","G6/G7","765","705","55320","54200"
"In post","2022","40-49","Crown Prosecution Service","Outside London","SCS level","15","15","84960","82500"
"In post","2022","40-49","Crown Prosecution Service","Outside London","SEO/HEO","210","200","35530","36240"
"In post","2022","40-49","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","Outside London","AA/AO","10","10","22700","22430"
"In post","2022","40-49","Defence Electronics and Components Agency","Outside London","EO","55","55","28380","28150"
"In post","2022","40-49","Defence Electronics and Components Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Defence Electronics and Components Agency","Outside London","SEO/HEO","10","10","35810","32890"
"In post","2022","40-49","Defence Equipment and Support","London","EO","20","15","20560","20160"
"In post","2022","40-49","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
