"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Sefton","15","[c]","37340","33780"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Sheffield","20","[c]","41110","36510"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Tyneside","105","[c]","36260","33000"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Westminster","30","[c]","46060","42490"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Leeds","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Westminster","60","[c]","36040","32790"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Croydon","20","[c]","34320","37290"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Plymouth","45","[c]","27390","25460"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Belfast","25","[c]","34220","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Bristol, City of","15","[c]","33160","26820"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","City of Edinburgh","20","[c]","39390","33370"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Glasgow City","15","[c]","33930","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester South West","20","[c]","34260","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Hackney and Newham","20","[c]","39510","37930"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Leeds","40","[c]","35170","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Manchester","30","[c]","33570","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Sefton","10","[c]","33050","33220"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Southend-on-Sea","10","[c]","31020","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Telford and Wrekin","35","[c]","39760","40180"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Tyneside","40","[c]","37340","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","West Sussex (South West)","15","[c]","41300","40180"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","31280","30460"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Central Hampshire","15","[c]","27530","21170"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Cheshire East","10","[c]","24500","21170"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Herefordshire, County of","20","[c]","23630","21170"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Liverpool","10","[c]","25260","26350"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Somerset CC","20","[c]","33530","33290"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Wiltshire","30","[c]","30610","27680"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Birmingham","35","[c]","38240","36050"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Glasgow City","10","[c]","43860","41000"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Greater Manchester South West","15","[c]","33180","30450"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Sheffield","15","[c]","43390","41120"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Tower Hamlets","50","[c]","47560","52850"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Westminster","55","[c]","47030","43120"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Lambeth","15","[c]","48420","40170"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Coventry","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","City of Edinburgh","15","[c]","32390","31540"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","Hounslow and Richmond upon Thames","25","[c]","36850","35600"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Monmouthshire and Newport","85","[c]","34920","30870"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","South Hampshire","30","[c]","33800","30210"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","15","[c]","25450","20100"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Bristol, City of","15","[c]","32430","29360"
"New entrant CS","2022","Finance","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Coventry","45","[c]","33380","29360"
"New entrant CS","2022","Finance","Department for Education","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Manchester","25","[c]","35050","29360"
"New entrant CS","2022","Finance","Department for Education","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Sheffield","20","[c]","34560","29360"
"New entrant CS","2022","Finance","Department for Education","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Tyneside","10","[c]","32240","30710"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Swansea","15","[c]","32510","33730"
"New entrant CS","2022","Finance","Department for Transport","Westminster","20","[c]","51410","54110"
"New entrant CS","2022","Finance","Department for Work and Pensions","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Blackpool","15","[c]","29250","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Leeds","15","[c]","29760","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions","Manchester","15","[c]","36130","31990"
"New entrant CS","2022","Finance","Department for Work and Pensions","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Sheffield","20","[c]","28420","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Tyneside","20","[c]","32400","31990"
"New entrant CS","2022","Finance","Department for Work and Pensions","Westminster","30","[c]","39390","36650"
"New entrant CS","2022","Finance","Department for Work and Pensions","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
