"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","EO","30","[c]","25810","24620"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","SEO/HEO","40","[c]","30810","27700"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","Unknown","1090","[c]","28580","25480"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","AA/AO","420","[c]","22680","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","EO","20","[c]","25340","24620"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","SEO/HEO","25","[c]","32820","31920"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","Unknown","770","[c]","27360","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","Unknown","AA/AO","25","[c]","22450","21560"
"New entrant CS","2022","No function","HM Prison and Probation Service","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","Unknown","Unknown","240","[c]","31700","28200"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","AA/AO","255","[c]","22290","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","Unknown","425","[c]","26190","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","AA/AO","530","[c]","22420","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","EO","15","[c]","25010","24620"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","30","[c]","32830","30980"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","Unknown","860","[c]","27800","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","705","[c]","22410","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","EO","10","[c]","26480","24620"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","30","[c]","34280","31920"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","900","[c]","28000","25480"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","65","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","60","[c]","26490","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","75","[c]","33190","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","AA/AO","30","[c]","25200","25330"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","EO","130","[c]","30760","30750"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","145","[c]","37880","37610"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","365","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","EO","115","[c]","26520","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","70","[c]","33520","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","825","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","EO","205","[c]","26340","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","190","[c]","33320","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","170","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","80","[c]","26460","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","80","[c]","33630","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","285","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","EO","130","[c]","26580","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","115","[c]","33160","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","40","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South West (England)","EO","20","[c]","26590","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","40","[c]","33120","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","AA/AO","135","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","EO","35","[c]","26360","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","60","[c]","33370","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","100","[c]","21260","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","55","[c]","26520","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","70","[c]","33290","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","265","[c]","21250","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","55","[c]","26500","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","55","[c]","33230","33080"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","London","EO","30","[c]","25380","26750"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","London","G6/G7","15","[c]","58180","57680"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","London","SEO/HEO","110","[c]","30360","28500"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","North East (England)","EO","10","[c]","24580","24000"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","North East (England)","G6/G7","15","[c]","50660","49500"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","North East (England)","SEO/HEO","25","[c]","29850","29320"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","Wales","AA/AO","80","[c]","21750","21810"
"New entrant CS","2022","No function","Intellectual Property Office","Wales","EO","50","[c]","27030","25700"
"New entrant CS","2022","No function","Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","East Midlands (England)","AA/AO","20","[c]","20970","20970"
"New entrant CS","2022","No function","Legal Aid Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","AA/AO","25","[c]","20980","20970"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","West Midlands (England)","AA/AO","15","[c]","20970","20970"
"New entrant CS","2022","No function","Legal Aid Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","AA/AO","60","[c]","25370","26840"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","EO","15","[c]","27910","26130"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","SEO/HEO","25","[c]","37420","38650"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","AA/AO","25","[c]","22160","23720"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","EO","70","[c]","28480","28310"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","G6/G7","20","[c]","56460","54270"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","SEO/HEO","80","[c]","37280","34260"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","25","[c]","20470","20970"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East Midlands (England)","EO","15","[c]","34300","34140"
"New entrant CS","2022","No function","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East of England","EO","15","[c]","33180","34140"
"New entrant CS","2022","No function","National Crime Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","London","AA/AO","15","[c]","24470","24470"
"New entrant CS","2022","No function","National Crime Agency","London","EO","80","[c]","35410","36200"
"New entrant CS","2022","No function","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","London","SEO/HEO","30","[c]","44290","41970"
"New entrant CS","2022","No function","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","AA/AO","10","[c]","21410","21050"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","EO","60","[c]","32020","32770"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","SEO/HEO","15","[c]","40900","40210"
"New entrant CS","2022","No function","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","AA/AO","10","[c]","23790","24470"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","EO","15","[c]","36390","37560"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","SEO/HEO","10","[c]","43860","43670"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","EO","20","[c]","30450","28840"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","SEO/HEO","10","[c]","41700","41040"
"New entrant CS","2022","No function","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","EO","30","[c]","31430","30640"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","SEO/HEO","10","[c]","42520","43710"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","EO","15","[c]","33510","34140"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Infrastructure Commission","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Infrastructure Commission","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","10","[c]","46820","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","10","[c]","48030","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","[c]","45190","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","10","[c]","20170","21200"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","15","[c]","46030","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","10","[c]","72500","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","5","[c]","[c]","[c]"
