"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","130","[c]","39400","34550"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Ministry of Defence","55","[c]","35490","32960"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","55","[c]","41710","38770"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Department for Education","30","[c]","42880","36780"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Department for International Trade","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","35","[c]","38650","35000"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","385","[c]","29830","27570"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Department for Work and Pensions","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","55","[c]","27690","23040"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Ministry of Justice","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Home Office","95","[c]","35920","30150"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","50","[c]","37820","34720"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","50","[c]","38900","35820"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Public Guardian","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","Department of Health and Social Care","350","[c]","38220","32790"
"Leaver Dept.","2022","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Health Security Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Valuation Office Agency","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","35","[c]","27230","21300"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Office","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","820","[c]","46630","40600"
"Leaver Dept.","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Charity Commission","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","35","[c]","36790","33610"
"Leaver Dept.","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Commercial Service","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","50","[c]","36390","28230"
"Leaver Dept.","2022","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","310","[c]","34030","31250"
"Leaver Dept.","2022","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","65","[c]","39880","38070"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","380","[c]","46810","40200"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","150","[c]","44610","38280"
"Leaver Dept.","2022","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","255","[c]","44500","40510"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","260","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Department for International Trade","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","215","[c]","42050","39350"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","175","[c]","45310","42470"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","2235","[c]","29510","27570"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","115","[c]","29920","26780"
"Leaver Dept.","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","85","[c]","31980","30700"
"Leaver Dept.","2022","Declared non-disabled","Education and Skills Funding Agency","Department for Education","45","[c]","37590","36780"
"Leaver Dept.","2022","Declared non-disabled","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Agency","Food Standards Agency","35","[c]","43620","40350"
"Leaver Dept.","2022","Declared non-disabled","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","240","[c]","44520","39630"
"Leaver Dept.","2022","Declared non-disabled","Forestry and Land Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Government Internal Audit Agency","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Government Legal Department","Attorney General's Departments","65","[c]","45470","50020"
"Leaver Dept.","2022","Declared non-disabled","Government Property Agency","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","45","[c]","39260","39390"
"Leaver Dept.","2022","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","330","[c]","27260","23400"
"Leaver Dept.","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","375","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","710","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Home Office","Home Office","1035","[c]","35930","28990"
"Leaver Dept.","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal Aid Agency","Ministry of Justice","35","[c]","30210","25120"
"Leaver Dept.","2022","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","405","[c]","37500","33300"
"Leaver Dept.","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","280","[c]","40920","36800"
"Leaver Dept.","2022","Declared non-disabled","National Crime Agency","National Crime Agency","35","[c]","48220","45480"
"Leaver Dept.","2022","Declared non-disabled","National Infrastructure Commission","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","45","[c]","42800","39850"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","90","[c]","37420","32940"
"Leaver Dept.","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","90","[c]","23980","21170"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","45","[c]","40310","34860"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","Department of Health and Social Care","4315","[c]","40810","36330"
"Leaver Dept.","2022","Declared non-disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Registers of Scotland","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","75","[c]","27300","24920"
"Leaver Dept.","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Serious Fraud Office","Attorney General's Departments","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Security Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","[c]","32270","26290"
"Leaver Dept.","2022","Declared non-disabled","The National Archives","The National Archives","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Export Finance","UK Export Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Health Security Agency","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Statistics Authority","UK Statistics Authority","80","[c]","37990","32610"
"Leaver Dept.","2022","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Vehicle Certification Agency","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","50","[c]","40610","37410"
"Leaver Dept.","2022","Declared non-disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","50","[c]","41670","38200"
"Leaver Dept.","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","35","[c]","47660","45520"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","165","[c]","30510","27570"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","Food Standards Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Health and Safety Executive","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","30","[c]","29230","23090"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","Home Office","30","[c]","33220","30460"
"Leaver Dept.","2022","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","40","[c]","37470","37640"
"Leaver Dept.","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","35","[c]","39200","34260"
"Leaver Dept.","2022","Undeclared","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","Department of Health and Social Care","80","[c]","38660","33820"
"Leaver Dept.","2022","Undeclared","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
