"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Portsmouth","Outside London","1080","1040","31770","27370"
"In post","2022","Unknown","Powys","Outside London","360","335","31130","26670"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","10","5","[c]","[c]"
"In post","2022","Unknown","Sandwell","Outside London","15","15","26240","24880"
"In post","2022","Unknown","Scottish Borders","Outside London","410","375","31290","27230"
"In post","2022","Unknown","Sefton","Outside London","1485","1370","25840","24880"
"In post","2022","Unknown","Sheffield","Outside London","2835","2630","29620","25040"
"In post","2022","Unknown","Shetland Islands","Outside London","20","20","31620","30040"
"In post","2022","Unknown","Shropshire","Outside London","490","475","29680","29510"
"In post","2022","Unknown","Solihull","Outside London","835","775","28570","25310"
"In post","2022","Unknown","Somerset CC","Outside London","185","175","25450","21380"
"In post","2022","Unknown","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","Outside London","105","100","32670","27940"
"In post","2022","Unknown","South Hampshire","Outside London","375","360","34560","32670"
"In post","2022","Unknown","South Lanarkshire","Outside London","120","115","31800","29510"
"In post","2022","Unknown","South Nottinghamshire","Outside London","255","240","31940","26350"
"In post","2022","Unknown","South Teesside","Outside London","110","110","26680","25220"
"In post","2022","Unknown","South West Wales","Outside London","675","635","35730","34630"
"In post","2022","Unknown","Southampton","Outside London","95","95","27490","25310"
"In post","2022","Unknown","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","Outside London","395","375","33510","26930"
"In post","2022","Unknown","Stoke-on-Trent","Outside London","35","35","34110","27570"
"In post","2022","Unknown","Suffolk CC","Outside London","725","695","25970","24200"
"In post","2022","Unknown","Sunderland","Outside London","30","25","32540","31990"
"In post","2022","Unknown","Swansea","Outside London","355","340","41660","38160"
"In post","2022","Unknown","Swindon","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","Outside London","110","105","33060","26670"
"In post","2022","Unknown","Thurrock","Outside London","260","250","25740","25040"
"In post","2022","Unknown","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","London","20","20","36260","37640"
"In post","2022","Unknown","Tyneside","Outside London","550","530","28800","25310"
"In post","2022","Unknown","Unknown","Unknown","1945","1935","37440","34020"
"In post","2022","Unknown","Wakefield","Outside London","15","15","27710","24880"
"In post","2022","Unknown","Walsall","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","30","30","29680","27750"
"In post","2022","Unknown","Warrington","Outside London","25","25","27640","26050"
"In post","2022","Unknown","Warwickshire CC","Outside London","170","160","26350","22330"
"In post","2022","Unknown","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","West Essex","Outside London","440","385","29790","27370"
"In post","2022","Unknown","West Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","West Lothian","Outside London","180","175","42120","36130"
"In post","2022","Unknown","West Northamptonshire","Outside London","25","25","27290","29200"
"In post","2022","Unknown","West Surrey","Outside London","330","315","34780","32560"
"In post","2022","Unknown","West Sussex (North East)","Outside London","785","695","28970","27030"
"In post","2022","Unknown","West Sussex (South West)","Outside London","25","25","33350","26530"
"In post","2022","Unknown","Westminster","London","6415","6250","48260","42550"
"In post","2022","Unknown","Wiltshire","Outside London","1245","1185","32130","26670"
"In post","2022","Unknown","Wirral","Outside London","20","20","31790","27570"
"In post","2022","Unknown","Wolverhampton","Outside London","15","15","26340","22010"
"In post","2022","Unknown","Worcestershire CC","Outside London","30","30","25310","21830"
"In post","2022","Unknown","York","Outside London","140","135","25770","21830"
"Leaver CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Birmingham","Outside London","10","[c]","50360","41000"
"Leaver CS","2022","Analysis","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Camden and City of London","London","25","[c]","51460","45580"
"Leaver CS","2022","Analysis","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Central Hampshire","Outside London","10","[c]","38340","38070"
"Leaver CS","2022","Analysis","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Glasgow City","Outside London","10","[c]","40300","33800"
"Leaver CS","2022","Analysis","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Monmouthshire and Newport","Outside London","75","[c]","27780","19610"
"Leaver CS","2022","Analysis","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Hampshire","Outside London","25","[c]","35450","29540"
"Leaver CS","2022","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Suffolk CC","Outside London","25","[c]","33900","31800"
"Leaver CS","2022","Analysis","Tower Hamlets","London","45","[c]","45490","36690"
"Leaver CS","2022","Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Westminster","London","200","[c]","36500","33710"
"Leaver CS","2022","Analysis","Wiltshire","Outside London","10","[c]","34200","33300"
"Leaver CS","2022","Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","47380","38750"
"Leaver CS","2022","Commercial","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Glasgow City","Outside London","15","[c]","44330","35540"
"Leaver CS","2022","Commercial","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Leeds","Outside London","25","[c]","78420","62060"
"Leaver CS","2022","Commercial","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Liverpool","Outside London","15","[c]","49810","41340"
"Leaver CS","2022","Commercial","Manchester","Outside London","10","[c]","40000","35260"
"Leaver CS","2022","Commercial","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Norwich and East Norfolk","Outside London","10","[c]","36420","34060"
"Leaver CS","2022","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
