"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Declared non-disabled","Property","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Property","Outside London","85","[c]","27890","26030"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","Outside London","80","[c]","25680","27380"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","London","65","[c]","30900","32330"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Outside London","560","[c]","26600","26370"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","Outside London","75","[c]","25000","24540"
"New entrant CS","2022","20-29","Declared non-disabled","Social Research","London","35","[c]","35460","35000"
"New entrant CS","2022","20-29","Declared non-disabled","Social Research","Outside London","80","[c]","31250","30710"
"New entrant CS","2022","20-29","Declared non-disabled","Statistics","London","50","[c]","32560","31860"
"New entrant CS","2022","20-29","Declared non-disabled","Statistics","Outside London","90","[c]","29680","30710"
"New entrant CS","2022","20-29","Declared non-disabled","Tax","London","70","[c]","34100","37610"
"New entrant CS","2022","20-29","Declared non-disabled","Tax","Outside London","585","[c]","26340","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","London","260","[c]","33080","30750"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Outside London","1055","[c]","26810","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","40","[c]","31540","30530"
"New entrant CS","2022","20-29","Declared non-disabled","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","London","55","[c]","30130","30130"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","Outside London","235","[c]","23400","21840"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","London","80","[c]","32730","32560"
"New entrant CS","2022","20-29","Undeclared","Policy","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","Outside London","30","[c]","26370","26590"
"New entrant CS","2022","20-29","Undeclared","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Outside London","40","[c]","27630","26590"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","London","55","[c]","34060","31800"
"New entrant CS","2022","20-29","Unknown","Commercial","Outside London","90","[c]","28480","26670"
"New entrant CS","2022","20-29","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","London","145","[c]","32350","32560"
"New entrant CS","2022","20-29","Unknown","Communications","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","London","140","[c]","34370","32790"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Outside London","270","[c]","30920","29360"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","London","85","[c]","31660","32390"
"New entrant CS","2022","20-29","Unknown","Economics","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","London","55","[c]","33860","32790"
"New entrant CS","2022","20-29","Unknown","Finance","Outside London","165","[c]","28190","26350"
"New entrant CS","2022","20-29","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","London","80","[c]","30770","27270"
"New entrant CS","2022","20-29","Unknown","Human Resources","Outside London","95","[c]","27180","23690"
"New entrant CS","2022","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","London","60","[c]","33120","31800"
"New entrant CS","2022","20-29","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","London","45","[c]","35070","34260"
"New entrant CS","2022","20-29","Unknown","Legal","Outside London","45","[c]","31270","30450"
"New entrant CS","2022","20-29","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","London","895","[c]","29850","28650"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Outside London","4190","[c]","23200","21840"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","London","85","[c]","29820","28650"
"New entrant CS","2022","20-29","Unknown","Other","Outside London","165","[c]","21520","21170"
"New entrant CS","2022","20-29","Unknown","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","London","455","[c]","34600","33210"
"New entrant CS","2022","20-29","Unknown","Policy","Outside London","250","[c]","28300","26350"
"New entrant CS","2022","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","London","75","[c]","34240","35050"
"New entrant CS","2022","20-29","Unknown","Project Delivery","Outside London","60","[c]","30610","30200"
"New entrant CS","2022","20-29","Unknown","Property","London","30","[c]","31470","29000"
"New entrant CS","2022","20-29","Unknown","Property","Outside London","105","[c]","27290","25000"
"New entrant CS","2022","20-29","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","Outside London","35","[c]","24940","24620"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Outside London","90","[c]","26980","26370"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","Outside London","125","[c]","24550","23540"
"New entrant CS","2022","20-29","Unknown","Social Research","London","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","London","70","[c]","27430","22640"
"New entrant CS","2022","20-29","Unknown","Statistics","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Tax","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Tax","Outside London","360","[c]","25930","26590"
"New entrant CS","2022","20-29","Unknown","Unknown","London","570","[c]","29680","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Outside London","1055","[c]","26660","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","95","[c]","28340","28000"
"New entrant CS","2022","20-29","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data and Technology","Outside London","45","[c]","34510","33220"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Operational Delivery","London","70","[c]","32320","31060"
"New entrant CS","2022","30-39","Declared disabled","Operational Delivery","Outside London","515","[c]","24910","23450"
"New entrant CS","2022","30-39","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other","Outside London","40","[c]","25790","21450"
"New entrant CS","2022","30-39","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Policy","London","40","[c]","40350","35430"
"New entrant CS","2022","30-39","Declared disabled","Policy","Outside London","35","[c]","36450","35740"
"New entrant CS","2022","30-39","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Social Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Tax","Outside London","40","[c]","28530","26590"
"New entrant CS","2022","30-39","Declared disabled","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Outside London","110","[c]","29960","27230"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","Outside London","85","[c]","32390","30730"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","London","35","[c]","42350","39490"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","Outside London","45","[c]","35710","35460"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","Outside London","135","[c]","25750","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data and Technology","London","90","[c]","46570","44500"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data and Technology","Outside London","325","[c]","37060","34260"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","London","35","[c]","42860","41500"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","Outside London","120","[c]","35750","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","London","40","[c]","40730","36650"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","Outside London","120","[c]","32390","29180"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Inspector of Education and Training","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Knowledge and Information Management","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","London","115","[c]","49750","50500"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","Outside London","110","[c]","44090","41750"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Outside London","45","[c]","45220","37280"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","London","555","[c]","32970","31060"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Outside London","4060","[c]","25510","23760"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other","London","75","[c]","38780","34020"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Outside London","265","[c]","27790","21260"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","London","265","[c]","43770","40050"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Outside London","250","[c]","36990","35900"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","London","40","[c]","46430","44500"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","Outside London","165","[c]","36240","33870"
"New entrant CS","2022","30-39","Declared non-disabled","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Property","Outside London","65","[c]","34630","33000"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Psychology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","London","45","[c]","37320","40070"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Outside London","210","[c]","35160","33000"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Security","Outside London","50","[c]","29280","25000"
