"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","110","[c]","28430","24800"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","AA/AO","AA","35","[c]","20680","19810"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","AA/AO","AO","100","[c]","22740","23140"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","EO","EO","65","[c]","26770","27570"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Unknown","Unknown","50","[c]","29350","25560"
"New entrant CS","2022","Declared non-disabled","Merseyside","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","AA/AO","AO","660","[c]","21230","21250"
"New entrant CS","2022","Declared non-disabled","Merseyside","EO","EO","405","[c]","26880","27570"
"New entrant CS","2022","Declared non-disabled","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","SEO/HEO","HEO","125","[c]","32480","33080"
"New entrant CS","2022","Declared non-disabled","Merseyside","SEO/HEO","SEO","50","[c]","40340","40060"
"New entrant CS","2022","Declared non-disabled","Merseyside","Unknown","Unknown","155","[c]","28370","24900"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","AA/AO","AO","35","[c]","22300","21170"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","EO","EO","50","[c]","27170","27230"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","AA/AO","AO","100","[c]","21320","21300"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","EO","EO","80","[c]","25570","26370"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","G6/G7","G7","40","[c]","52110","49000"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","SEO/HEO","HEO","75","[c]","31240","31660"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","SEO/HEO","SEO","55","[c]","39630","37300"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Unknown","Unknown","40","[c]","26500","24800"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA/AO","AO","70","[c]","21220","21250"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","EO","EO","85","[c]","26480","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO/HEO","HEO","75","[c]","32970","33080"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AO","920","[c]","21240","21260"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","EO","EO","440","[c]","26790","26590"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G7","65","[c]","52820","52080"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","HEO","165","[c]","32180","33080"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","SEO","80","[c]","38240","37320"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Unknown","145","[c]","28250","24800"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","AA/AO","AO","115","[c]","25950","25110"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","EO","EO","150","[c]","30730","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","Unknown","Unknown","85","[c]","32000","28500"
"New entrant CS","2022","Declared non-disabled","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","AA/AO","AO","60","[c]","24010","24590"
"New entrant CS","2022","Declared non-disabled","Outer London - South","EO","EO","160","[c]","30490","30750"
"New entrant CS","2022","Declared non-disabled","Outer London - South","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","SEO/HEO","HEO","70","[c]","36300","37610"
"New entrant CS","2022","Declared non-disabled","Outer London - South","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","Unknown","Unknown","85","[c]","32030","31710"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","AA/AO","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","AA/AO","AO","125","[c]","25610","23780"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","EO","EO","255","[c]","28980","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","HEO","85","[c]","32260","32330"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","SEO","60","[c]","42240","41000"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","Unknown","Unknown","90","[c]","32050","27980"
"New entrant CS","2022","Declared non-disabled","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AA","40","[c]","21010","20890"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AO","260","[c]","22170","21840"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","EO","EO","105","[c]","26990","27570"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","HEO","40","[c]","32210","33000"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","SEO","35","[c]","40700","40180"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","110","[c]","27560","24800"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","AA/AO","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","AA/AO","AO","155","[c]","21460","21260"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","EO","EO","120","[c]","27220","27570"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","SEO/HEO","HEO","35","[c]","31480","31990"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","SEO/HEO","SEO","35","[c]","38090","36500"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Unknown","Unknown","115","[c]","28180","24800"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","AA/AO","AO","245","[c]","21410","21250"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","EO","EO","135","[c]","26980","27570"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AA","55","[c]","22600","21790"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AO","335","[c]","25360","24370"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","EO","EO","130","[c]","27490","27570"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","HEO","50","[c]","32610","32560"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","SEO","40","[c]","39630","38800"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","135","[c]","28830","24870"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","AA","65","[c]","20940","20890"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","AO","235","[c]","22350","22010"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","EO","EO","110","[c]","26850","27570"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","HEO","45","[c]","29970","29360"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","150","[c]","27530","24800"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AO","55","[c]","21760","21280"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","EO","50","[c]","28290","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","HEO","40","[c]","32580","32000"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","AA/AO","AA","175","[c]","21030","21050"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","AA/AO","AO","465","[c]","21350","21260"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","EO","EO","465","[c]","26600","27230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","G6/G7","G6","35","[c]","66760","65280"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","G6/G7","G7","95","[c]","52550","49860"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","SEO/HEO","HEO","300","[c]","32270","31620"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","SEO/HEO","SEO","155","[c]","41340","39660"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","AA/AO","AO","550","[c]","21410","21260"
"New entrant CS","2022","Declared non-disabled","West Midlands","EO","EO","570","[c]","26830","27570"
"New entrant CS","2022","Declared non-disabled","West Midlands","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","G6/G7","G7","95","[c]","51090","49080"
"New entrant CS","2022","Declared non-disabled","West Midlands","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands","SEO/HEO","HEO","235","[c]","31990","31000"
"New entrant CS","2022","Declared non-disabled","West Midlands","SEO/HEO","SEO","135","[c]","38680","38000"
"New entrant CS","2022","Declared non-disabled","West Midlands","Unknown","Unknown","215","[c]","26740","24090"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","AA","120","[c]","18450","18310"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","AO","375","[c]","21530","21300"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","EO","EO","220","[c]","27220","27570"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","SEO/HEO","HEO","55","[c]","32280","31210"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","SEO/HEO","SEO","50","[c]","39350","40100"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","110","[c]","25460","23170"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","AA/AO","AA","35","[c]","20710","20890"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","AA/AO","AO","540","[c]","21650","21260"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","EO","EO","450","[c]","26810","27570"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","G6/G7","G7","95","[c]","51900","49780"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","SEO/HEO","HEO","195","[c]","32110","31990"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","SEO/HEO","SEO","125","[c]","38320","38580"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Unknown","Unknown","195","[c]","27870","24800"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","AA/AO","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","G6/G7","G7","5","[c]","[c]","[c]"
