"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Analysis","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Female","Heterosexual / straight","115","[c]","40420","38980"
"Leaver Dept.","2022","Commercial","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Female","Undeclared","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Male","Heterosexual / straight","85","[c]","44360","41310"
"Leaver Dept.","2022","Commercial","Commercial","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Male","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Female","Heterosexual / straight","130","[c]","39450","35350"
"Leaver Dept.","2022","Communications","Communications","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Male","Heterosexual / straight","75","[c]","43430","37060"
"Leaver Dept.","2022","Communications","Communications","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
