"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","South West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Heterosexual / straight","40","[c]","32890","33250"
"Leaver Dept.","2022","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Unknown","145","[c]","31910","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","AO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","HEO","Heterosexual / straight","35","[c]","33310","32790"
"New entrant CS","2022","Commercial","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
