"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","South Yorkshire","15","[c]","31980","29860"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","West Yorkshire","20","[c]","32920","31990"
"New entrant CS","2022","30-39","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Inner London - East","15","[c]","36470","37000"
"New entrant CS","2022","30-39","Communications","London","Inner London - West","65","[c]","42820","40650"
"New entrant CS","2022","30-39","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","Greater Manchester","10","[c]","39670","38600"
"New entrant CS","2022","30-39","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Outer London - East and North East","15","[c]","27340","25110"
"New entrant CS","2022","30-39","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","25","[c]","27080","27570"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","Merseyside","15","[c]","26270","27570"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","Southern Scotland","20","[c]","22660","21260"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","West Central Scotland","15","[c]","25080","27570"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Kent","20","[c]","24780","24250"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","West Wales and The Valleys","15","[c]","23780","21260"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","36330","33590"
"New entrant CS","2022","30-39","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East of England","Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Inner London - East","45","[c]","47320","45500"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Inner London - West","100","[c]","48520","52290"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Outer London - South","40","[c]","45170","41950"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Outer London - West and North West","15","[c]","36010","32330"
"New entrant CS","2022","30-39","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","65","[c]","37750","36520"
"New entrant CS","2022","30-39","Digital, Data and Technology","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","Cheshire","15","[c]","37490","34450"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","Greater Manchester","90","[c]","39970","36270"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","Lancashire","10","[c]","42470","39580"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","Merseyside","20","[c]","34730","33370"
"New entrant CS","2022","30-39","Digital, Data and Technology","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Scotland","Eastern Scotland","10","[c]","36760","33080"
"New entrant CS","2022","30-39","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Scotland","West Central Scotland","10","[c]","39140","35800"
"New entrant CS","2022","30-39","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","20","[c]","33930","30730"
"New entrant CS","2022","30-39","Digital, Data and Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South West (England)","Devon","30","[c]","30050","26310"
"New entrant CS","2022","30-39","Digital, Data and Technology","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","36210","36620"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Wales","East Wales","50","[c]","37170","36840"
"New entrant CS","2022","30-39","Digital, Data and Technology","Wales","West Wales and The Valleys","25","[c]","31980","28430"
"New entrant CS","2022","30-39","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","West Midlands (England)","West Midlands","40","[c]","35480","34170"
"New entrant CS","2022","30-39","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","10","[c]","38550","36110"
"New entrant CS","2022","30-39","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","30","[c]","43220","41320"
"New entrant CS","2022","30-39","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","45","[c]","41320","38190"
"New entrant CS","2022","30-39","Economics","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","Inner London - West","20","[c]","47150","39890"
"New entrant CS","2022","30-39","Economics","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Inner London - East","15","[c]","39570","34260"
"New entrant CS","2022","30-39","Finance","London","Inner London - West","65","[c]","43950","42300"
"New entrant CS","2022","30-39","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North East (England)","Northumberland, and Tyne and Wear","10","[c]","34030","34200"
"New entrant CS","2022","30-39","Finance","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Greater Manchester","20","[c]","37240","36500"
"New entrant CS","2022","30-39","Finance","North West (England)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","33990","35000"
"New entrant CS","2022","30-39","Finance","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","34930","30020"
"New entrant CS","2022","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","East Wales","10","[c]","26730","26350"
"New entrant CS","2022","30-39","Finance","Wales","West Wales and The Valleys","10","[c]","34320","35390"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","Shropshire and Staffordshire","10","[c]","42330","33370"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","West Midlands","35","[c]","39970","36500"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","West Yorkshire","35","[c]","33900","30450"
"New entrant CS","2022","30-39","Geography","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","South West (England)","Dorset and Somerset","15","[c]","29820","26740"
"New entrant CS","2022","30-39","Geography","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","Inner London - East","15","[c]","37350","32640"
"New entrant CS","2022","30-39","Human Resources","London","Inner London - West","60","[c]","41300","36650"
"New entrant CS","2022","30-39","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","North West (England)","Cheshire","10","[c]","27480","21170"
"New entrant CS","2022","30-39","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","North West (England)","Greater Manchester","15","[c]","39110","33080"
"New entrant CS","2022","30-39","Human Resources","North West (England)","Lancashire","10","[c]","28480","23760"
"New entrant CS","2022","30-39","Human Resources","North West (England)","Merseyside","10","[c]","31830","30450"
"New entrant CS","2022","30-39","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","38000","33950"
"New entrant CS","2022","30-39","Human Resources","Wales","East Wales","20","[c]","32590","25370"
"New entrant CS","2022","30-39","Human Resources","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","West Midlands (England)","West Midlands","10","[c]","34910","31730"
"New entrant CS","2022","30-39","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Yorkshire and The Humber","West Yorkshire","25","[c]","41090","36330"
"New entrant CS","2022","30-39","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","London","Inner London - West","30","[c]","37490","38160"
"New entrant CS","2022","30-39","International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","Inner London - East","15","[c]","35530","37240"
