"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Female","35","[c]","22070","21260"
"New entrant CS","2022","30-39","Undeclared","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Male","35","[c]","27700","27570"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Female","35","[c]","36120","36330"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","Male","55","[c]","36130","35970"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","Female","910","[c]","22030","21260"
"New entrant CS","2022","30-39","Unknown","AA/AO","Male","870","[c]","22720","21300"
"New entrant CS","2022","30-39","Unknown","EO","Female","520","[c]","26930","27230"
"New entrant CS","2022","30-39","Unknown","EO","Male","525","[c]","26950","26660"
"New entrant CS","2022","30-39","Unknown","G6/G7","Female","225","[c]","58090","55550"
"New entrant CS","2022","30-39","Unknown","G6/G7","Male","215","[c]","59280","57430"
"New entrant CS","2022","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Female","565","[c]","35550","34710"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","Male","500","[c]","35960","35120"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","600","[c]","26840","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","195","[c]","25740","24800"
"New entrant CS","2022","30-39","White","AA/AO","Female","1415","[c]","21830","21260"
"New entrant CS","2022","30-39","White","AA/AO","Male","1265","[c]","22490","21260"
"New entrant CS","2022","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","EO","Female","1085","[c]","26990","27270"
"New entrant CS","2022","30-39","White","EO","Male","890","[c]","27040","27230"
"New entrant CS","2022","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","G6/G7","Female","475","[c]","54300","52600"
"New entrant CS","2022","30-39","White","G6/G7","Male","430","[c]","54910","53130"
"New entrant CS","2022","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","SEO/HEO","Female","1295","[c]","35660","35050"
"New entrant CS","2022","30-39","White","SEO/HEO","Male","1125","[c]","35660","34000"
"New entrant CS","2022","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Female","695","[c]","27020","24800"
"New entrant CS","2022","30-39","White","Unknown","Male","220","[c]","29050","24800"
"New entrant CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","AA/AO","Female","105","[c]","22020","21260"
"New entrant CS","2022","40-49","Asian","AA/AO","Male","85","[c]","22320","21260"
"New entrant CS","2022","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","EO","Female","115","[c]","27540","27570"
"New entrant CS","2022","40-49","Asian","EO","Male","125","[c]","27640","27570"
"New entrant CS","2022","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","G6/G7","Female","50","[c]","56100","53210"
"New entrant CS","2022","40-49","Asian","G6/G7","Male","55","[c]","57780","55000"
"New entrant CS","2022","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","SEO/HEO","Female","115","[c]","36220","35000"
"New entrant CS","2022","40-49","Asian","SEO/HEO","Male","90","[c]","37160","37170"
"New entrant CS","2022","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Female","55","[c]","28470","27190"
"New entrant CS","2022","40-49","Asian","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","AA/AO","Female","75","[c]","22690","21260"
"New entrant CS","2022","40-49","Black","AA/AO","Male","50","[c]","23960","22140"
"New entrant CS","2022","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","EO","Female","75","[c]","28820","29290"
"New entrant CS","2022","40-49","Black","EO","Male","50","[c]","27280","27570"
"New entrant CS","2022","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SEO/HEO","Female","55","[c]","36840","37000"
"New entrant CS","2022","40-49","Black","SEO/HEO","Male","85","[c]","37650","37200"
"New entrant CS","2022","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Female","60","[c]","32610","32090"
"New entrant CS","2022","40-49","Black","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Male","30","[c]","27800","27570"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","Male","40","[c]","37580","36240"
"New entrant CS","2022","40-49","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Female","545","[c]","21640","21250"
"New entrant CS","2022","40-49","Unknown","AA/AO","Male","415","[c]","22640","21300"
"New entrant CS","2022","40-49","Unknown","EO","Female","330","[c]","27030","27230"
"New entrant CS","2022","40-49","Unknown","EO","Male","265","[c]","27040","26590"
"New entrant CS","2022","40-49","Unknown","G6/G7","Female","175","[c]","58760","56110"
"New entrant CS","2022","40-49","Unknown","G6/G7","Male","215","[c]","60740","58260"
"New entrant CS","2022","40-49","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Male","35","[c]","111500","1e+05"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Female","305","[c]","36100","34880"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Male","280","[c]","35940","35120"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","490","[c]","29830","28200"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","185","[c]","30340","28200"
"New entrant CS","2022","40-49","White","AA/AO","Female","1065","[c]","21670","21260"
"New entrant CS","2022","40-49","White","AA/AO","Male","710","[c]","22600","21260"
"New entrant CS","2022","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","EO","Female","750","[c]","27130","27570"
"New entrant CS","2022","40-49","White","EO","Male","505","[c]","27150","27570"
"New entrant CS","2022","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","G6/G7","Female","460","[c]","56160","53380"
"New entrant CS","2022","40-49","White","G6/G7","Male","375","[c]","57370","55000"
"New entrant CS","2022","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","SCS level","Female","40","[c]","89150","84780"
"New entrant CS","2022","40-49","White","SCS level","Male","45","[c]","91790","86720"
"New entrant CS","2022","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","SEO/HEO","Female","845","[c]","36110","35900"
"New entrant CS","2022","40-49","White","SEO/HEO","Male","615","[c]","36990","36000"
"New entrant CS","2022","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Female","755","[c]","31960","28200"
"New entrant CS","2022","40-49","White","Unknown","Male","240","[c]","34990","32000"
"New entrant CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","AA/AO","Male","40","[c]","22760","21550"
"New entrant CS","2022","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","EO","Female","50","[c]","27990","27570"
"New entrant CS","2022","50-59","Asian","EO","Male","45","[c]","28430","27570"
"New entrant CS","2022","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SEO/HEO","Female","30","[c]","37310","38830"
"New entrant CS","2022","50-59","Asian","SEO/HEO","Male","35","[c]","37470","36840"
"New entrant CS","2022","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","AA/AO","Female","45","[c]","22930","23090"
"New entrant CS","2022","50-59","Black","AA/AO","Male","40","[c]","23020","22040"
"New entrant CS","2022","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","EO","Female","70","[c]","28760","28310"
"New entrant CS","2022","50-59","Black","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Female","85","[c]","30770","29450"
"New entrant CS","2022","50-59","Black","Unknown","Male","65","[c]","32190","32090"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","Female","495","[c]","21440","21250"
"New entrant CS","2022","50-59","Unknown","AA/AO","Male","330","[c]","22250","21260"
"New entrant CS","2022","50-59","Unknown","EO","Female","250","[c]","27560","27230"
"New entrant CS","2022","50-59","Unknown","EO","Male","350","[c]","28640","27070"
"New entrant CS","2022","50-59","Unknown","G6/G7","Female","115","[c]","59970","57430"
"New entrant CS","2022","50-59","Unknown","G6/G7","Male","125","[c]","62350","60800"
"New entrant CS","2022","50-59","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","Female","155","[c]","36130","35900"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","Male","185","[c]","36930","37000"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","435","[c]","29920","28200"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","285","[c]","30860","28360"
"New entrant CS","2022","50-59","White","AA/AO","Female","970","[c]","21370","21260"
"New entrant CS","2022","50-59","White","AA/AO","Male","630","[c]","22030","21260"
"New entrant CS","2022","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","EO","Female","590","[c]","27330","27570"
"New entrant CS","2022","50-59","White","EO","Male","540","[c]","28160","27570"
"New entrant CS","2022","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","G6/G7","Female","230","[c]","56370","52290"
"New entrant CS","2022","50-59","White","G6/G7","Male","315","[c]","58570","56000"
"New entrant CS","2022","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","SEO/HEO","Female","500","[c]","36690","36130"
"New entrant CS","2022","50-59","White","SEO/HEO","Male","525","[c]","37100","36500"
"New entrant CS","2022","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Female","760","[c]","30350","28200"
"New entrant CS","2022","50-59","White","Unknown","Male","365","[c]","33000","28720"
"New entrant CS","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Female","40","[c]","33050","33700"
"New entrant CS","2022","60-64","Black","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
