"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Medicine","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire CC and Rutland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lewisham and Southwark","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Manchester","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Medway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Kent","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","EO","15","[c]","31080","31530"
"Leaver CS","2022","Medicine","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Portsmouth","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","SCS level","20","[c]","84520","84210"
"Leaver CS","2022","Medicine","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","York","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","York","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","AO","30","[c]","23180","21840"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","EO","30","[c]","28560","27570"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","AO","55","[c]","21310","21260"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","EO","20","[c]","27740","27570"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ards and North Down","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","AO","10","[c]","24590","24310"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","EO","35","[c]","30800","31060"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","AO","25","[c]","23760","23780"
"Leaver CS","2022","Operational Delivery","Barnet","EO","40","[c]","30390","31060"
"Leaver CS","2022","Operational Delivery","Barnet","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","AO","110","[c]","22270","21260"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","EO","50","[c]","27630","27570"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","50","[c]","20710","20970"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","55","[c]","28140","27570"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","[c]","29670","31040"
"Leaver CS","2022","Operational Delivery","Bedford","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","EO","40","[c]","27420","27570"
"Leaver CS","2022","Operational Delivery","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","AO","25","[c]","21630","21680"
"Leaver CS","2022","Operational Delivery","Belfast","EO","15","[c]","26940","24890"
"Leaver CS","2022","Operational Delivery","Belfast","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Berkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Berkshire","AO","20","[c]","22700","21490"
"Leaver CS","2022","Operational Delivery","Berkshire","EO","65","[c]","28670","29290"
"Leaver CS","2022","Operational Delivery","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Berkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Berkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","AO","90","[c]","24880","25110"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","EO","45","[c]","30660","31060"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Birmingham","AA","25","[c]","18590","19170"
"Leaver CS","2022","Operational Delivery","Birmingham","AO","230","[c]","20880","20970"
"Leaver CS","2022","Operational Delivery","Birmingham","EO","155","[c]","26710","27570"
"Leaver CS","2022","Operational Delivery","Birmingham","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Birmingham","G7","40","[c]","53380","53220"
"Leaver CS","2022","Operational Delivery","Birmingham","HEO","40","[c]","30750","30450"
"Leaver CS","2022","Operational Delivery","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Birmingham","SEO","40","[c]","39520","38090"
"Leaver CS","2022","Operational Delivery","Birmingham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","AO","205","[c]","21090","21260"
"Leaver CS","2022","Operational Delivery","Blackpool","EO","65","[c]","27210","27570"
"Leaver CS","2022","Operational Delivery","Blackpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","EO","25","[c]","27250","27570"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bradford","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bradford","AO","20","[c]","20650","21260"
"Leaver CS","2022","Operational Delivery","Bradford","EO","35","[c]","27080","27570"
"Leaver CS","2022","Operational Delivery","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bradford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bradford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","AO","65","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Brent","AA","5","[c]","[c]","[c]"
