"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Attorney General's Departments","EO","Female","Heterosexual / straight","150","[c]","26850","26950"
"New entrant CS","2022","Attorney General's Departments","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Male","Heterosexual / straight","60","[c]","26920","26950"
"New entrant CS","2022","Attorney General's Departments","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Female","Heterosexual / straight","160","[c]","51170","50500"
"New entrant CS","2022","Attorney General's Departments","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Male","Heterosexual / straight","85","[c]","52030","50500"
"New entrant CS","2022","Attorney General's Departments","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Female","Heterosexual / straight","90","[c]","38720","38000"
"New entrant CS","2022","Attorney General's Departments","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Male","Heterosexual / straight","35","[c]","38200","38000"
"New entrant CS","2022","Attorney General's Departments","HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Female","Heterosexual / straight","50","[c]","21220","21050"
"New entrant CS","2022","Cabinet Office","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Female","Heterosexual / straight","110","[c]","25790","25520"
"New entrant CS","2022","Cabinet Office","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Male","Heterosexual / straight","70","[c]","25470","25210"
"New entrant CS","2022","Cabinet Office","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Male","Unknown","45","[c]","25330","24660"
"New entrant CS","2022","Cabinet Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Female","Heterosexual / straight","80","[c]","53160","54700"
"New entrant CS","2022","Cabinet Office","G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Female","Unknown","80","[c]","64520","65000"
"New entrant CS","2022","Cabinet Office","G7","Male","Heterosexual / straight","65","[c]","53490","54700"
"New entrant CS","2022","Cabinet Office","G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Male","Unknown","105","[c]","64020","65000"
"New entrant CS","2022","Cabinet Office","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Female","Heterosexual / straight","105","[c]","32390","32000"
"New entrant CS","2022","Cabinet Office","HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Female","Unknown","375","[c]","28400","28000"
"New entrant CS","2022","Cabinet Office","HEO","Male","Heterosexual / straight","90","[c]","32430","32000"
"New entrant CS","2022","Cabinet Office","HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Male","Unknown","240","[c]","28270","28000"
"New entrant CS","2022","Cabinet Office","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Female","Heterosexual / straight","70","[c]","39060","37300"
"New entrant CS","2022","Cabinet Office","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Male","Heterosexual / straight","55","[c]","39310","40000"
"New entrant CS","2022","Cabinet Office","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
