"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","East of England","East Anglia","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","London","Inner London - East","65","[c]","65990","57810"
"Leaver Dept.","2022","60-64","White","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","London","Outer London - West and North West","45","[c]","58530","40320"
"Leaver Dept.","2022","60-64","White","North East (England)","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","46850","40560"
"Leaver Dept.","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","West Midlands (England)","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","London","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","Inner London - West","[c]","[c]","[c]","[c]"
