"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Communications","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Welsh Revenue Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Companies House","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","55","[c]","22270","21260"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","35","[c]","27970","27570"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","AO","35","[c]","21430","21260"
"New entrant CS","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","HM Revenue and Customs (excl. agencies)","AO","35","[c]","21250","21250"
"New entrant CS","2022","Declared disabled","Debt","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","UK Debt Management Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","UK Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Companies House","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Companies House","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Companies House","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Companies House","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
