"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Unknown","Unknown","25","[c]","48920","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Westminster","London","355","[c]","46660","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Unknown","25","[c]","47540","39100"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","Westminster","London","10","[c]","49490","47270"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Westminster","London","145","[c]","45000","35990"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Project Delivery","Westminster","London","10","[c]","43460","42870"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Social Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Commercial","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Commercial","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Commercial","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Communications","Westminster","London","10","[c]","33760","32940"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Sheffield","Outside London","10","[c]","45950","49860"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Digital, Data and Technology","Westminster","London","15","[c]","49880","45850"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Finance","Westminster","London","15","[c]","51610","53760"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Operational Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Coventry","Outside London","10","[c]","36250","31000"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Darlington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Manchester","Outside London","40","[c]","37910","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Sheffield","Outside London","20","[c]","38430","36730"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Policy","Westminster","London","130","[c]","48470","45250"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Project Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Property","Westminster","London","10","[c]","46020","46030"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Security","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Westminster","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Westminster","London","195","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Worcestershire CC","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","York","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","Westminster","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","Westminster","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Westminster","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Planning","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","Westminster","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Security","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","Westminster","London","25","[c]","43210","34710"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Westminster","London","10","[c]","54370","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Westminster","London","20","[c]","36610","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Westminster","London","145","[c]","42870","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Westminster","London","15","[c]","44840","42980"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
