"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","EO","30","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Darlington","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Durham","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Durham","EO","25","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA/AO","20","[c]","21250","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","40","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","South Teesside","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","South Teesside","EO","25","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","AA/AO","20","[c]","21250","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","EO","55","[c]","29270","29290"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","SEO/HEO","10","[c]","36730","35220"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","25","[c]","21230","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","AA/AO","220","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","EO","105","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","North Lanarkshire","AA/AO","65","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","North Lanarkshire","EO","45","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","AA/AO","40","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","EO","245","[c]","27490","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Coventry","AA/AO","20","[c]","21240","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Coventry","EO","10","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Dudley","AA/AO","80","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Dudley","EO","20","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Sandwell","AA/AO","15","[c]","21250","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Sandwell","EO","35","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Solihull","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Solihull","EO","70","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Walsall","AA/AO","35","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Walsall","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Wolverhampton","AA/AO","25","[c]","21250","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands","Wolverhampton","EO","15","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","AA/AO","20","[c]","21220","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","AA/AO","50","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","EO","140","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","EO","20","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","EO","30","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","AA/AO","45","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","AA/AO","35","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","AA/AO","50","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","AA/AO","55","[c]","21240","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","EO","80","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","AA/AO","30","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","EO","80","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","AA/AO","125","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","EO","190","[c]","27470","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","G6/G7","35","[c]","54490","54000"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","SEO/HEO","60","[c]","35540","35590"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","EO","15","[c]","27570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Cheshire","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East Anglia","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
