"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Science and Engineering","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Wiltshire","20","[c]","41670","40580"
"Leaver CS","2022","50-59","Science and Engineering","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Berkshire","15","[c]","39160","39070"
"Leaver CS","2022","50-59","Security","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","38660","39070"
"Leaver CS","2022","50-59","Security","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Essex Haven Gateway","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Herefordshire, County of","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Westminster","15","[c]","36030","36650"
"Leaver CS","2022","50-59","Security","Wiltshire","10","[c]","24310","23810"
"Leaver CS","2022","50-59","Social Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Angus and Dundee City","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Barnsley, Doncaster and Rotherham","10","[c]","23080","21260"
"Leaver CS","2022","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Belfast","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Birmingham","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Blackpool","10","[c]","30260","22400"
"Leaver CS","2022","50-59","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Bradford","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cardiff and Vale of Glamorgan","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","City of Edinburgh","100","[c]","49850","44800"
"Leaver CS","2022","50-59","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Durham","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Glasgow City","40","[c]","40750","37890"
"Leaver CS","2022","50-59","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Greater Manchester South West","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Hackney and Newham","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Leeds","60","[c]","37020","38420"
"Leaver CS","2022","50-59","Unknown","Leicester","60","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Liverpool","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Manchester","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Mid Lancashire","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Lanarkshire","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Nottingham","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Portsmouth","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Sefton","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South Lanarkshire","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Suffolk CC","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Sunderland","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Telford and Wrekin","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Tower Hamlets","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Tyneside","110","[c]","28150","21260"
"Leaver CS","2022","50-59","Unknown","Unknown","50","[c]","66860","70000"
"Leaver CS","2022","50-59","Unknown","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Westminster","110","[c]","65680","66230"
"Leaver CS","2022","50-59","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wirral","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","York","15","[c]","30340","26670"
"Leaver CS","2022","50-59","Veterinarian","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","53050","54540"
"Leaver CS","2022","60-64","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
