"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Leeds","AA/AO","AO","25","[c]","21250","21250"
"New entrant CS","2022","Debt","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Liverpool","AA/AO","AO","125","[c]","21250","21250"
"New entrant CS","2022","Debt","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Na h-Eileanan Siar","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","North Northamptonshire","AA/AO","AO","60","[c]","21260","21260"
"New entrant CS","2022","Debt","Nottingham","AA/AO","AO","45","[c]","21250","21250"
"New entrant CS","2022","Debt","Somerset CC","AA/AO","AO","15","[c]","21260","21260"
"New entrant CS","2022","Debt","South Lanarkshire","AA/AO","AO","80","[c]","21250","21250"
"New entrant CS","2022","Debt","Sunderland","AA/AO","AO","75","[c]","21260","21260"
"New entrant CS","2022","Debt","Sunderland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tyneside","AA/AO","AO","80","[c]","21250","21250"
"New entrant CS","2022","Debt","Tyneside","EO","EO","15","[c]","26590","26590"
"New entrant CS","2022","Debt","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Warwickshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnet","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnet","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","15","[c]","23930","22900"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","15","[c]","31720","33000"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","10","[c]","40960","40000"
"New entrant CS","2022","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","15","[c]","33100","32000"
"New entrant CS","2022","Digital, Data & Technology","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Belfast","SEO/HEO","HEO","20","[c]","33050","33080"
"New entrant CS","2022","Digital, Data & Technology","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Berkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","EO","EO","15","[c]","27520","26780"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","G6/G7","G7","15","[c]","51810","49880"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","SEO/HEO","HEO","20","[c]","32360","30530"
"New entrant CS","2022","Digital, Data & Technology","Birmingham","SEO/HEO","SEO","30","[c]","37440","36050"
"New entrant CS","2022","Digital, Data & Technology","Blackpool","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Blackpool","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Blackpool","G6/G7","G7","20","[c]","56520","58000"
"New entrant CS","2022","Digital, Data & Technology","Blackpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Blackpool","SEO/HEO","SEO","10","[c]","38980","39190"
"New entrant CS","2022","Digital, Data & Technology","Bournemouth, Christchurch and Poole","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","EO","EO","25","[c]","25220","25330"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","G6/G7","G7","45","[c]","49140","49340"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","SEO/HEO","HEO","30","[c]","30820","30730"
"New entrant CS","2022","Digital, Data & Technology","Bristol, City of","SEO/HEO","SEO","25","[c]","38520","37220"
"New entrant CS","2022","Digital, Data & Technology","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Buckinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Camden and City of London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","10","[c]","41180","40340"
"New entrant CS","2022","Digital, Data & Technology","Central Hampshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","City of Edinburgh","EO","EO","15","[c]","27240","26590"
"New entrant CS","2022","Digital, Data & Technology","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","City of Edinburgh","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","City of Edinburgh","SEO/HEO","HEO","10","[c]","33320","33080"
"New entrant CS","2022","Digital, Data & Technology","City of Edinburgh","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Coventry","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Coventry","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Coventry","SEO/HEO","HEO","15","[c]","30300","29360"
"New entrant CS","2022","Digital, Data & Technology","Coventry","SEO/HEO","SEO","10","[c]","38090","36500"
"New entrant CS","2022","Digital, Data & Technology","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Croydon","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Croydon","SEO/HEO","HEO","15","[c]","37440","37290"
"New entrant CS","2022","Digital, Data & Technology","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Darlington","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","AA/AO","AA","50","[c]","17420","17900"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","AA/AO","AO","15","[c]","20880","20910"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","EO","EO","40","[c]","24600","24420"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","SEO/HEO","HEO","15","[c]","31090","31200"
"New entrant CS","2022","Digital, Data & Technology","Devon CC","SEO/HEO","SEO","10","[c]","37230","37420"
"New entrant CS","2022","Digital, Data & Technology","Dorset","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Dorset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Enfield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Falkirk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Flintshire and Wrexham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","G6/G7","G7","15","[c]","54670","51260"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","SEO/HEO","HEO","20","[c]","33130","33080"
"New entrant CS","2022","Digital, Data & Technology","Glasgow City","SEO/HEO","SEO","10","[c]","38240","37390"
"New entrant CS","2022","Digital, Data & Technology","Greater Manchester South West","EO","EO","10","[c]","25730","25850"
"New entrant CS","2022","Digital, Data & Technology","Greater Manchester South West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Greater Manchester South West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Greater Manchester South West","SEO/HEO","HEO","15","[c]","32390","33080"
"New entrant CS","2022","Digital, Data & Technology","Greater Manchester South West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Gwynedd","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hackney and Newham","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hackney and Newham","SEO/HEO","HEO","10","[c]","37330","37930"
"New entrant CS","2022","Digital, Data & Technology","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Haringey and Islington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Haringey and Islington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Harrow and Hillingdon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Herefordshire, County of","AA/AO","AO","10","[c]","21170","21170"
"New entrant CS","2022","Digital, Data & Technology","Herefordshire, County of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Herefordshire, County of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hertfordshire CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hertfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hertfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hounslow and Richmond upon Thames","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hounslow and Richmond upon Thames","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hounslow and Richmond upon Thames","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Hounslow and Richmond upon Thames","SEO/HEO","SEO","15","[c]","45270","47000"
"New entrant CS","2022","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Isle of Anglesey","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Kingston upon Hull, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Kingston upon Hull, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lambeth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lancaster and Wyre","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leeds","EO","EO","30","[c]","26820","26590"
"New entrant CS","2022","Digital, Data & Technology","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leeds","G6/G7","G7","30","[c]","54460","54000"
"New entrant CS","2022","Digital, Data & Technology","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leeds","SEO/HEO","HEO","25","[c]","32290","33080"
"New entrant CS","2022","Digital, Data & Technology","Leeds","SEO/HEO","SEO","40","[c]","38430","38500"
"New entrant CS","2022","Digital, Data & Technology","Leicester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leicester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leicestershire CC and Rutland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Leicestershire CC and Rutland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lincolnshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lincolnshire CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Liverpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Liverpool","EO","EO","15","[c]","26320","26350"
"New entrant CS","2022","Digital, Data & Technology","Liverpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Liverpool","SEO/HEO","HEO","10","[c]","31740","32000"
"New entrant CS","2022","Digital, Data & Technology","Liverpool","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Manchester","EO","EO","45","[c]","26580","27570"
"New entrant CS","2022","Digital, Data & Technology","Manchester","G6/G7","G6","10","[c]","66190","65740"
"New entrant CS","2022","Digital, Data & Technology","Manchester","G6/G7","G7","45","[c]","53200","50000"
"New entrant CS","2022","Digital, Data & Technology","Manchester","SEO/HEO","HEO","45","[c]","32410","33080"
"New entrant CS","2022","Digital, Data & Technology","Manchester","SEO/HEO","SEO","50","[c]","37720","37300"
"New entrant CS","2022","Digital, Data & Technology","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Mid Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Mid Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","EO","EO","25","[c]","24050","23880"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","G6/G7","G7","20","[c]","52110","50210"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","SEO/HEO","HEO","30","[c]","31650","30210"
"New entrant CS","2022","Digital, Data & Technology","Monmouthshire and Newport","SEO/HEO","SEO","30","[c]","40690","38930"
"New entrant CS","2022","Digital, Data & Technology","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
