"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Heterosexual / straight","35","[c]","36040","35000"
"New entrant CS","2022","Unknown","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Heterosexual / straight","120","[c]","21990","21680"
"New entrant CS","2022","Unknown","Operational Delivery","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Unknown","335","[c]","22050","21680"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Heterosexual / straight","275","[c]","26340","24880"
"New entrant CS","2022","Unknown","Operational Delivery","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Unknown","930","[c]","27200","24880"
"New entrant CS","2022","Unknown","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Heterosexual / straight","105","[c]","19450","19810"
"New entrant CS","2022","Unknown","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Unknown","45","[c]","19810","19810"
"New entrant CS","2022","Unknown","Other","AO","Heterosexual / straight","195","[c]","21420","21170"
"New entrant CS","2022","Unknown","Other","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AO","Unknown","100","[c]","21620","21170"
"New entrant CS","2022","Unknown","Other","EO","Heterosexual / straight","120","[c]","27490","26350"
"New entrant CS","2022","Unknown","Other","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","EO","Unknown","85","[c]","27150","27200"
"New entrant CS","2022","Unknown","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Heterosexual / straight","60","[c]","33250","33000"
"New entrant CS","2022","Unknown","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Unknown","45","[c]","36140","35050"
"New entrant CS","2022","Unknown","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Unknown","155","[c]","20830","16190"
"New entrant CS","2022","Unknown","Planning","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Heterosexual / straight","35","[c]","27710","27200"
"New entrant CS","2022","Unknown","Policy","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Unknown","45","[c]","28460","28650"
"New entrant CS","2022","Unknown","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","HEO","Heterosexual / straight","60","[c]","34320","35050"
"New entrant CS","2022","Unknown","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","HEO","Unknown","35","[c]","33990","35050"
"New entrant CS","2022","Unknown","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Heterosexual / straight","50","[c]","41320","40100"
"New entrant CS","2022","Unknown","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Unknown","35","[c]","41740","41950"
"New entrant CS","2022","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
