"Status","Year","Region_ITL1","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scotland","Southern Scotland","Dumfries and Galloway","Male","30","[c]","30620","30020"
"Leaver CS","2022","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","40","[c]","24590","23230"
"Leaver CS","2022","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","40","[c]","26680","26130"
"Leaver CS","2022","Scotland","Southern Scotland","Scottish Borders","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","Scottish Borders","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","South Ayrshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","South Ayrshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","South Lanarkshire","Female","195","[c]","30830","27570"
"Leaver CS","2022","Scotland","Southern Scotland","South Lanarkshire","Male","135","[c]","35580","33930"
"Leaver CS","2022","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","75","[c]","28370","26900"
"Leaver CS","2022","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","125","[c]","33970","35000"
"Leaver CS","2022","Scotland","West Central Scotland","Glasgow City","Female","350","[c]","29210","25000"
"Leaver CS","2022","Scotland","West Central Scotland","Glasgow City","Male","370","[c]","32810","27570"
"Leaver CS","2022","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","30","[c]","27570","26900"
"Leaver CS","2022","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","40","[c]","33980","30730"
"Leaver CS","2022","Scotland","West Central Scotland","North Lanarkshire","Female","145","[c]","24540","21640"
"Leaver CS","2022","Scotland","West Central Scotland","North Lanarkshire","Male","80","[c]","30330","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","140","[c]","30630","29290"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","170","[c]","33720","29290"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","105","[c]","28620","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","95","[c]","36300","32670"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","130","[c]","32350","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","160","[c]","34770","27850"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","225","[c]","28260","23280"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","280","[c]","26350","20970"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Female","155","[c]","32610","29230"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Central Hampshire","Male","195","[c]","35600","33300"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Isle of Wight","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","North Hampshire","Female","55","[c]","25780","23640"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","North Hampshire","Male","40","[c]","31190","27570"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Portsmouth","Female","180","[c]","28310","26350"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Portsmouth","Male","190","[c]","34270","29770"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","South Hampshire","Female","215","[c]","26750","23050"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","South Hampshire","Male","250","[c]","27120","23470"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Southampton","Female","80","[c]","28170","26780"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Southampton","Male","70","[c]","38520","31040"
"Leaver CS","2022","South East (England)","Kent","East Kent","Female","130","[c]","28010","25120"
"Leaver CS","2022","South East (England)","Kent","East Kent","Male","130","[c]","28380","26130"
"Leaver CS","2022","South East (England)","Kent","Kent Thames Gateway","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Kent Thames Gateway","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Medway","Female","80","[c]","29610","29290"
"Leaver CS","2022","South East (England)","Kent","Medway","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","Mid Kent","Female","80","[c]","37500","29290"
"Leaver CS","2022","South East (England)","Kent","Mid Kent","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","West Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","West Kent","Male","35","[c]","36290","36050"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Female","45","[c]","27720","25120"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Brighton and Hove","Male","30","[c]","25910","24850"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","East Surrey","Female","95","[c]","43010","39400"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","East Surrey","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","East Sussex CC","Female","130","[c]","23680","21260"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","East Sussex CC","Male","105","[c]","25350","21530"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Surrey","Female","145","[c]","30590","28120"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Surrey","Male","120","[c]","35820","29290"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","Female","55","[c]","29070","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","Male","45","[c]","30400","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","Female","60","[c]","28200","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","105","[c]","26440","21260"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","70","[c]","26200","21890"
"Leaver CS","2022","South West (England)","Devon","Devon CC","Female","220","[c]","27180","24180"
"Leaver CS","2022","South West (England)","Devon","Devon CC","Male","270","[c]","31610","27570"
"Leaver CS","2022","South West (England)","Devon","Plymouth","Female","105","[c]","28840","26350"
"Leaver CS","2022","South West (England)","Devon","Plymouth","Male","140","[c]","32250","27250"
"Leaver CS","2022","South West (England)","Devon","Torbay","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Torbay","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","55","[c]","28890","27570"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Dorset","Female","95","[c]","27360","26670"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Dorset","Male","130","[c]","31840","27570"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Somerset CC","Female","110","[c]","28390","26410"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Somerset CC","Male","120","[c]","32740","32250"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","405","[c]","34010","28840"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","660","[c]","36970","34500"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","335","[c]","32120","26540"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","240","[c]","32120","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","80","[c]","30270","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","55","[c]","33960","31470"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","330","[c]","31700","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","425","[c]","33900","32650"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","620","[c]","27360","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","610","[c]","34420","30730"
"Leaver CS","2022","Wales","East Wales","Cardiff and Vale of Glamorgan","Female","425","[c]","32180","26120"
"Leaver CS","2022","Wales","East Wales","Cardiff and Vale of Glamorgan","Male","390","[c]","36690","29670"
"Leaver CS","2022","Wales","East Wales","Flintshire and Wrexham","Female","130","[c]","25790","21260"
"Leaver CS","2022","Wales","East Wales","Flintshire and Wrexham","Male","175","[c]","33360","27260"
"Leaver CS","2022","Wales","East Wales","Monmouthshire and Newport","Female","180","[c]","28040","23880"
"Leaver CS","2022","Wales","East Wales","Monmouthshire and Newport","Male","220","[c]","32280","27570"
"Leaver CS","2022","Wales","East Wales","Powys","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Powys","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Central Valleys","Female","85","[c]","27840","27570"
"Leaver CS","2022","Wales","West Wales and The Valleys","Central Valleys","Male","35","[c]","30990","27570"
"Leaver CS","2022","Wales","West Wales and The Valleys","Conwy and Denbighshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Conwy and Denbighshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Gwent Valleys","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Gwent Valleys","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Gwynedd","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Gwynedd","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Isle of Anglesey","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Isle of Anglesey","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","South West Wales","Female","70","[c]","27300","21300"
"Leaver CS","2022","Wales","West Wales and The Valleys","South West Wales","Male","45","[c]","31780","27370"
"Leaver CS","2022","Wales","West Wales and The Valleys","Swansea","Female","90","[c]","27080","22280"
"Leaver CS","2022","Wales","West Wales and The Valleys","Swansea","Male","90","[c]","33280","27130"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","40","[c]","30710","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","75","[c]","24090","21740"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","75","[c]","25210","25390"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","120","[c]","27640","26520"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","130","[c]","27310","26100"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Shropshire","Female","55","[c]","29990","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Shropshire","Male","55","[c]","30560","29670"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Female","190","[c]","29730","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Male","205","[c]","33630","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Female","100","[c]","23610","20970"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Male","40","[c]","22780","20970"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Female","80","[c]","30050","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Birmingham","Female","595","[c]","34140","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Birmingham","Male","430","[c]","33600","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Coventry","Female","100","[c]","36340","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Coventry","Male","90","[c]","39660","36780"
"Leaver CS","2022","West Midlands (England)","West Midlands","Dudley","Female","65","[c]","24410","21260"
"Leaver CS","2022","West Midlands (England)","West Midlands","Dudley","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Sandwell","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Sandwell","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Solihull","Female","35","[c]","28040","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Solihull","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Walsall","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Walsall","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Wolverhampton","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Wolverhampton","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","140","[c]","30780","26930"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","80","[c]","25600","25480"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","80","[c]","27360","26410"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","35","[c]","27900","27570"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Female","95","[c]","29560","27570"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Male","110","[c]","31850","31530"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","York","Female","105","[c]","30010","26320"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","York","Male","105","[c]","35850","27570"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","160","[c]","25290","21260"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","145","[c]","26930","27570"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Sheffield","Female","240","[c]","30440","27370"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Sheffield","Male","195","[c]","33480","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Bradford","Female","165","[c]","25010","26120"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Bradford","Male","125","[c]","25040","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Female","105","[c]","25920","26120"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Male","45","[c]","27610","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Leeds","Female","735","[c]","30940","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Leeds","Male","575","[c]","34280","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Wakefield","Female","80","[c]","28860","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Wakefield","Male","90","[c]","30650","27570"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Female","255","[c]","33140","28590"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Male","140","[c]","34960","28590"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Lincolnshire CC","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Lincolnshire CC","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Bedford","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","45","[c]","36640","30750"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Luton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Breckland and South Norfolk","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Cambridgeshire CC","Female","185","[c]","36880","31090"
"Leaver Dept.","2022","East of England","East Anglia","Cambridgeshire CC","Male","100","[c]","45180","34540"
"Leaver Dept.","2022","East of England","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","North and West Norfolk","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Norwich and East Norfolk","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Norwich and East Norfolk","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Peterborough","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Suffolk CC","Female","50","[c]","41620","36450"
"Leaver Dept.","2022","East of England","East Anglia","Suffolk CC","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Essex Haven Gateway","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Essex Thames Gateway","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Heart of Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Southend-on-Sea","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Southend-on-Sea","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","West Essex","Female","50","[c]","42310","32320"
"Leaver Dept.","2022","East of England","Essex","West Essex","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","Hackney and Newham","Female","85","[c]","32620","31060"
"Leaver Dept.","2022","London","Inner London - East","Hackney and Newham","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","Haringey and Islington","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","Haringey and Islington","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","Lambeth","Female","1120","[c]","45570","40070"
"Leaver Dept.","2022","London","Inner London - East","Lambeth","Male","530","[c]","50230","45240"
"Leaver Dept.","2022","London","Inner London - East","Lewisham and Southwark","Female","160","[c]","46460","40070"
"Leaver Dept.","2022","London","Inner London - East","Lewisham and Southwark","Male","75","[c]","50000","52610"
"Leaver Dept.","2022","London","Inner London - East","Tower Hamlets","Female","190","[c]","41100","35590"
"Leaver Dept.","2022","London","Inner London - East","Tower Hamlets","Male","180","[c]","41020","34550"
"Leaver Dept.","2022","London","Inner London - West","Camden and City of London","Female","50","[c]","32880","28670"
"Leaver Dept.","2022","London","Inner London - West","Camden and City of London","Male","30","[c]","33300","28670"
"Leaver Dept.","2022","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","Wandsworth","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","Wandsworth","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","Westminster","Female","3305","[c]","44170","39740"
"Leaver Dept.","2022","London","Inner London - West","Westminster","Male","2635","[c]","45870","40240"
"Leaver Dept.","2022","London","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Barking & Dagenham and Havering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Barking & Dagenham and Havering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Bexley and Greenwich","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Enfield","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Redbridge and Waltham Forest","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Redbridge and Waltham Forest","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Bromley","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Bromley","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Croydon","Female","165","[c]","38500","32000"
"Leaver Dept.","2022","London","Outer London - South","Croydon","Male","130","[c]","38720","35050"
"Leaver Dept.","2022","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Barnet","Female","765","[c]","40110","33880"
"Leaver Dept.","2022","London","Outer London - West and North West","Barnet","Male","380","[c]","45600","40470"
"Leaver Dept.","2022","London","Outer London - West and North West","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Ealing","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Ealing","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Harrow and Hillingdon","Female","50","[c]","36190","31060"
