"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Attorney General's Departments","South West (England)","EO","10","10","27170","27610"
"In post","2022","40-49","Attorney General's Departments","South West (England)","G6","10","10","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","South West (England)","G7","40","40","52580","50850"
"In post","2022","40-49","Attorney General's Departments","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","Wales","AO","20","20","22040","22200"
"In post","2022","40-49","Attorney General's Departments","Wales","EO","20","20","26770","25920"
"In post","2022","40-49","Attorney General's Departments","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","Wales","G7","55","50","53710","54200"
"In post","2022","40-49","Attorney General's Departments","Wales","HEO","15","15","33130","31810"
"In post","2022","40-49","Attorney General's Departments","Wales","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","AO","30","25","22140","22200"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","EO","25","25","27080","27260"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","G7","100","90","53320","51470"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","HEO","15","10","32240","30130"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","AO","35","30","22470","22200"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","EO","35","30","26910","26220"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","G6","25","25","66020","66470"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","G7","120","110","53300","51470"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","HEO","25","25","34320","33310"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","SEO","15","15","39290","38540"
"In post","2022","40-49","Cabinet Office","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East of England","G6","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East of England","G7","20","20","54140","51600"
"In post","2022","40-49","Cabinet Office","East of England","HEO","20","15","31740","32000"
"In post","2022","40-49","Cabinet Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","East of England","SEO","25","25","39680","39170"
"In post","2022","40-49","Cabinet Office","London","AO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","London","EO","55","55","27960","28330"
"In post","2022","40-49","Cabinet Office","London","G6","235","230","69320","66700"
"In post","2022","40-49","Cabinet Office","London","G7","465","450","57360","55300"
"In post","2022","40-49","Cabinet Office","London","HEO","120","120","34670","34550"
"In post","2022","40-49","Cabinet Office","London","SCS level","255","250","96210","92740"
"In post","2022","40-49","Cabinet Office","London","SEO","130","130","41640","40660"
"In post","2022","40-49","Cabinet Office","North East (England)","AO","35","30","21050","21050"
"In post","2022","40-49","Cabinet Office","North East (England)","EO","20","15","25160","25360"
"In post","2022","40-49","Cabinet Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","North East (England)","G7","15","15","54310","49700"
"In post","2022","40-49","Cabinet Office","North East (England)","HEO","20","20","32630","32000"
"In post","2022","40-49","Cabinet Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","North East (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","North West (England)","G6","35","35","69240","64670"
"In post","2022","40-49","Cabinet Office","North West (England)","G7","75","70","54210","51600"
"In post","2022","40-49","Cabinet Office","North West (England)","HEO","30","30","31830","32000"
"In post","2022","40-49","Cabinet Office","North West (England)","SCS level","15","15","98090","87080"
"In post","2022","40-49","Cabinet Office","North West (England)","SEO","55","55","38870","38980"
"In post","2022","40-49","Cabinet Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Scotland","EO","15","10","25040","23850"
"In post","2022","40-49","Cabinet Office","Scotland","G6","15","15","71000","64280"
"In post","2022","40-49","Cabinet Office","Scotland","G7","10","10","57260","49700"
"In post","2022","40-49","Cabinet Office","Scotland","HEO","10","10","31670","32000"
"In post","2022","40-49","Cabinet Office","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Scotland","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South East (England)","G6","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South East (England)","G7","15","15","58030","54010"
"In post","2022","40-49","Cabinet Office","South East (England)","HEO","10","10","33910","34320"
"In post","2022","40-49","Cabinet Office","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South East (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South West (England)","G6","20","20","72110","65310"
"In post","2022","40-49","Cabinet Office","South West (England)","G7","40","35","53450","51490"
"In post","2022","40-49","Cabinet Office","South West (England)","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","South West (England)","SCS level","15","15","100930","97410"
"In post","2022","40-49","Cabinet Office","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Unknown","G7","20","20","54410","51420"
"In post","2022","40-49","Cabinet Office","Unknown","HEO","15","15","31090","32000"
"In post","2022","40-49","Cabinet Office","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Unknown","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Wales","G7","15","15","53440","51100"
"In post","2022","40-49","Cabinet Office","Wales","HEO","10","10","31560","31710"
"In post","2022","40-49","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Wales","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","G6","15","15","74960","74800"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","G7","30","30","59060","59700"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Cabinet Office","West Midlands (England)","SEO","10","10","39150","38330"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","AO","20","20","21170","21170"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","EO","25","25","25700","26350"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","G6","20","20","65310","64500"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","G7","80","75","56760","51190"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","HEO","40","40","32810","33300"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Yorkshire and The Humber","SEO","40","35","39190","38980"
"In post","2022","40-49","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","London","EO","5","5","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","London","G6","50","40","91850","87060"
"In post","2022","40-49","Chancellor's other departments","London","G7","20","20","55660","56010"
"In post","2022","40-49","Chancellor's other departments","London","HEO","10","10","38960","38160"
"In post","2022","40-49","Chancellor's other departments","London","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","London","SEO","10","10","45990","45410"
"In post","2022","40-49","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North East (England)","G7","5","5","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","G6","5","5","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","G7","10","10","[c]","[c]"
"In post","2022","40-49","Charity Commission","London","HEO","5","5","[c]","[c]"
