"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Operational Delivery","Oxfordshire CC","215","[c]","26740","27570"
"Leaver CS","2022","No function","Operational Delivery","Perth and Kinross, and Stirling","50","[c]","29380","27570"
"Leaver CS","2022","No function","Operational Delivery","Peterborough","55","[c]","27510","27570"
"Leaver CS","2022","No function","Operational Delivery","Plymouth","50","[c]","27110","26860"
"Leaver CS","2022","No function","Operational Delivery","Portsmouth","45","[c]","27640","27570"
"Leaver CS","2022","No function","Operational Delivery","Powys","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Redbridge and Waltham Forest","75","[c]","27960","30130"
"Leaver CS","2022","No function","Operational Delivery","Sandwell","20","[c]","26230","27570"
"Leaver CS","2022","No function","Operational Delivery","Scottish Borders","15","[c]","25940","27570"
"Leaver CS","2022","No function","Operational Delivery","Sefton","110","[c]","30090","27570"
"Leaver CS","2022","No function","Operational Delivery","Sheffield","145","[c]","28190","26300"
"Leaver CS","2022","No function","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Delivery","Shropshire","50","[c]","25900","27570"
"Leaver CS","2022","No function","Operational Delivery","Solihull","15","[c]","26920","27570"
"Leaver CS","2022","No function","Operational Delivery","Somerset CC","65","[c]","27120","27160"
"Leaver CS","2022","No function","Operational Delivery","South and West Derbyshire","85","[c]","29990","27570"
"Leaver CS","2022","No function","Operational Delivery","South Ayrshire","30","[c]","28500","27570"
"Leaver CS","2022","No function","Operational Delivery","South Hampshire","295","[c]","23450","20350"
"Leaver CS","2022","No function","Operational Delivery","South Lanarkshire","50","[c]","26700","23780"
"Leaver CS","2022","No function","Operational Delivery","South Nottinghamshire","55","[c]","31400","28280"
"Leaver CS","2022","No function","Operational Delivery","South Teesside","55","[c]","25110","21260"
"Leaver CS","2022","No function","Operational Delivery","South West Wales","70","[c]","26090","21300"
"Leaver CS","2022","No function","Operational Delivery","Southampton","80","[c]","28620","26780"
"Leaver CS","2022","No function","Operational Delivery","Southend-on-Sea","35","[c]","27360","26130"
"Leaver CS","2022","No function","Operational Delivery","Staffordshire CC","290","[c]","26840","27570"
"Leaver CS","2022","No function","Operational Delivery","Stoke-on-Trent","125","[c]","22560","20970"
"Leaver CS","2022","No function","Operational Delivery","Suffolk CC","265","[c]","24950","21490"
"Leaver CS","2022","No function","Operational Delivery","Sunderland","75","[c]","26270","27570"
"Leaver CS","2022","No function","Operational Delivery","Swansea","115","[c]","24640","21920"
"Leaver CS","2022","No function","Operational Delivery","Swindon","40","[c]","25510","27570"
"Leaver CS","2022","No function","Operational Delivery","Telford and Wrekin","50","[c]","27140","27570"
"Leaver CS","2022","No function","Operational Delivery","Thurrock","10","[c]","28050","29290"
"Leaver CS","2022","No function","Operational Delivery","Torbay","20","[c]","24680","23690"
"Leaver CS","2022","No function","Operational Delivery","Tower Hamlets","175","[c]","37290","31660"
"Leaver CS","2022","No function","Operational Delivery","Tyneside","575","[c]","25670","21260"
"Leaver CS","2022","No function","Operational Delivery","Unknown","515","[c]","22670","21840"
"Leaver CS","2022","No function","Operational Delivery","Wakefield","145","[c]","30060","27570"
"Leaver CS","2022","No function","Operational Delivery","Walsall","35","[c]","23760","21260"
"Leaver CS","2022","No function","Operational Delivery","Wandsworth","115","[c]","27060","24020"
"Leaver CS","2022","No function","Operational Delivery","Warrington","130","[c]","35220","32060"
"Leaver CS","2022","No function","Operational Delivery","Warwickshire CC","65","[c]","25430","27570"
"Leaver CS","2022","No function","Operational Delivery","West Cumbria","50","[c]","27890","27570"
"Leaver CS","2022","No function","Operational Delivery","West Essex","20","[c]","30310","29290"
"Leaver CS","2022","No function","Operational Delivery","West Kent","20","[c]","29930","29290"
"Leaver CS","2022","No function","Operational Delivery","West Lothian","40","[c]","23470","21260"
"Leaver CS","2022","No function","Operational Delivery","West Northamptonshire","160","[c]","23130","20970"
"Leaver CS","2022","No function","Operational Delivery","West Surrey","175","[c]","30580","29290"
"Leaver CS","2022","No function","Operational Delivery","West Sussex (North East)","50","[c]","29180","27570"
"Leaver CS","2022","No function","Operational Delivery","West Sussex (South West)","65","[c]","26150","27570"
"Leaver CS","2022","No function","Operational Delivery","Westminster","730","[c]","41470","35000"
"Leaver CS","2022","No function","Operational Delivery","Wiltshire","180","[c]","28070","24390"
"Leaver CS","2022","No function","Operational Delivery","Wirral","130","[c]","25580","21410"
"Leaver CS","2022","No function","Operational Delivery","Wolverhampton","45","[c]","23620","21260"
"Leaver CS","2022","No function","Operational Delivery","Worcestershire CC","200","[c]","25530","26840"
"Leaver CS","2022","No function","Operational Delivery","York","55","[c]","27910","27570"
"Leaver CS","2022","No function","Operational Research","Central Hampshire","10","[c]","41020","38070"
"Leaver CS","2022","No function","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","90","[c]","30430","26170"
"Leaver CS","2022","No function","Other","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Blackpool","10","[c]","21760","21260"
"Leaver CS","2022","No function","Other","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Bristol, City of","25","[c]","26720","27570"
"Leaver CS","2022","No function","Other","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","City of Edinburgh","15","[c]","42900","46020"
"Leaver CS","2022","No function","Other","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Croydon","10","[c]","33970","31060"
"Leaver CS","2022","No function","Other","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Glasgow City","55","[c]","31590","24650"
"Leaver CS","2022","No function","Other","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Harrow and Hillingdon","15","[c]","25350","26000"
"Leaver CS","2022","No function","Other","Hounslow and Richmond upon Thames","10","[c]","42260","31850"
"Leaver CS","2022","No function","Other","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Manchester","10","[c]","30190","27570"
"Leaver CS","2022","No function","Other","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Suffolk CC","15","[c]","25630","27570"
"Leaver CS","2022","No function","Other","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Tower Hamlets","130","[c]","50470","46250"
"Leaver CS","2022","No function","Other","Tyneside","15","[c]","25370","24410"
"Leaver CS","2022","No function","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Westminster","55","[c]","40910","31880"
"Leaver CS","2022","No function","Other","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Other","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectors","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Belfast","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Birmingham","15","[c]","50920","42900"
"Leaver CS","2022","No function","Policy","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Bristol, City of","40","[c]","35860","36500"
"Leaver CS","2022","No function","Policy","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Coventry","15","[c]","54220","40410"
"Leaver CS","2022","No function","Policy","Darlington","10","[c]","32090","30310"
"Leaver CS","2022","No function","Policy","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Leeds","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Manchester","20","[c]","38170","36500"
"Leaver CS","2022","No function","Policy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Sheffield","30","[c]","44410","44490"
"Leaver CS","2022","No function","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Southampton","20","[c]","39100","31210"
"Leaver CS","2022","No function","Policy","Tower Hamlets","15","[c]","45950","40780"
"Leaver CS","2022","No function","Policy","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Westminster","855","[c]","45930","40220"
"Leaver CS","2022","No function","Policy","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Policy","York","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","41480","40490"
"Leaver CS","2022","No function","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Project Delivery","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Psychology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Barnet","50","[c]","36830","33220"
"Leaver CS","2022","No function","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","34200","32670"
"Leaver CS","2022","No function","Science and Engineering","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Birmingham","25","[c]","39550","37190"
"Leaver CS","2022","No function","Science and Engineering","Bristol, City of","40","[c]","41660","41860"
"Leaver CS","2022","No function","Science and Engineering","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Cambridgeshire CC","20","[c]","37430","34530"
"Leaver CS","2022","No function","Science and Engineering","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Central Hampshire","30","[c]","42070","47010"
"Leaver CS","2022","No function","Science and Engineering","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","East Surrey","25","[c]","50660","45840"
"Leaver CS","2022","No function","Science and Engineering","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Science and Engineering","Heart of Essex","15","[c]","45420","40060"
"Leaver CS","2022","No function","Science and Engineering","Hertfordshire CC","30","[c]","44530","36820"
"Leaver CS","2022","No function","Science and Engineering","Lambeth","125","[c]","41260","39030"
"Leaver CS","2022","No function","Science and Engineering","Leeds","20","[c]","44610","42120"
