"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South Ayrshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","AA","Female","70","[c]","19090","18830"
"New entrant CS","2022","South Hampshire","Outside London","AA","Male","40","[c]","19560","18830"
"New entrant CS","2022","South Hampshire","Outside London","AO","Female","95","[c]","20810","19860"
"New entrant CS","2022","South Hampshire","Outside London","AO","Male","65","[c]","21780","19860"
"New entrant CS","2022","South Hampshire","Outside London","EO","Female","40","[c]","24650","23880"
"New entrant CS","2022","South Hampshire","Outside London","EO","Male","55","[c]","25020","23880"
"New entrant CS","2022","South Hampshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","HEO","Female","55","[c]","30940","30710"
"New entrant CS","2022","South Hampshire","Outside London","HEO","Male","40","[c]","30730","30710"
"New entrant CS","2022","South Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Outside London","Unknown","Female","30","[c]","30990","25150"
"New entrant CS","2022","South Hampshire","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","AO","Female","170","[c]","21340","21250"
"New entrant CS","2022","South Lanarkshire","Outside London","AO","Male","95","[c]","21290","21250"
"New entrant CS","2022","South Lanarkshire","Outside London","EO","Female","50","[c]","27310","27570"
"New entrant CS","2022","South Lanarkshire","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","AO","Male","35","[c]","22860","23140"
"New entrant CS","2022","South Nottinghamshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Outside London","Unknown","Female","35","[c]","27900","28200"
"New entrant CS","2022","South Teesside","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","AO","Female","45","[c]","21240","21260"
"New entrant CS","2022","South West Wales","Outside London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Outside London","Unknown","Female","55","[c]","27780","24800"
"New entrant CS","2022","Southampton","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Outside London","Unknown","Female","50","[c]","28890","26310"
"New entrant CS","2022","Southend-on-Sea","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","AA","Female","35","[c]","20710","20890"
"New entrant CS","2022","Staffordshire CC","Outside London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","AO","Female","180","[c]","22030","21780"
"New entrant CS","2022","Staffordshire CC","Outside London","AO","Male","110","[c]","22850","23140"
"New entrant CS","2022","Staffordshire CC","Outside London","EO","Female","45","[c]","26610","26350"
"New entrant CS","2022","Staffordshire CC","Outside London","EO","Male","30","[c]","26890","26350"
"New entrant CS","2022","Staffordshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Outside London","Unknown","Female","60","[c]","26260","24090"
"New entrant CS","2022","Staffordshire CC","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","AO","Female","65","[c]","21010","20970"
"New entrant CS","2022","Stoke-on-Trent","Outside London","AO","Male","30","[c]","20970","20970"
"New entrant CS","2022","Stoke-on-Trent","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Outside London","Unknown","Female","50","[c]","27010","24800"
"New entrant CS","2022","Stoke-on-Trent","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","AA","Female","35","[c]","21070","21790"
"New entrant CS","2022","Suffolk CC","Outside London","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","AO","Female","100","[c]","22230","21260"
"New entrant CS","2022","Suffolk CC","Outside London","AO","Male","120","[c]","23500","21510"
"New entrant CS","2022","Suffolk CC","Outside London","EO","Female","60","[c]","26170","26350"
"New entrant CS","2022","Suffolk CC","Outside London","EO","Male","35","[c]","26250","26240"
"New entrant CS","2022","Suffolk CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Outside London","Unknown","Female","80","[c]","28700","24800"
"New entrant CS","2022","Suffolk CC","Outside London","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","AO","Female","175","[c]","21250","21250"
"New entrant CS","2022","Sunderland","Outside London","AO","Male","90","[c]","21250","21260"
"New entrant CS","2022","Sunderland","Outside London","EO","Female","55","[c]","27600","27570"
"New entrant CS","2022","Sunderland","Outside London","EO","Male","30","[c]","27810","27570"
"New entrant CS","2022","Sunderland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sunderland","Outside London","Unknown","Female","35","[c]","27560","26310"
"New entrant CS","2022","Sunderland","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","AA","Female","140","[c]","18430","18310"
"New entrant CS","2022","Swansea","Outside London","AA","Male","130","[c]","18640","18310"
"New entrant CS","2022","Swansea","Outside London","AO","Female","200","[c]","21830","21840"
"New entrant CS","2022","Swansea","Outside London","AO","Male","160","[c]","21840","21840"
"New entrant CS","2022","Swansea","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","EO","Male","35","[c]","26370","26130"
"New entrant CS","2022","Swansea","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Swansea","Outside London","Unknown","Female","40","[c]","23000","23170"
"New entrant CS","2022","Swansea","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Swindon","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Telford and Wrekin","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Thurrock","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Torbay","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","AO","Female","55","[c]","22760","23570"
"New entrant CS","2022","Tower Hamlets","London","AO","Male","55","[c]","22040","22770"
"New entrant CS","2022","Tower Hamlets","London","EO","Female","120","[c]","28080","27860"
"New entrant CS","2022","Tower Hamlets","London","EO","Male","95","[c]","27470","27140"
"New entrant CS","2022","Tower Hamlets","London","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G6","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","G7","Female","75","[c]","57250","55000"
"New entrant CS","2022","Tower Hamlets","London","G7","Male","90","[c]","57940","55000"
"New entrant CS","2022","Tower Hamlets","London","HEO","Female","120","[c]","33750","34260"
"New entrant CS","2022","Tower Hamlets","London","HEO","Male","85","[c]","33990","34260"
"New entrant CS","2022","Tower Hamlets","London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","SEO","Female","55","[c]","42220","41750"
"New entrant CS","2022","Tower Hamlets","London","SEO","Male","35","[c]","43130","42330"
"New entrant CS","2022","Tower Hamlets","London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Tower Hamlets","London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","AO","Female","700","[c]","21240","21260"
"New entrant CS","2022","Tyneside","Outside London","AO","Male","485","[c]","21260","21260"
"New entrant CS","2022","Tyneside","Outside London","EO","Female","340","[c]","26510","26590"
"New entrant CS","2022","Tyneside","Outside London","EO","Male","290","[c]","26430","26590"
"New entrant CS","2022","Tyneside","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","G7","Female","40","[c]","52150","49860"
"New entrant CS","2022","Tyneside","Outside London","G7","Male","55","[c]","52770","52640"
"New entrant CS","2022","Tyneside","Outside London","HEO","Female","110","[c]","31500","32000"
"New entrant CS","2022","Tyneside","Outside London","HEO","Male","160","[c]","32050","33080"
"New entrant CS","2022","Tyneside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tyneside","Outside London","SEO","Female","70","[c]","38180","37070"
"New entrant CS","2022","Tyneside","Outside London","SEO","Male","55","[c]","38280","38390"
"New entrant CS","2022","Tyneside","Outside London","Unknown","Female","140","[c]","26790","23170"
"New entrant CS","2022","Tyneside","Outside London","Unknown","Male","40","[c]","31310","28200"
"New entrant CS","2022","Unknown","Unknown","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Female","55","[c]","21350","21260"
"New entrant CS","2022","Unknown","Unknown","AO","Male","40","[c]","22070","21840"
"New entrant CS","2022","Unknown","Unknown","EO","Female","60","[c]","28380","27570"
"New entrant CS","2022","Unknown","Unknown","EO","Male","60","[c]","27410","27500"
"New entrant CS","2022","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Female","70","[c]","30910","28000"
"New entrant CS","2022","Unknown","Unknown","HEO","Male","65","[c]","30410","28000"
"New entrant CS","2022","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Female","225","[c]","26690","22940"
"New entrant CS","2022","Unknown","Unknown","Unknown","Male","175","[c]","22440","16190"
"New entrant CS","2022","Wakefield","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","AO","Female","40","[c]","23220","23140"
"New entrant CS","2022","Wakefield","Outside London","AO","Male","40","[c]","23160","23140"
"New entrant CS","2022","Wakefield","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wakefield","Outside London","Unknown","Female","70","[c]","27970","24800"
"New entrant CS","2022","Wakefield","Outside London","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Walsall","Outside London","EO","Female","5","[c]","[c]","[c]"
