"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","White","Operational Research","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Other","AA/AO","640","600","21610","21170"
"In post","2022","Unknown","White","Other","EO","405","390","27350","26670"
"In post","2022","Unknown","White","Other","G6/G7","165","155","59110","54780"
"In post","2022","Unknown","White","Other","SCS level","30","30","91130","87810"
"In post","2022","Unknown","White","Other","SEO/HEO","375","360","38060","38160"
"In post","2022","Unknown","White","Other","Unknown","110","110","[c]","[c]"
"In post","2022","Unknown","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","G6/G7","30","25","59530","58810"
"In post","2022","Unknown","White","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Policy","AA/AO","35","35","22810","21840"
"In post","2022","Unknown","White","Policy","EO","175","175","26610","25000"
"In post","2022","Unknown","White","Policy","G6/G7","590","570","57870","55210"
"In post","2022","Unknown","White","Policy","SCS level","90","90","90200","80080"
"In post","2022","Unknown","White","Policy","SEO/HEO","735","715","36500","36500"
"In post","2022","Unknown","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","EO","65","60","26680","26820"
"In post","2022","Unknown","White","Project Delivery","G6/G7","250","245","57280","55210"
"In post","2022","Unknown","White","Project Delivery","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","SEO/HEO","405","385","37810","38550"
"In post","2022","Unknown","White","Project Delivery","Unknown","30","30","50550","53910"
"In post","2022","Unknown","White","Property","AA/AO","105","100","18780","17660"
"In post","2022","Unknown","White","Property","EO","60","55","26340","25000"
"In post","2022","Unknown","White","Property","G6/G7","85","80","55800","53480"
"In post","2022","Unknown","White","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Property","SEO/HEO","150","140","37270","36500"
"In post","2022","Unknown","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","EO","5","5","[c]","[c]"
"In post","2022","Unknown","White","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Science and Engineering","AA/AO","75","70","22100","22750"
"In post","2022","Unknown","White","Science and Engineering","EO","120","115","25920","25860"
"In post","2022","Unknown","White","Science and Engineering","G6/G7","320","300","57890","54540"
"In post","2022","Unknown","White","Science and Engineering","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","White","Science and Engineering","SEO/HEO","455","430","38000","39050"
"In post","2022","Unknown","White","Science and Engineering","Unknown","45","45","43750","40560"
"In post","2022","Unknown","White","Security","AA/AO","680","665","29620","25680"
"In post","2022","Unknown","White","Security","EO","55","55","37270","42660"
"In post","2022","Unknown","White","Security","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","White","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Security","SEO/HEO","75","70","40410","38720"
"In post","2022","Unknown","White","Security","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","White","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Social Research","EO","5","5","[c]","[c]"
"In post","2022","Unknown","White","Social Research","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","White","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Social Research","SEO/HEO","140","135","35270","37500"
"In post","2022","Unknown","White","Statistics","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","White","Statistics","EO","15","15","[c]","[c]"
"In post","2022","Unknown","White","Statistics","G6/G7","55","50","54860","53120"
"In post","2022","Unknown","White","Statistics","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","White","Statistics","SEO/HEO","110","105","35870","36840"
"In post","2022","Unknown","White","Tax","AA/AO","85","75","21520","21250"
"In post","2022","Unknown","White","Tax","EO","160","145","27620","26820"
"In post","2022","Unknown","White","Tax","G6/G7","115","110","58830","55210"
"In post","2022","Unknown","White","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Tax","SEO/HEO","360","335","36440","33430"
"In post","2022","Unknown","White","Unknown","AA/AO","340","315","24250","23230"
"In post","2022","Unknown","White","Unknown","EO","370","350","28990","30040"
"In post","2022","Unknown","White","Unknown","G6/G7","615","590","64400","62170"
"In post","2022","Unknown","White","Unknown","SCS level","40","40","89980","83230"
"In post","2022","Unknown","White","Unknown","SEO/HEO","910","875","40620","39660"
"In post","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Veterinarian","SEO/HEO","5","5","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","AA/AO","55","[c]","22180","21430"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","EO","50","[c]","29160","28830"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
