"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Crown Prosecution Service","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Electronics and Components Agency","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Electronics and Components Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","95","[c]","42490","40310"
"Leaver CS","2022","50-59","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","25","[c]","47620","47010"
"Leaver CS","2022","50-59","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Central Hampshire","10","[c]","52890","48780"
"Leaver CS","2022","50-59","Defence Science and Technology Laboratory","Kent","West Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Westminster","20","[c]","61980","56330"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","15","[c]","65510","55050"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","Inner London - West","Westminster","15","[c]","56760","53420"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Westminster","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","York","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Inner London - West","Westminster","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","Westminster","25","[c]","53840","53130"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","Inner London - West","Westminster","25","[c]","54270","57150"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","25","[c]","28200","29290"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","29290","29290"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire West and Chester","10","[c]","24790","26690"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","15","[c]","26590","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Cumbria","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Derby","15","[c]","24970","24410"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","10","[c]","25710","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","20","[c]","24440","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","10","[c]","28070","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Devon","Devon CC","25","[c]","25650","23690"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","Cambridgeshire CC","15","[c]","27570","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","Norwich and East Norfolk","15","[c]","26080","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","Peterborough","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Anglia","Suffolk CC","30","[c]","24790","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","15","[c]","29000","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Wales","Flintshire and Wrexham","20","[c]","24590","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","15","[c]","27400","26120"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Angus and Dundee City","15","[c]","23030","21260"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","20","[c]","25360","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Falkirk","10","[c]","23150","21010"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","Eastern Scotland","West Lothian","10","[c]","[c]","[c]"
