"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","HEO","35","[c]","31400","31460"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","G7","55","[c]","53140","52310"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","HEO","40","[c]","32080","31300"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South East (England)","SEO","50","[c]","39970","40060"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","AO","45","[c]","21180","20430"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","EO","90","[c]","24060","23620"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","G7","90","[c]","51780","50410"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","HEO","135","[c]","30930","30020"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","SEO","110","[c]","39440","39400"
"Leaver Dept.","2022","White","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","West Midlands (England)","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Science and Engineering","Yorkshire and The Humber","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","East of England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Statistics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tax","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","EO","100","[c]","27990","27500"
"Leaver Dept.","2022","White","Unknown","London","G6","105","[c]","66510","66230"
"Leaver Dept.","2022","White","Unknown","London","G7","250","[c]","55270","54700"
"Leaver Dept.","2022","White","Unknown","London","HEO","270","[c]","34270","34550"
"Leaver Dept.","2022","White","Unknown","London","SCS level","75","[c]","88510","79100"
"Leaver Dept.","2022","White","Unknown","London","SEO","120","[c]","41230","40600"
"Leaver Dept.","2022","White","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","AO","90","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","EO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","AO","110","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","HEO","35","[c]","32890","33250"
"Leaver Dept.","2022","White","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Veterinarian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
