"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO","90","[c]","40280","40060"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AO","25","[c]","21610","21170"
"Leaver Dept.","2022","Cheshire","EO","25","[c]","27790","27570"
"Leaver Dept.","2022","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","HEO","15","[c]","35040","36740"
"Leaver Dept.","2022","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","AO","10","[c]","21250","21300"
"Leaver Dept.","2022","Cumbria","EO","15","[c]","26460","26990"
"Leaver Dept.","2022","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AO","100","[c]","20650","20970"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","140","[c]","25690","26360"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6","15","[c]","72660","69840"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G7","35","[c]","51640","50210"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","HEO","110","[c]","31160","31040"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SCS level","10","[c]","99900","103200"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SEO","65","[c]","39480","39620"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AO","40","[c]","21190","21260"
"Leaver Dept.","2022","Devon","EO","35","[c]","25270","26670"
"Leaver Dept.","2022","Devon","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","G7","15","[c]","52350","51150"
"Leaver Dept.","2022","Devon","HEO","25","[c]","31640","31990"
"Leaver Dept.","2022","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SEO","25","[c]","39360","40060"
"Leaver Dept.","2022","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","EO","10","[c]","27150","27570"
"Leaver Dept.","2022","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","SEO","10","[c]","40200","41820"
"Leaver Dept.","2022","East Anglia","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","AO","90","[c]","21590","21820"
"Leaver Dept.","2022","East Anglia","EO","100","[c]","25930","25460"
"Leaver Dept.","2022","East Anglia","G6","20","[c]","71270","66480"
"Leaver Dept.","2022","East Anglia","G7","45","[c]","51810","50970"
"Leaver Dept.","2022","East Anglia","HEO","90","[c]","32020","31950"
"Leaver Dept.","2022","East Anglia","SCS level","25","[c]","108460","107720"
"Leaver Dept.","2022","East Anglia","SEO","75","[c]","39370","38910"
"Leaver Dept.","2022","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","AO","105","[c]","21310","21300"
"Leaver Dept.","2022","East Wales","EO","165","[c]","26440","27210"
"Leaver Dept.","2022","East Wales","G6","20","[c]","66140","65270"
"Leaver Dept.","2022","East Wales","G7","65","[c]","53710","51700"
"Leaver Dept.","2022","East Wales","HEO","135","[c]","32070","31620"
"Leaver Dept.","2022","East Wales","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SEO","60","[c]","39170","38340"
"Leaver Dept.","2022","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","AO","215","[c]","21590","21260"
"Leaver Dept.","2022","Eastern Scotland","EO","165","[c]","27640","27570"
"Leaver Dept.","2022","Eastern Scotland","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","HEO","45","[c]","33500","33070"
"Leaver Dept.","2022","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SEO","25","[c]","43130","44480"
"Leaver Dept.","2022","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","AO","15","[c]","22130","21750"
"Leaver Dept.","2022","Essex","EO","40","[c]","27790","29290"
"Leaver Dept.","2022","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","HEO","25","[c]","32500","32310"
"Leaver Dept.","2022","Essex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SEO","20","[c]","39380","40060"
"Leaver Dept.","2022","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA","50","[c]","19270","19100"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AO","195","[c]","21030","20480"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","350","[c]","25000","24890"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6","85","[c]","70660","67940"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G7","280","[c]","52310","51200"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","450","[c]","30480","29550"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","45","[c]","104670","99900"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","420","[c]","39480","39330"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","37170","38660"
"Leaver Dept.","2022","Greater Manchester","AA","25","[c]","19330","19100"
"Leaver Dept.","2022","Greater Manchester","AO","200","[c]","20850","20970"
"Leaver Dept.","2022","Greater Manchester","EO","315","[c]","26140","27520"
"Leaver Dept.","2022","Greater Manchester","G6","30","[c]","65960","61820"
"Leaver Dept.","2022","Greater Manchester","G7","85","[c]","51070","49860"
"Leaver Dept.","2022","Greater Manchester","HEO","165","[c]","31520","31720"
"Leaver Dept.","2022","Greater Manchester","SCS level","25","[c]","102900","100670"
"Leaver Dept.","2022","Greater Manchester","SEO","130","[c]","38430","37460"
"Leaver Dept.","2022","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AA","10","[c]","21120","19860"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AO","35","[c]","21110","20940"
"Leaver Dept.","2022","Hampshire and Isle of Wight","EO","70","[c]","25890","26670"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G6","10","[c]","68530","64220"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G7","30","[c]","52030","50210"
"Leaver Dept.","2022","Hampshire and Isle of Wight","HEO","55","[c]","30910","30210"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SEO","55","[c]","39590","39250"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","AO","25","[c]","20820","21010"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","EO","20","[c]","25960","27570"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","EO","10","[c]","27540","27570"
"Leaver Dept.","2022","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","AA","15","[c]","21400","21650"
"Leaver Dept.","2022","Inner London - East","AO","90","[c]","22890","23070"
"Leaver Dept.","2022","Inner London - East","EO","395","[c]","28370","27730"
"Leaver Dept.","2022","Inner London - East","G6","240","[c]","70370","67370"
"Leaver Dept.","2022","Inner London - East","G7","510","[c]","54040","53120"
"Leaver Dept.","2022","Inner London - East","HEO","530","[c]","32880","32330"
"Leaver Dept.","2022","Inner London - East","SCS level","140","[c]","101420","95140"
"Leaver Dept.","2022","Inner London - East","SEO","480","[c]","40530","40070"
"Leaver Dept.","2022","Inner London - East","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","AO","140","[c]","24010","23770"
"Leaver Dept.","2022","Inner London - West","EO","735","[c]","28570","28310"
"Leaver Dept.","2022","Inner London - West","G6","505","[c]","66940","66230"
"Leaver Dept.","2022","Inner London - West","G7","1340","[c]","55250","54700"
"Leaver Dept.","2022","Inner London - West","HEO","1915","[c]","33690","33710"
"Leaver Dept.","2022","Inner London - West","SCS level","365","[c]","87610","79050"
"Leaver Dept.","2022","Inner London - West","SEO","970","[c]","41470","40940"
"Leaver Dept.","2022","Inner London - West","Unknown","85","[c]","47580","53100"
"Leaver Dept.","2022","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","AO","35","[c]","22870","21830"
"Leaver Dept.","2022","Kent","EO","50","[c]","27830","29290"
"Leaver Dept.","2022","Kent","G6","10","[c]","72630","66400"
"Leaver Dept.","2022","Kent","G7","15","[c]","52920","52610"
"Leaver Dept.","2022","Kent","HEO","35","[c]","32810","31460"
"Leaver Dept.","2022","Kent","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SEO","20","[c]","39400","38620"
"Leaver Dept.","2022","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AO","75","[c]","21010","21260"
"Leaver Dept.","2022","Lancashire","EO","60","[c]","27100","27570"
"Leaver Dept.","2022","Lancashire","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","G7","20","[c]","52500","51510"
"Leaver Dept.","2022","Lancashire","HEO","40","[c]","32170","32170"
"Leaver Dept.","2022","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SEO","40","[c]","37790","36330"
"Leaver Dept.","2022","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AO","50","[c]","20560","20970"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","25860","27230"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","HEO","20","[c]","31570","31990"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","AO","155","[c]","21350","21430"
"Leaver Dept.","2022","Merseyside","EO","265","[c]","26030","25310"
"Leaver Dept.","2022","Merseyside","G6","15","[c]","68540","63600"
"Leaver Dept.","2022","Merseyside","G7","45","[c]","51060","50730"
"Leaver Dept.","2022","Merseyside","HEO","110","[c]","30670","30820"
"Leaver Dept.","2022","Merseyside","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","SEO","70","[c]","39540","37990"
"Leaver Dept.","2022","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","EO","10","[c]","27080","27570"
"Leaver Dept.","2022","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AO","35","[c]","21370","21050"
"Leaver Dept.","2022","North Yorkshire","EO","35","[c]","26110","26670"
"Leaver Dept.","2022","North Yorkshire","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","G7","35","[c]","53380","53490"
"Leaver Dept.","2022","North Yorkshire","HEO","50","[c]","31530","32000"
"Leaver Dept.","2022","North Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SEO","50","[c]","39780","40010"
"Leaver Dept.","2022","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","EO","20","[c]","25480","24970"
"Leaver Dept.","2022","Northern Ireland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","AO","265","[c]","21070","21260"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","EO","220","[c]","26880","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G6","15","[c]","64710","63030"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G7","55","[c]","51190","50390"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","HEO","115","[c]","31380","31990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SCS level","15","[c]","106070","103990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SEO","85","[c]","38550","37300"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AO","15","[c]","24690","25110"
"Leaver Dept.","2022","Outer London - East and North East","EO","65","[c]","30770","31060"
"Leaver Dept.","2022","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AO","25","[c]","24550","24850"
"Leaver Dept.","2022","Outer London - South","EO","115","[c]","29980","30700"
"Leaver Dept.","2022","Outer London - South","G6","15","[c]","69630","68830"
"Leaver Dept.","2022","Outer London - South","G7","25","[c]","58860","57680"
"Leaver Dept.","2022","Outer London - South","HEO","95","[c]","34290","35050"
"Leaver Dept.","2022","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","SEO","55","[c]","42540","41970"
"Leaver Dept.","2022","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","AA","60","[c]","21380","22350"
"Leaver Dept.","2022","Outer London - West and North West","AO","135","[c]","24250","23780"
"Leaver Dept.","2022","Outer London - West and North West","EO","305","[c]","28100","27710"
"Leaver Dept.","2022","Outer London - West and North West","G6","80","[c]","72350","68520"
"Leaver Dept.","2022","Outer London - West and North West","G7","200","[c]","54850","53860"
"Leaver Dept.","2022","Outer London - West and North West","HEO","230","[c]","33430","32650"
"Leaver Dept.","2022","Outer London - West and North West","SCS level","50","[c]","118700","108800"
"Leaver Dept.","2022","Outer London - West and North West","SEO","250","[c]","41380","40570"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AO","30","[c]","20480","20970"
"Leaver Dept.","2022","Shropshire and Staffordshire","EO","55","[c]","26590","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","HEO","25","[c]","33040","33300"
"Leaver Dept.","2022","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","SEO","15","[c]","39600","40580"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","AO","25","[c]","21210","21350"
"Leaver Dept.","2022","South Yorkshire","EO","85","[c]","26790","27570"
"Leaver Dept.","2022","South Yorkshire","G6","10","[c]","63180","63030"
"Leaver Dept.","2022","South Yorkshire","G7","55","[c]","53010","52060"
"Leaver Dept.","2022","South Yorkshire","HEO","50","[c]","31820","31990"
"Leaver Dept.","2022","South Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","SEO","55","[c]","38440","37300"
"Leaver Dept.","2022","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","EO","50","[c]","26920","27570"
"Leaver Dept.","2022","Southern Scotland","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","G7","15","[c]","51450","51420"
"Leaver Dept.","2022","Southern Scotland","HEO","25","[c]","33740","33930"
"Leaver Dept.","2022","Southern Scotland","SEO","20","[c]","39800","39630"
"Leaver Dept.","2022","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","AO","25","[c]","21660","21820"
"Leaver Dept.","2022","Surrey, East and West Sussex","EO","60","[c]","27630","27570"
"Leaver Dept.","2022","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","G7","15","[c]","53720","53270"
"Leaver Dept.","2022","Surrey, East and West Sussex","HEO","25","[c]","32430","31990"
"Leaver Dept.","2022","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","SEO","25","[c]","42090","40270"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","AO","90","[c]","21480","21260"
"Leaver Dept.","2022","Tees Valley and Durham","EO","50","[c]","27020","27570"
"Leaver Dept.","2022","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","G7","10","[c]","54810","51860"
"Leaver Dept.","2022","Tees Valley and Durham","HEO","30","[c]","31170","31990"
"Leaver Dept.","2022","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","SEO","25","[c]","37670","37100"
"Leaver Dept.","2022","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","65","[c]","21830","21840"
"Leaver Dept.","2022","Unknown","EO","105","[c]","27280","27500"
"Leaver Dept.","2022","Unknown","G6","50","[c]","65640","64500"
"Leaver Dept.","2022","Unknown","G7","80","[c]","54540","54700"
"Leaver Dept.","2022","Unknown","HEO","290","[c]","32160","32000"
"Leaver Dept.","2022","Unknown","SCS level","35","[c]","89010","78420"
"Leaver Dept.","2022","Unknown","SEO","90","[c]","40230","40050"
"Leaver Dept.","2022","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","AO","160","[c]","21550","21260"
"Leaver Dept.","2022","West Central Scotland","EO","260","[c]","26500","27570"
"Leaver Dept.","2022","West Central Scotland","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","G7","25","[c]","50450","50420"
"Leaver Dept.","2022","West Central Scotland","HEO","80","[c]","32330","31990"
"Leaver Dept.","2022","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","SEO","35","[c]","41270","40580"
"Leaver Dept.","2022","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","AA","15","[c]","19400","19520"
"Leaver Dept.","2022","West Midlands","AO","240","[c]","20760","20970"
"Leaver Dept.","2022","West Midlands","EO","355","[c]","26020","27570"
"Leaver Dept.","2022","West Midlands","G6","30","[c]","70760","67810"
"Leaver Dept.","2022","West Midlands","G7","75","[c]","51720","50400"
"Leaver Dept.","2022","West Midlands","HEO","180","[c]","31880","30870"
"Leaver Dept.","2022","West Midlands","SCS level","30","[c]","112020","114000"
"Leaver Dept.","2022","West Midlands","SEO","125","[c]","38720","38070"
"Leaver Dept.","2022","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","AO","30","[c]","21700","21260"
"Leaver Dept.","2022","West Wales and The Valleys","EO","75","[c]","27380","27570"
"Leaver Dept.","2022","West Wales and The Valleys","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","HEO","25","[c]","32020","31920"
"Leaver Dept.","2022","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","SEO","20","[c]","41130","40060"
"Leaver Dept.","2022","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","AO","140","[c]","20890","20970"
"Leaver Dept.","2022","West Yorkshire","EO","240","[c]","26480","27570"
"Leaver Dept.","2022","West Yorkshire","G6","70","[c]","68290","66230"
"Leaver Dept.","2022","West Yorkshire","G7","160","[c]","51310","50020"
"Leaver Dept.","2022","West Yorkshire","HEO","275","[c]","31380","31860"
"Leaver Dept.","2022","West Yorkshire","SCS level","25","[c]","98620","95140"
"Leaver Dept.","2022","West Yorkshire","SEO","180","[c]","38570","37960"
