"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","AO","15","15","20190","19880"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","EO","20","20","23910","23390"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","G6","10","10","76220","75190"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","G7","20","20","52340","51250"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","HEO","55","50","30900","28920"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","SCS level","10","10","104810","106350"
"In post","2022","UK Health Security Agency","Derbyshire and Nottinghamshire","Outside London","SEO","35","35","38420","36330"
"In post","2022","UK Health Security Agency","Devon","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","G7","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","AO","50","45","21770","21820"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","EO","40","35","25540","25010"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","G6","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","G7","25","25","51800","50730"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","HEO","40","35","33040","32310"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","SCS level","20","20","111800","114000"
"In post","2022","UK Health Security Agency","East Anglia","Outside London","SEO","40","35","40040","39720"
"In post","2022","UK Health Security Agency","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex","Outside London","AO","10","10","22620","21990"
"In post","2022","UK Health Security Agency","Essex","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex","Outside London","G7","10","10","50900","50380"
"In post","2022","UK Health Security Agency","Essex","Outside London","HEO","20","20","31840","30460"
"In post","2022","UK Health Security Agency","Essex","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex","Outside London","SEO","20","20","40290","40060"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","35","30","19140","19100"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","135","120","20930","19880"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","135","130","24410","23840"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","65","55","71380","67940"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","165","160","51990","50420"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","250","230","30650","29330"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","30","30","111420","103250"
"In post","2022","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","235","220","38950","38170"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","AA","25","20","19210","19100"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","AO","70","65","20550","19880"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","EO","70","65","24710","23390"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","G6","10","10","69250","63920"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","G7","25","25","49450","48860"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","HEO","50","40","32000","32040"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","SCS level","15","15","105610","101430"
"In post","2022","UK Health Security Agency","Greater Manchester","Outside London","SEO","35","30","39970","40060"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","G7","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","London","AO","10","10","24170","23860"
"In post","2022","UK Health Security Agency","Inner London - East","London","EO","135","125","27490","26880"
"In post","2022","UK Health Security Agency","Inner London - East","London","G6","105","100","72820","67330"
"In post","2022","UK Health Security Agency","Inner London - East","London","G7","170","165","54580","53120"
"In post","2022","UK Health Security Agency","Inner London - East","London","HEO","215","205","33310","32330"
"In post","2022","UK Health Security Agency","Inner London - East","London","SCS level","70","65","104960","97280"
"In post","2022","UK Health Security Agency","Inner London - East","London","SEO","205","200","41340","40070"
"In post","2022","UK Health Security Agency","Inner London - West","London","EO","85","80","27880","27270"
"In post","2022","UK Health Security Agency","Inner London - West","London","G6","110","110","66450","66230"
"In post","2022","UK Health Security Agency","Inner London - West","London","G7","160","160","54000","53360"
"In post","2022","UK Health Security Agency","Inner London - West","London","HEO","150","145","33040","32790"
"In post","2022","UK Health Security Agency","Inner London - West","London","SCS level","75","75","92000","80000"
"In post","2022","UK Health Security Agency","Inner London - West","London","SEO","140","135","40560","40650"
"In post","2022","UK Health Security Agency","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","Outside London","HEO","10","10","30930","30460"
"In post","2022","UK Health Security Agency","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","Outside London","SEO","10","10","39550","38580"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","G7","10","10","51570","50150"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","HEO","10","10","31170","30640"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","AO","10","10","20460","19880"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","G6","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","G7","15","15","50970","48860"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","HEO","20","15","31390","31090"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","Outside London","SEO","20","20","39180","38940"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","AO","10","10","20640","19880"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","EO","10","10","24900","24100"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","Outside London","SEO","15","10","39820","37470"
"In post","2022","UK Health Security Agency","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","AO","10","10","20060","19880"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","EO","10","10","23510","23390"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","G6","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","G7","15","15","53300","50940"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","HEO","15","15","30170","28590"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","Outside London","SEO","20","20","40670","41260"
"In post","2022","UK Health Security Agency","Outer London - East and North East","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","London","HEO","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","London","HEO","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","London","SEO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","AA","55","40","22360","22350"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","AO","125","105","24560","23940"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","EO","200","175","28010","26880"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","G6","80","75","72560","68520"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","G7","200","195","55290","53860"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","HEO","215","210","33800","32330"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","SCS level","50","40","118340","107240"
"In post","2022","UK Health Security Agency","Outer London - West and North West","London","SEO","245","240","42020","40470"
"In post","2022","UK Health Security Agency","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","AO","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","EO","10","10","25230","25010"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","G7","15","15","52810","53220"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","HEO","10","10","31130","30460"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","Outside London","SEO","20","15","40900","40060"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","AA","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","AO","60","55","20600","19880"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","EO","45","40","24640","23390"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","G6","15","10","71670","78190"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","G7","35","35","51460","49050"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","HEO","65","55","31770","31080"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","SCS level","20","20","116490","115730"
"In post","2022","UK Health Security Agency","West Midlands","Outside London","SEO","65","60","39200","39920"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","AO","30","25","20080","19880"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","EO","60","55","25000","23690"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","G6","65","65","66130","62400"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","G7","145","140","51400","49530"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","HEO","170","160","30720","28970"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","SCS level","30","25","89330","84530"
"In post","2022","UK Health Security Agency","West Yorkshire","Outside London","SEO","135","130","37990","36820"
"In post","2022","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","AO","100","100","20580","20420"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","EO","230","215","27700","26740"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","G6","15","15","70220","68420"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","G7","55","55","55070","53720"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","HEO","300","285","33870","33290"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","Outside London","SEO","195","190","43840","42510"
"In post","2022","UK Hydrographic Office","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","10","[c]","[c]"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","15","15","62830","61030"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","40","40","50580","49100"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","15","15","31060","30360"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","25","25","37670","36740"
"In post","2022","UK Space Agency","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","Inner London - West","London","EO","5","5","[c]","[c]"
"In post","2022","UK Space Agency","Inner London - West","London","G6","15","15","65910","64700"
"In post","2022","UK Space Agency","Inner London - West","London","G7","40","40","53850","53380"
"In post","2022","UK Space Agency","Inner London - West","London","HEO","25","25","33900","33570"
"In post","2022","UK Space Agency","Inner London - West","London","SCS level","5","5","[c]","[c]"
"In post","2022","UK Space Agency","Inner London - West","London","SEO","45","45","40150","40050"
"In post","2022","UK Statistics Authority","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","East Wales","Outside London","AA","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","East Wales","Outside London","AO","410","365","20120","19860"
"In post","2022","UK Statistics Authority","East Wales","Outside London","EO","435","400","24420","23880"
"In post","2022","UK Statistics Authority","East Wales","Outside London","G6","135","130","61750","60940"
"In post","2022","UK Statistics Authority","East Wales","Outside London","G7","550","535","51430","50210"
"In post","2022","UK Statistics Authority","East Wales","Outside London","HEO","745","715","30850","30710"
"In post","2022","UK Statistics Authority","East Wales","Outside London","SCS level","35","35","79020","73120"
"In post","2022","UK Statistics Authority","East Wales","Outside London","SEO","700","675","37820","37570"
"In post","2022","UK Statistics Authority","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Eastern Scotland","Outside London","G7","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Eastern Scotland","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","AA","395","240","20300","19300"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","AO","700","460","20490","20350"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","EO","280","270","24690","23880"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","G6","60","60","62140","60940"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","G7","245","235","51350","50210"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","HEO","430","410","30870","30710"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","SCS level","20","20","87240","79460"
"In post","2022","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","SEO","360","345","37810","37570"
"In post","2022","UK Statistics Authority","Inner London - West","London","AO","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Inner London - West","London","EO","20","20","27600","26630"
"In post","2022","UK Statistics Authority","Inner London - West","London","G6","25","25","64840","64000"
"In post","2022","UK Statistics Authority","Inner London - West","London","G7","60","60","55010","53210"
"In post","2022","UK Statistics Authority","Inner London - West","London","HEO","125","125","33700","33710"
"In post","2022","UK Statistics Authority","Inner London - West","London","SCS level","25","25","90620","80000"
"In post","2022","UK Statistics Authority","Inner London - West","London","SEO","75","75","41150","41340"
"In post","2022","UK Statistics Authority","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Southern Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Tees Valley and Durham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Tees Valley and Durham","Outside London","HEO","10","10","30710","30710"
"In post","2022","UK Statistics Authority","Tees Valley and Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Inner London - West","London","EO","20","20","27280","27310"
"In post","2022","UK Supreme Court","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Inner London - West","London","G7","5","5","[c]","[c]"
