"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","AO","40","[c]","22320","21260"
"Leaver Dept.","2022","20-29","Black","No function","EO","100","[c]","27570","27520"
"Leaver Dept.","2022","20-29","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","HEO","50","[c]","32660","32330"
"Leaver Dept.","2022","20-29","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","EO","60","[c]","27630","27570"
"Leaver Dept.","2022","20-29","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","HEO","50","[c]","32520","32330"
"Leaver Dept.","2022","20-29","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
