"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset and Somerset","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Anglia","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","AA/AO","Heterosexual / straight","35","[c]","19840","19860"
"New entrant CS","2022","Analysis","East Wales","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","SEO/HEO","Heterosexual / straight","140","[c]","33090","30710"
"New entrant CS","2022","Analysis","East Wales","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Wales","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","SEO/HEO","Heterosexual / straight","40","[c]","33210","33080"
"New entrant CS","2022","Analysis","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","75","[c]","31040","30710"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Hampshire and Isle of Wight","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SEO/HEO","Heterosexual / straight","50","[c]","36050","34630"
"New entrant CS","2022","Analysis","Inner London - East","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - East","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","AA/AO","Heterosexual / straight","40","[c]","24080","24900"
"New entrant CS","2022","Analysis","Inner London - West","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","EO","Heterosexual / straight","45","[c]","28160","27680"
"New entrant CS","2022","Analysis","Inner London - West","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","G6/G7","Heterosexual / straight","35","[c]","59680","54110"
"New entrant CS","2022","Analysis","Inner London - West","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SEO/HEO","Heterosexual / straight","135","[c]","36190","35710"
"New entrant CS","2022","Analysis","Inner London - West","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Inner London - West","SEO/HEO","Unknown","35","[c]","36000","34710"
"New entrant CS","2022","Analysis","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tees Valley and Durham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
