"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Finance","Outside London","Male","175","[c]","26970","25000"
"New entrant CS","2022","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Outside London","Female","105","[c]","21550","21300"
"New entrant CS","2022","20-29","Grants Management","Outside London","Male","105","[c]","21650","21300"
"New entrant CS","2022","20-29","Human Resources","London","Female","125","[c]","29400","28000"
"New entrant CS","2022","20-29","Human Resources","London","Male","65","[c]","30080","27770"
"New entrant CS","2022","20-29","Human Resources","Outside London","Female","240","[c]","25170","23630"
"New entrant CS","2022","20-29","Human Resources","Outside London","Male","100","[c]","26390","23850"
"New entrant CS","2022","20-29","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","Female","185","[c]","30440","26950"
"New entrant CS","2022","20-29","Legal","London","Male","90","[c]","32130","26970"
"New entrant CS","2022","20-29","Legal","Outside London","Female","240","[c]","26390","23770"
"New entrant CS","2022","20-29","Legal","Outside London","Male","75","[c]","28200","25480"
"New entrant CS","2022","20-29","No function","London","Female","2630","[c]","31000","30390"
"New entrant CS","2022","20-29","No function","London","Male","1645","[c]","31990","31060"
"New entrant CS","2022","20-29","No function","Outside London","Female","7660","[c]","24050","23140"
"New entrant CS","2022","20-29","No function","Outside London","Male","4935","[c]","24300","23140"
"New entrant CS","2022","20-29","No function","Unknown","Female","120","[c]","26800","28000"
"New entrant CS","2022","20-29","No function","Unknown","Male","60","[c]","27490","28000"
"New entrant CS","2022","20-29","Project Delivery","London","Female","65","[c]","35590","34630"
"New entrant CS","2022","20-29","Project Delivery","London","Male","50","[c]","35480","33740"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Female","245","[c]","26780","24750"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Male","310","[c]","27150","26910"
"New entrant CS","2022","20-29","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","Female","30","[c]","33370","31130"
"New entrant CS","2022","20-29","Property","London","Male","40","[c]","30770","29000"
"New entrant CS","2022","20-29","Property","Outside London","Female","175","[c]","26130","25000"
"New entrant CS","2022","20-29","Property","Outside London","Male","130","[c]","26940","25000"
"New entrant CS","2022","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Female","35","[c]","30040","28700"
"New entrant CS","2022","20-29","Security","London","Male","55","[c]","29730","28700"
"New entrant CS","2022","20-29","Security","Outside London","Female","65","[c]","25150","23850"
"New entrant CS","2022","20-29","Security","Outside London","Male","170","[c]","24960","25000"
"New entrant CS","2022","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","Female","385","[c]","30590","28650"
"New entrant CS","2022","20-29","Unknown","London","Male","275","[c]","31730","28650"
"New entrant CS","2022","20-29","Unknown","Outside London","Female","1570","[c]","25870","24880"
"New entrant CS","2022","20-29","Unknown","Outside London","Male","1195","[c]","25770","24880"
"New entrant CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","70","[c]","20800","16190"
"New entrant CS","2022","30-39","Analysis","London","Female","45","[c]","43970","41340"
"New entrant CS","2022","30-39","Analysis","London","Male","55","[c]","44870","39720"
"New entrant CS","2022","30-39","Analysis","Outside London","Female","95","[c]","35420","33080"
"New entrant CS","2022","30-39","Analysis","Outside London","Male","90","[c]","35400","33080"
"New entrant CS","2022","30-39","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Female","40","[c]","52990","45650"
"New entrant CS","2022","30-39","Commercial","London","Male","30","[c]","64130","67050"
"New entrant CS","2022","30-39","Commercial","Outside London","Female","115","[c]","38070","35000"
"New entrant CS","2022","30-39","Commercial","Outside London","Male","80","[c]","43140","37000"
"New entrant CS","2022","30-39","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Female","60","[c]","44100","41750"
"New entrant CS","2022","30-39","Communications","London","Male","40","[c]","37500","38160"
"New entrant CS","2022","30-39","Communications","Outside London","Female","160","[c]","29830","26590"
"New entrant CS","2022","30-39","Communications","Outside London","Male","170","[c]","28700","26590"
"New entrant CS","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Female","30","[c]","31860","30750"
"New entrant CS","2022","30-39","Counter Fraud","London","Male","40","[c]","31620","30750"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Female","195","[c]","26250","26590"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Male","175","[c]","27530","26590"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Outside London","Female","150","[c]","21490","21250"
"New entrant CS","2022","30-39","Debt","Outside London","Male","120","[c]","21600","21250"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Female","95","[c]","46360","43330"
"New entrant CS","2022","30-39","Digital, Data & Technology","London","Male","110","[c]","47860","44250"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","Female","240","[c]","35850","33780"
"New entrant CS","2022","30-39","Digital, Data & Technology","Outside London","Male","410","[c]","37330","35720"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Female","40","[c]","43070","40650"
"New entrant CS","2022","30-39","Finance","London","Male","45","[c]","42840","41070"
"New entrant CS","2022","30-39","Finance","Outside London","Female","145","[c]","32580","29360"
"New entrant CS","2022","30-39","Finance","Outside London","Male","95","[c]","34730","33080"
"New entrant CS","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Grants Management","Outside London","Female","75","[c]","21430","21300"
"New entrant CS","2022","30-39","Grants Management","Outside London","Male","45","[c]","21780","21300"
"New entrant CS","2022","30-39","Human Resources","London","Female","60","[c]","39250","34710"
"New entrant CS","2022","30-39","Human Resources","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Outside London","Female","160","[c]","31650","29180"
"New entrant CS","2022","30-39","Human Resources","Outside London","Male","80","[c]","35120","30190"
"New entrant CS","2022","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","Female","120","[c]","44970","50500"
"New entrant CS","2022","30-39","Legal","London","Male","65","[c]","46470","50500"
"New entrant CS","2022","30-39","Legal","Outside London","Female","115","[c]","39330","41750"
"New entrant CS","2022","30-39","Legal","Outside London","Male","55","[c]","40260","41750"
"New entrant CS","2022","30-39","No function","London","Female","1100","[c]","37180","32790"
"New entrant CS","2022","30-39","No function","London","Male","725","[c]","37600","32830"
"New entrant CS","2022","30-39","No function","Outside London","Female","4540","[c]","26780","24800"
"New entrant CS","2022","30-39","No function","Outside London","Male","3395","[c]","27150","25550"
"New entrant CS","2022","30-39","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","Female","75","[c]","27820","27570"
"New entrant CS","2022","30-39","No function","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","Female","40","[c]","49560","52420"
"New entrant CS","2022","30-39","Project Delivery","London","Male","35","[c]","46010","44500"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Female","200","[c]","33380","33000"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Male","225","[c]","37060","36840"
"New entrant CS","2022","30-39","Property","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outside London","Female","110","[c]","29980","25000"
"New entrant CS","2022","30-39","Property","Outside London","Male","110","[c]","32870","26350"
"New entrant CS","2022","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Outside London","Female","35","[c]","26970","25000"
"New entrant CS","2022","30-39","Security","Outside London","Male","120","[c]","27900","25000"
"New entrant CS","2022","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","Female","115","[c]","37650","35050"
"New entrant CS","2022","30-39","Unknown","London","Male","120","[c]","39140","34530"
"New entrant CS","2022","30-39","Unknown","Outside London","Female","1235","[c]","30490","27230"
"New entrant CS","2022","30-39","Unknown","Outside London","Male","985","[c]","30820","27230"
"New entrant CS","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Outside London","Female","40","[c]","36510","36840"
"New entrant CS","2022","40-49","Analysis","Outside London","Male","45","[c]","38000","35590"
"New entrant CS","2022","40-49","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Outside London","Female","85","[c]","43550","36500"
"New entrant CS","2022","40-49","Commercial","Outside London","Male","70","[c]","60080","56590"
"New entrant CS","2022","40-49","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Outside London","Female","75","[c]","30770","26590"
"New entrant CS","2022","40-49","Communications","Outside London","Male","75","[c]","28590","26590"
"New entrant CS","2022","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","Female","105","[c]","26800","27080"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","Male","105","[c]","27030","26590"
"New entrant CS","2022","40-49","Debt","Outside London","Female","100","[c]","21870","21250"
"New entrant CS","2022","40-49","Debt","Outside London","Male","45","[c]","21510","21250"
"New entrant CS","2022","40-49","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","Female","60","[c]","46000","41750"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","Male","85","[c]","49460","48330"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","Female","160","[c]","38470","36500"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","Male","270","[c]","43560","40670"
"New entrant CS","2022","40-49","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Outside London","Female","95","[c]","37040","35310"
"New entrant CS","2022","40-49","Finance","Outside London","Male","70","[c]","36420","36000"
"New entrant CS","2022","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Outside London","Female","55","[c]","21700","21300"
"New entrant CS","2022","40-49","Grants Management","Outside London","Male","35","[c]","21960","21300"
"New entrant CS","2022","40-49","Human Resources","London","Female","45","[c]","40520","37000"
"New entrant CS","2022","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Outside London","Female","155","[c]","35370","31620"
"New entrant CS","2022","40-49","Human Resources","Outside London","Male","55","[c]","40030","32500"
"New entrant CS","2022","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","London","Female","70","[c]","51600","50500"
"New entrant CS","2022","40-49","Legal","London","Male","30","[c]","54930","50500"
"New entrant CS","2022","40-49","Legal","Outside London","Female","65","[c]","42060","46290"
"New entrant CS","2022","40-49","Legal","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","London","Female","650","[c]","38950","33990"
"New entrant CS","2022","40-49","No function","London","Male","425","[c]","42630","34100"
"New entrant CS","2022","40-49","No function","Outside London","Female","3480","[c]","28690","26310"
"New entrant CS","2022","40-49","No function","Outside London","Male","2045","[c]","29490","26590"
"New entrant CS","2022","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Unknown","Female","60","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","London","Female","30","[c]","53860","51710"
"New entrant CS","2022","40-49","Project Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Outside London","Female","150","[c]","36300","33400"
"New entrant CS","2022","40-49","Project Delivery","Outside London","Male","185","[c]","39540","38650"
"New entrant CS","2022","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Outside London","Female","85","[c]","31380","25520"
"New entrant CS","2022","40-49","Property","Outside London","Male","110","[c]","39870","36050"
"New entrant CS","2022","40-49","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Outside London","Female","35","[c]","26890","23850"
"New entrant CS","2022","40-49","Security","Outside London","Male","90","[c]","31730","25540"
"New entrant CS","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","Female","70","[c]","38290","31060"
"New entrant CS","2022","40-49","Unknown","London","Male","75","[c]","42400","35050"
"New entrant CS","2022","40-49","Unknown","Outside London","Female","885","[c]","32680","27570"
"New entrant CS","2022","40-49","Unknown","Outside London","Male","630","[c]","34080","27570"
"New entrant CS","2022","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Outside London","Female","35","[c]","45000","36660"
"New entrant CS","2022","50-59","Commercial","Outside London","Male","45","[c]","54930","44000"
"New entrant CS","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Outside London","Female","50","[c]","29160","26590"
"New entrant CS","2022","50-59","Communications","Outside London","Male","35","[c]","33110","26590"
"New entrant CS","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Outside London","Female","75","[c]","25470","26590"
"New entrant CS","2022","50-59","Counter Fraud","Outside London","Male","90","[c]","27770","26590"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Outside London","Female","70","[c]","22000","21260"
"New entrant CS","2022","50-59","Debt","Outside London","Male","30","[c]","21740","21250"
"New entrant CS","2022","50-59","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","Male","60","[c]","50440","52290"
"New entrant CS","2022","50-59","Digital, Data & Technology","Outside London","Female","70","[c]","37040","35950"
"New entrant CS","2022","50-59","Digital, Data & Technology","Outside London","Male","170","[c]","44000","40180"
"New entrant CS","2022","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Outside London","Female","60","[c]","34010","32000"
"New entrant CS","2022","50-59","Finance","Outside London","Male","45","[c]","40680","40180"
"New entrant CS","2022","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Outside London","Female","45","[c]","21460","21300"
"New entrant CS","2022","50-59","Grants Management","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","London","Female","30","[c]","45880","47930"
"New entrant CS","2022","50-59","Human Resources","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Outside London","Female","95","[c]","36810","31980"
"New entrant CS","2022","50-59","Human Resources","Outside London","Male","35","[c]","37740","36050"
"New entrant CS","2022","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","London","Female","460","[c]","38220","32090"
"New entrant CS","2022","50-59","No function","London","Male","320","[c]","39790","33700"
"New entrant CS","2022","50-59","No function","Outside London","Female","2940","[c]","27880","25010"
"New entrant CS","2022","50-59","No function","Outside London","Male","1950","[c]","28990","26590"
"New entrant CS","2022","50-59","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Unknown","Female","55","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Outside London","Female","95","[c]","34330","30880"
"New entrant CS","2022","50-59","Project Delivery","Outside London","Male","190","[c]","43320","40930"
"New entrant CS","2022","50-59","Property","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Outside London","Female","60","[c]","29760","22010"
"New entrant CS","2022","50-59","Property","Outside London","Male","100","[c]","37670","33000"
"New entrant CS","2022","50-59","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Outside London","Male","115","[c]","29910","25000"
"New entrant CS","2022","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","Female","60","[c]","38510","34630"
"New entrant CS","2022","50-59","Unknown","London","Male","80","[c]","42960","35050"
"New entrant CS","2022","50-59","Unknown","Outside London","Female","665","[c]","31720","27230"
"New entrant CS","2022","50-59","Unknown","Outside London","Male","655","[c]","32960","29290"
"New entrant CS","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
