"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice","Commercial","Outside London","SEO/HEO","10","[c]","35040","33990"
"New entrant CS","2022","Ministry of Justice","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","London","SEO/HEO","25","[c]","36600","34260"
"New entrant CS","2022","Ministry of Justice","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","London","G6/G7","45","[c]","58860","58130"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","London","SEO/HEO","55","[c]","39820","41750"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Outside London","EO","15","[c]","25400","25120"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Outside London","G6/G7","35","[c]","53550","50430"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Outside London","SEO/HEO","55","[c]","34840","36050"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Outside London","EO","10","[c]","25120","25120"
"New entrant CS","2022","Ministry of Justice","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Outside London","SEO/HEO","30","[c]","36290","36050"
"New entrant CS","2022","Ministry of Justice","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","London","SEO/HEO","15","[c]","36930","34260"
"New entrant CS","2022","Ministry of Justice","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Outside London","SEO/HEO","55","[c]","33140","30450"
"New entrant CS","2022","Ministry of Justice","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","AA/AO","20","[c]","20590","20970"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","London","SEO/HEO","40","[c]","34260","34260"
"New entrant CS","2022","Ministry of Justice","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","Outside London","SEO/HEO","75","[c]","32030","30450"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","AA/AO","925","[c]","27040","26020"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","EO","165","[c]","28230","28310"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","G6/G7","15","[c]","58350","54270"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","SEO/HEO","135","[c]","37970","34610"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","London","Unknown","1060","[c]","34260","32090"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","AA/AO","6505","[c]","22720","23140"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","EO","245","[c]","25210","25120"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","G6/G7","15","[c]","60330","54810"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","SEO/HEO","240","[c]","33880","31920"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Outside London","Unknown","7470","[c]","27710","24800"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Unknown","AA/AO","40","[c]","21720","20970"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Unknown","Unknown","145","[c]","31700","28200"
"New entrant CS","2022","Ministry of Justice","Operational Research","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Research","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","London","EO","10","[c]","28310","28310"
"New entrant CS","2022","Ministry of Justice","Policy","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","London","SEO/HEO","45","[c]","36720","34260"
"New entrant CS","2022","Ministry of Justice","Policy","Outside London","AA/AO","10","[c]","18630","17860"
"New entrant CS","2022","Ministry of Justice","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Outside London","SEO/HEO","10","[c]","35170","36050"
"New entrant CS","2022","Ministry of Justice","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","London","SEO/HEO","10","[c]","32410","30120"
"New entrant CS","2022","Ministry of Justice","Psychology","Outside London","AA/AO","20","[c]","20000","19780"
"New entrant CS","2022","Ministry of Justice","Psychology","Outside London","EO","60","[c]","24830","24620"
"New entrant CS","2022","Ministry of Justice","Psychology","Outside London","SEO/HEO","75","[c]","28800","27700"
"New entrant CS","2022","Ministry of Justice","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","London","SEO/HEO","20","[c]","37110","36720"
"New entrant CS","2022","Ministry of Justice","Security","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","Outside London","SEO/HEO","10","[c]","31380","27700"
"New entrant CS","2022","Ministry of Justice","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","London","EO","10","[c]","28670","28310"
"New entrant CS","2022","Ministry of Justice","Statistics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","SEO/HEO","10","[c]","38940","36740"
"New entrant CS","2022","National Crime Agency","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","AA/AO","15","[c]","24470","24470"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","EO","80","[c]","35410","36200"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","London","SEO/HEO","30","[c]","44290","41970"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Outside London","AA/AO","30","[c]","21540","21050"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Outside London","EO","185","[c]","32650","32770"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Outside London","SEO/HEO","65","[c]","41830","40700"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","SEO/HEO","15","[c]","46360","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","G6/G7","60","[c]","72350","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","SEO/HEO","75","[c]","47480","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","AA/AO","10","[c]","20280","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","SEO/HEO","15","[c]","42870","42500"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","G6/G7","5","[c]","[c]","[c]"
