"Status","Year","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Hampshire and Isle of Wight","35","[c]","30960","26680"
"Leaver CS","2022","Declared non-disabled","Security","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Inner London - West","40","[c]","37690","37640"
"Leaver CS","2022","Declared non-disabled","Security","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","North Yorkshire","30","[c]","33690","32000"
"Leaver CS","2022","Declared non-disabled","Security","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","West Central Scotland","45","[c]","36840","39070"
"Leaver CS","2022","Declared non-disabled","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","50","[c]","29280","27370"
"Leaver CS","2022","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","180","[c]","26540","21170"
"Leaver CS","2022","Declared non-disabled","Unknown","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","35","[c]","24860","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","130","[c]","26400","21800"
"Leaver CS","2022","Declared non-disabled","Unknown","Devon","45","[c]","31260","26670"
"Leaver CS","2022","Declared non-disabled","Unknown","Dorset and Somerset","50","[c]","28730","22680"
"Leaver CS","2022","Declared non-disabled","Unknown","East Anglia","130","[c]","27160","21680"
"Leaver CS","2022","Declared non-disabled","Unknown","East Wales","355","[c]","37260","28850"
"Leaver CS","2022","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","45","[c]","27150","26930"
"Leaver CS","2022","Declared non-disabled","Unknown","Eastern Scotland","440","[c]","42090","36130"
"Leaver CS","2022","Declared non-disabled","Unknown","Essex","120","[c]","27130","26790"
"Leaver CS","2022","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","32780","30380"
"Leaver CS","2022","Declared non-disabled","Unknown","Greater Manchester","290","[c]","33860","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","Hampshire and Isle of Wight","230","[c]","29330","26670"
"Leaver CS","2022","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","30","[c]","26450","26220"
"Leaver CS","2022","Declared non-disabled","Unknown","Highlands and Islands","70","[c]","29730","27010"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - East","180","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Inner London - West","415","[c]","47500","41950"
"Leaver CS","2022","Declared non-disabled","Unknown","Kent","80","[c]","28730","25310"
"Leaver CS","2022","Declared non-disabled","Unknown","Lancashire","100","[c]","25720","21260"
"Leaver CS","2022","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Lincolnshire","50","[c]","26840","21960"
"Leaver CS","2022","Declared non-disabled","Unknown","Merseyside","440","[c]","24650","24880"
"Leaver CS","2022","Declared non-disabled","Unknown","North Eastern Scotland","35","[c]","34850","29510"
"Leaver CS","2022","Declared non-disabled","Unknown","North Yorkshire","70","[c]","26650","22330"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","105","[c]","24830","22350"
"Leaver CS","2022","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","420","[c]","28440","22060"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - East and North East","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - South","285","[c]","37890","31160"
"Leaver CS","2022","Declared non-disabled","Unknown","Outer London - West and North West","145","[c]","31720","30500"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Shropshire and Staffordshire","95","[c]","31280","29350"
"Leaver CS","2022","Declared non-disabled","Unknown","South Yorkshire","135","[c]","25980","21680"
"Leaver CS","2022","Declared non-disabled","Unknown","Southern Scotland","155","[c]","30960","28990"
"Leaver CS","2022","Declared non-disabled","Unknown","Surrey, East and West Sussex","85","[c]","32860","28350"
"Leaver CS","2022","Declared non-disabled","Unknown","Tees Valley and Durham","85","[c]","23180","21680"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","40","[c]","31750","29200"
"Leaver CS","2022","Declared non-disabled","Unknown","West Central Scotland","250","[c]","31860","25670"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands","195","[c]","25850","25310"
"Leaver CS","2022","Declared non-disabled","Unknown","West Wales and The Valleys","120","[c]","35820","29430"
"Leaver CS","2022","Declared non-disabled","Unknown","West Yorkshire","265","[c]","28260","25310"
"Leaver CS","2022","Undeclared","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cheshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Derbyshire and Nottinghamshire","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Devon","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Dorset and Somerset","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Anglia","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Wales","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Greater Manchester","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Hampshire and Isle of Wight","90","[c]","26860","23050"
"Leaver CS","2022","Undeclared","No function","Herefordshire, Worcestershire and Warwickshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Inner London - East","55","[c]","39690","35140"
"Leaver CS","2022","Undeclared","No function","Inner London - West","130","[c]","45270","43110"
"Leaver CS","2022","Undeclared","No function","Kent","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Lancashire","55","[c]","23120","21260"
"Leaver CS","2022","Undeclared","No function","Leicestershire, Rutland and Northamptonshire","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - East and North East","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Shropshire and Staffordshire","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","South Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Surrey, East and West Sussex","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Tees Valley and Durham","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Midlands","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Wales and The Valleys","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","West Yorkshire","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Anglia","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
